,review,point,date
7776,같은라인 스킨이랑 같이 쓰는데 수부지 피부에 좋아요!,평점5,19.11.05.
7777,써보고 싶었던 제품인데 1+1 으로 구매해서 좋아요 ㅎㅎ,평점5,19.10.31.
7778,처음 써봤는데 느낌이 좋네요 앞으로 자주 쓸거같아요!,평점5,19.11.09.
7779,생각보다 좋아서 행사하길래 바로구입...용량은 적은데 피부가 촉촉하고 매끄러워 좋아요,평점4,19.10.24.
7780,시드니님 유튜브보고 구매했는데 쫀쫀하니 좋습니다:),평점4,19.11.02.
7781,"효과는 모르겠지만 잘쓰고 있습니다
양이 너무 적어요",평점4,20.02.29.
7782,샘플로 한번 사용해보고 좋아서 본품도 구매하게됬어요! 겨울에 유용하게 쓸거같습니다,평점5,19.10.30.
7783,유튜버 시드니님이 항상 쓰시길래 잘 알고 있던 제품이었는데 1+1행사라니! 안 살 수가 없었어요. 손등에 테스트해보니 금방 스며들고 속이 촉촉해 지는 것 같아요. 부디 저한테도 잘 맞길 ㅎㅎ,평점5,19.10.26.
7784,촉촉하고 쫀쫀하고 좋아요,평점5,19.11.20.
7785,"별 기대 안하고 주문해봤는데
기대이상입니다
또 행사했으면 좋겠어요
그땐 쟁일거에요",평점5,19.11.02.
7786,매우 촉촉합니다. 벌써 몇병째 쓰고 있는지 모르겠어요. 주변 사람에게 추천하고 있습니다,평점5,20.02.26.
7787,유명해서 한번 사봤는데 3통째 쓰거 있는데 아직 효과는 없어요 사용감은 촉촉하고 좋아요,평점4,20.02.11.
7788,피부가 예민한데 뒤집어지는 것 없이 잘 쓰고 있어요!,평점5,19.11.06.
7789,매번 할인행사 할때마다 몇통씩 쟁여놓는 제품이에요,평점5,19.11.01.
7790,"이틀째 사용..
아주 촉촉하지는 않지만
나쁘지않아요...",평점4,19.10.30.
7791,"처음에는 싣니 언니 보고 샀지만
그뒤 너무 마음에들고 가격도 대박이여서
구매했습니다",평점5,19.10.30.
7792,코스알엑스 핌플패드와 함께 사용하니 정말 좋아요!!,평점5,19.11.02.
7793,"속건조에 진짜좋아요
친구들한테 엄청 추천중이에요~",평점5,19.10.31.
7794,할인해서 쟁였어요 되게 쫀득했는데 흡수는 빨라요!!,평점4,19.10.29.
7795,촉촉하고 넘 조아요. 듬뿍 바르면 되게 쫀쫀해집니다,평점5,19.11.06.
7796,추워지면서 앰플 하나씩 사보고 있는데 제일 좋아요,평점5,19.11.04.
7797,"세일하길래 쟁겨놨어요
좋은거 말해모해여 짱입니다",평점5,19.10.30.
7798,보습력이 좋아요! 아직 트러블케어는 잘 모르겠어요,평점4,19.10.23.
7799,"원래 쓰던 제품인데 용량도 업그레이드
돼서 좋아요.",평점5,19.10.27.
7800,배송도빠르고 아직은 좀 더사용해봐야겟지만좋네요,평점5,20.02.25.
7801,다른거에비해가볍게발리네요흡수력도좋고촉촉해요,평점5,20.02.19.
7802,아직 안써봤지만 건조한 시즌에 기대중입니다 ㅎㅎ,평점4,19.10.31.
7803,밤마다 듬뿍 바르고 자면 피부결이 엄청 좋아져요!!,평점5,19.10.27.
7804,무난하게 촉촉해서꾸준히 잘 쓰게되는 제품입니다~,평점5,20.03.04.
7805,한번 썼는데 트러블이 없어서 맘놓고 사용하려구요,평점4,20.02.22.
7806,늘 쓰던 화장품이예요~~~믿고쓰는 제품입랍니다~~^^,평점5,19.11.01.
7807,최애 스킨케어루틴으로 자리잡은 프로폴리스라인!,평점5,19.10.31.
7808,항상 쓰던 앰플 좋은 이벤트로 잘 구매하였습니다!,평점5,19.11.04.
7809,"아직 써보진 않았지만, 저렴하게 구입해서 좋네요!",평점5,19.10.26.
7810,아직 사용전이긴하지만 택배가 빨라서 만족합니다,평점5,20.02.28.
7811,"배송은 조금 느렸지만 받고 바로 썼는데 엄청 촉촉했고, 좁쌀들이 조금씩 사라지고있다.",평점4,19.11.01.
7812,"프로폴리스 다쓴 앰플 공병만 모아도 열개가 넘을거에요
쟁이고 쟁이고 쟁이고 있어도 세일할때 쟁이고
특히 겨울에 잘씁니다. 여름에는 양을 조절해서 쓰면 되구요!",평점4,19.10.31.
7813,앰플 진짜 쫀쫀하고 좋아요!!!! 벌써 이만큼 썼어용ㅎㅎㅎ겨울은 이걸로 보낼고같아욤,평점5,19.10.31.
7814,다른 프로폴리스에 비해 덜 끈적거려서 좋어요 !!,평점5,19.10.30.
7815,촉촉하고 좋아요. 다쓰면 또 다시 구매할거에여,평점5,19.10.26.
7816,아직 잘모르겠눈대 친구가 순하대서 써봐요 ㅎㅎ,평점4,19.10.30.
7817,가벼운데 엄청 촉촉하고 금방 스며들어서 좋아요,평점4,19.10.28.
7818,사용한지 얼마 안됐으나 촉촉하고 발림성 좋아요,평점3,19.10.27.
7819,초초민감성인데 뭐 안나는것만으로도 만족해용 ~,평점4,19.11.03.
7820,"최고 애정 앰플!
10통가까이 쓸 만큼 좋아요 촉촉!",평점5,19.10.31.
7821,배송이 좀 오래 걸렸지만 저렴하게 잘 샀습니다~,평점5,19.10.31.
7822,3통째 쓰는 것 같아요 촉촉하고 보습감 좋습니다,평점4,19.11.01.
7823,"1+1행사때 샀음
촉촉해서 올 겨울동안 잘 쓸듯!!!!!",평점5,19.11.01.
7824,한 번 쓰고 좋아서 원플원 하길래 바로 구매했어요. 바르면 늘 촉촉하고 부드럽고 좋아요.,평점5,19.11.06.
7825,날씨가 급 추워져서 구입했어요! 흡수도 빨라요,평점4,19.10.29.
7826,쫀쫀하니 건성은 매일 아침 쓰기 좋은거 같아요,평점5,19.10.30.
7827,크림이랑 같이 구입해봤어요~ 촉촉한거 같아요!,평점4,19.11.03.
7828,좋아요 매일 아침 저녁으로 잘 사용하고 있어요,평점5,20.02.23.
7829,촉촉하고 쫀쫀해요 쫀득한데 흡수가 잘됩니다!,평점5,19.11.01.
7830,"흡수가 아주 잘돼요~
많이끈적이지도 않고요~ㅎ",평점5,20.02.15.
7831,친구랑 저렴하게 나눠샀어요~ 촉촉하거 좋아용,평점5,19.10.31.
7832,대박 너무좋아요 이런기회 또 왔으면 좋겠어요,평점5,19.10.23.
7833,우연히 선물 받아서 썻는데 좋아서 3병째 쓰고 있네요 피부 민감한데 얘는 엄청 조아요!!,평점5,20.02.26.
7834,촉촉하고 이벤트 할때 구입해서 기분 좋네용 !,평점4,19.11.04.
7835,수분크림이랑 섞어서 사용중인데 아주 좋아요,평점5,20.02.14.
7836,좀더 쫀득했으면 했는데 약간 묽어요~~저렴하게 구매 했으니 그래도 만족하며 씁니다.,평점4,19.10.31.
7837,촉촉하고 피부흡수율이 빨라서 만족스러워요,평점5,19.10.30.
7838,배송 빠르고 물건도 무사히 잘 도착했습니다~,평점5,19.11.01.
7839,친구추천으로 처음써봤는데 좋아요!촉촉해요,평점5,19.10.31.
7840,믿고 쓰는 앰플입니다! 세일하길래 쟁였어요!,평점5,19.11.01.
7841,촵촵 잘 스며드면서 쫀쫀합니다 맘에들어요,평점5,19.10.30.
7842,씨앤피 너무비싸거 여기꺼 사본건데 좋네요!!,평점5,20.02.23.
7843,세일 하면서 처음 사용하게 됐어요. 촉촉해욧,평점5,20.02.25.
7844,촉촉하고 피부도 많이 진정되고 좋아졌어요!,평점5,19.11.02.
7845,"너무 좋아효 ㅋㅋ
나의 인생템 겨울나기 준비",평점5,19.10.31.
7846,스킨이랑 같이 쓰는데 너무 촉촉하고 좋아요,평점5,19.10.23.
7847,원플원해서 구매합니다~! 할인 너무 좋아요!!,평점4,19.10.31.
7848,샘플로 써보고 할인할때 구매했어요~~좋아요,평점5,19.11.06.
7849,촉촉한데 속건조가 잡히는지는 모르겠어요..,평점5,19.10.31.
7850,"예전에 샘플 써보고 만족해서 본품도 사봤는데, 가격대비 용량과 품질 만족합니다 :)",평점4,19.10.24.
7851,사이즈도 생각보다 크고 쫀쫀하고 좋아요~~~,평점4,19.10.24.
7852,촉촉하고 순해서 트러블같은건 안올라와요!,평점5,19.11.01.
7853,생각보다 엄청나게 기름지지 않아서 좋아요,평점5,19.11.01.
7854,촉촉하고 쫀쫀해요 한병은 어머니 드렸어요,평점5,19.11.04.
7855,패드케이스도 잘쓰고 있고 간편해서 좋아요,평점5,19.10.30.
7856,리뉴얼 되고 처음 써보는데 좋은 것 같아요!,평점5,19.10.31.
7857,흡수도 빠르고 마무리감도 산뜻해서 좋아요,평점5,19.10.16.
7858,세통째 쓰고있는데 건조하지않아서 좋아요~,평점4,20.02.29.
7859,아주 만족합니다 친구 선물로도 구매했어요,평점5,20.02.23.
7860,"몇번 발라보진 못했지만, 촉촉한 편이에요.",평점5,20.02.28.
7861,"촉촉해서 쟁여듀고 씁니당 없으면 허전함,,",평점5,20.02.27.
7862,원래 쓰던 제품 원쁠원에 잘 구입 햇어요 !!,평점5,19.11.01.
7863,친구선물해줬는데 좋다고 연락왔어요 ㅎㅎ,평점5,19.10.31.
7864,흡수력도 좋아서 촉촉하게 잘 스며들어요^^,평점4,19.10.29.
7865,처음 출시 때 올영에서 40ml짜리 주문해서 사용하다가 만족해서 또 구입했어요. 사진은 기존에 쓰던 40ml랑 새로 받은 30ml짜리 2개에요! 앰플류는 금방 쓰고 유리병값도 비싸니까 50ml짜리로 나오면 좋겠네요.,평점5,19.11.02.
7866,임산부입니당ㅋㅋ성분좋아서 샀구여 전 쫀득쫀득한걸 좋아하는데 쫀득쫀득하지는않아요 묽은편이에여 그래도 바르면 얼굴에서 광나네요,평점5,19.10.27.
7867,촉촉하고 좋아요ㅎㅎ 많이 쟁여두려구요~!,평점4,19.10.29.
7868,"이미 공병 3개째👍
흡수력이 너무 좋아요",평점5,19.10.29.
7869,쓰던 제품인데 이벤트하길래 바로 샀어요!,평점5,19.11.06.
7870,할인해서 주문 했는데 써봐야 알것 같아요,평점3,19.10.31.
7871,싣님템으로 믿고 정주행중....진짜 공병템,평점5,19.10.31.
7872,아직 안써봤지만 후기 좋아서 사봤습니다,평점3,19.10.30.
7873,샘플로 받아봐서 써봤는데 좋아서 샀어요,평점5,19.10.30.
7874,지성인데 너무 번들거리지도 않고 좋아요,평점5,19.10.25.
7875,너무 좋아요~ 이벤트 행사여서 챙겨가요 ~,평점5,19.11.05.
7876,아 늘 쓰는거에요 행사 계속해주세요 너무좋아요 아침 저녁 다발라요 짱최고에요,평점5,19.10.30.
7877,아 저번에 원플원할때 많이재여둘껄 ㅠㅠㅠ 휴 비싸긴하지만 진짜 효과는 최고라,평점5,20.02.28.
7878,즇아요 싣니님 때문에 구냥 믿고 샀오요!,평점5,19.10.30.
7879,저한테는 안맞아요 트러블이 올라왔어요,평점5,19.11.08.
7880,만족해여 원플원행사 자주하몀 좋겠어요,평점5,19.10.30.
7881,묵직한느낌이 아니여서 흡수력이 조아용,평점5,19.10.30.
7882,좋아요 두개라서 부모님 하나 드렸어요 !,평점5,19.11.06.
7883,평소쓰던 제품인데 저렴하게 구입했어요,평점4,20.03.02.
7884,"이미 공홈 세일할때 쟁여놨지만 50퍼 세일은 지나칠 수 없어서..또 쟁여요ㅎㅎ
항상 잘 쓰는 앰플이예요~! 두들겨서 흡수시켜주고 크림 살짝 얹은다음 화장하면 예쁜 광이 도는데 피부좋아보여서 맘에들어요😄",평점5,19.10.28.
7885,요즘 같은 계절에 쓰기 너무 좋은 것 같아요. 프로폴리스 토너랑 함께쓰면 효과가 배가 되는 느낌인 것 같아요.,평점5,19.10.31.
7886,이미 프로폴리스 앰플은 몇병째 사용중입니다~여름 끝나갈때부터 사용중인데 아마 내년 3월까지는 쭉 사용할 것 같네요!,평점5,19.10.30.
7887,쫀쫀하게 좋아용. 용기도 넘 맘에들어요,평점5,19.10.27.
7888,저렴한 가격에 1+1으로 사서 너무 좋아요,평점4,19.11.01.
7889,샘플이 좋았어서 주문했어요~ 잘쓸게요!,평점5,19.11.07.
7890,"오일리하지않고 가볍고~
흡수가 잘돼요^^",평점5,20.02.27.
7891,저렴하게 잘산거같아요~~~!잘쓰겠습니다,평점5,20.02.08.
7892,"벌써 열통 넘게 사용하고 있어요
피부가 건조하고 자극받았을때 사용하면 진정이 빠르게 되는거 같고 속건조를 잡아주는 느낌이에요",평점5,19.11.03.
7893,말로만 듣던 프로폴리스앰플! 잘쓸께요,평점5,19.11.09.
7894,화장품 유통기한도 길고 용량도 많아요,평점5,19.10.29.
7895,수부지인데 진짜 촉촉쬰득 너무 좋아요,평점5,19.10.31.
7896,아직 사용은 안해봤는데 믿고 써볼게요,평점5,19.11.08.
7897,"트러블은 모르지만, 속건조없이 좋네요",평점5,19.10.30.
7898,끈적이지 않고 빠르게 흡수돼서 좋아요,평점5,19.10.27.
7899,더 써봐야지 알것같아요 아직 모르겠음,평점4,20.03.02.
7900,트러블은 안나네욤 흡수는 좀 느립니다,평점4,20.03.02.
7901,"원래도 좋아하던 앰플이엿는데 마침
사려고했는데 세일해서 너무좋앗어요
건성이고 촉촉한거 좋아하면 누구든 좋아할 거 같아요~",평점5,20.02.25.
7902,평이 너무 좋아서 궁금해서 주문해봤어요! 꾸준히 써보고 효과 봤으면 좋겠어요.,평점4,19.11.02.
7903,"촉촉하고 쫀쫀한 피부가 되어요
좋아용",평점5,19.10.30.
7904,앰플써보고 스킨도 궁금해서 구매해요,평점5,19.11.07.
7905,배송이 좀 늦었지만 제품은 만족해요~!,평점5,19.10.29.
7906,너무좋아요 진짜 원쁠원때 잘산듯해용,평점5,19.10.31.
7907,아직까진 모르겠지만 첫느낌은 좋아요,평점4,20.02.25.
7908,믿고쓰는 코스알엑스 프로폴리스 앰플,평점5,20.02.26.
7909,다른거에 비해 저렴하고 순한것같아요,평점4,20.02.23.
7910,촉촉하고 좋아요 자주 사서 쓰려고요~,평점5,19.10.29.
7911,처음 써봤는데 촉촉하고 너무 좋아요!,평점5,19.10.29.
7912,다섯통채 쓰고있는데 보습감이좋아요,평점5,19.10.30.
7913,촉촉하니 좋아요~ 매번 재구매입니다~,평점4,20.02.18.
7914,계속 쓰는 제품입니다. 아주 만족해요,평점5,20.02.29.
7915,이거 사고 세일하길래 또 샀어요 ㅋㅋ,평점5,20.02.29.
7916,좀 끈적할거라 생각했는데 그렇지 않고 촉촉해서 좋아요 잘 흡수돼서 속건조 잘 잡아줄 것 같아요 좋아용,평점5,19.10.23.
7917,예전부터 눈여겨보던 앰플 1+1하길래 바로 구매했어용 배송도 빠르고 토너랑 같이 쓰니 건성인데도 건조하지도 않고 좋네요 ㅎㅎ,평점5,19.10.26.
7918,수분감 좋아요 혹해서 샀는데 좋네요,평점5,19.10.30.
7919,무겁지 않고 가벼운 제형인거 같아요,평점3,19.11.01.
7920,아직 써보지 않았지만 기대되요 ㅎㅎ,평점5,19.11.03.
7921,순하고 가벼워서 아침에 쓰기 좋아요,평점5,19.11.03.
7922,원플러스원으로 샀어요 대박입니다 !,평점5,19.11.03.
7923,원플원할때 샀는데 촉촉하고 좋아요!,평점5,19.10.28.
7924,진짜 좋아요 쫜득쫀득 흡수되고 짱짱,평점5,19.10.30.
7925,겨울내내 쓰기에 촉촉해서 좋았어요.,평점5,20.02.15.
7926,피부에 부드럽게 잘 스미고 촉촉해요,평점5,20.03.01.
7927,가격대비 괜찮아요 기대이상이예요~~,평점4,20.02.05.
7928,"다들 좋다좋다 했지만 그래도 의심가지고 샀는데
정말 엄청 촉촉하고 좋아요!!!",평점5,19.10.24.
7929,재구매했어요 1+1할때 사니까 좋네요,평점5,19.10.31.
7930,속건조도 잡히는데 화장도 잘먹어요,평점5,19.10.28.
7931,믿듣 시드니 ~~~ 그냥 좋아요 다 ㅎㅎ,평점5,19.10.30.
7932,속건조 잡아주고 너무너무 좋아요. 이거 쓴 후로 건조함을 못느껴요. 원플원 할때 더 살껄 그랬어요ㅜㅜ,평점5,19.10.30.
7933,싣님의 추천으로 샀는데 역시 👍,평점5,19.10.30.
7934,산뜻하고 끈적임이 없어서 좋아요!!,평점4,19.10.25.
7935,배송도빠르고 저렴하게구매했어요!,평점5,19.10.25.
7936,촉촉하고 흡수가 잘돼서 좋았어요!!,평점5,19.10.26.
7937,촉촉해서 너무나 잘 쓰고 있습니다~,평점5,20.02.26.
7938,원래 쓰던건데 다 써가서 1+1 행사때 샀어요 아주 이득!!! 겨울내내 잘 쓸게요 ㅎㅎㅎ,평점5,19.11.02.
7939,계속사용중인데 너무 좋아요><,평점5,19.10.30.
7940,아직 써보지 않았지만 기대되요 ㅎㅎ,평점5,19.11.03.
7941,순하고 가벼워서 아침에 쓰기 좋아요,평점5,19.11.03.
7942,원플러스원으로 샀어요 대박입니다 !,평점5,19.11.03.
7943,원플원할때 샀는데 촉촉하고 좋아요!,평점5,19.10.28.
7944,진짜 좋아요 쫜득쫀득 흡수되고 짱짱,평점5,19.10.30.
7945,겨울내내 쓰기에 촉촉해서 좋았어요.,평점5,20.02.15.
7946,피부에 부드럽게 잘 스미고 촉촉해요,평점5,20.03.01.
7947,가격대비 괜찮아요 기대이상이예요~~,평점4,20.02.05.
7948,"다들 좋다좋다 했지만 그래도 의심가지고 샀는데
정말 엄청 촉촉하고 좋아요!!!",평점5,19.10.24.
7949,재구매했어요 1+1할때 사니까 좋네요,평점5,19.10.31.
7950,속건조도 잡히는데 화장도 잘먹어요,평점5,19.10.28.
7951,믿듣 시드니 ~~~ 그냥 좋아요 다 ㅎㅎ,평점5,19.10.30.
7952,속건조 잡아주고 너무너무 좋아요. 이거 쓴 후로 건조함을 못느껴요. 원플원 할때 더 살껄 그랬어요ㅜㅜ,평점5,19.10.30.
7953,싣님의 추천으로 샀는데 역시 👍,평점5,19.10.30.
7954,산뜻하고 끈적임이 없어서 좋아요!!,평점4,19.10.25.
7955,배송도빠르고 저렴하게구매했어요!,평점5,19.10.25.
7956,촉촉하고 흡수가 잘돼서 좋았어요!!,평점5,19.10.26.
7957,촉촉해서 너무나 잘 쓰고 있습니다~,평점5,20.02.26.
7958,원래 쓰던건데 다 써가서 1+1 행사때 샀어요 아주 이득!!! 겨울내내 잘 쓸게요 ㅎㅎㅎ,평점5,19.11.02.
7959,계속사용중인데 너무 좋아요><,평점5,19.10.30.
7960,입소문 많이 탄 제품이라 기대되요,평점5,19.10.31.
7961,용량이 더 많아져서 좋으네요 ㅎㅎ,평점5,19.10.29.
7962,그 전부터 쓰고있는거라 계속 사용,평점5,19.11.07.
7963,피부에 흡수도 잘되고 너무 좋아요,평점5,20.02.27.
7964,두번째구매인데 쫀쫀하구 요즘같은 건조할땐 두번레이어링하면 좋아여!!,평점5,19.10.27.
7965,유명하다고해서 샀는데 만족해요!,평점5,19.11.01.
7966,행사해서 아주싸게 잘구입했어요,평점5,19.10.30.
7967,시드니 영상보도 샀는데 괜찮아여,평점4,19.11.01.
7968,제품은 좋아요 배송은 좀느렸어요,평점5,19.11.01.
7969,용량 커지고 첫구매인데 만족해요,평점5,19.10.23.
7970,파데에다가 섞어 써보려고 샀어요,평점5,20.02.28.
7971,겨울에 이 앰플이 최고에요!! 극 건성인데 안바른 날과 바른날 차이가 엄청 나요!!!,평점5,19.11.06.
7972,구매해서 사용 잘하고 있습니다 !,평점4,19.11.04.
7973,피부트러블 많았는데 좋아졌어요,평점5,20.02.22.
7974,영양감있고 흡수가잘되서좋아요!,평점5,19.10.29.
7975,"촉촉해요
조금 끈끈한 느낌이에요",평점4,19.11.09.
7976,1+1행사로 저렴하게 구입했습니다,평점4,19.10.25.
7977,트러블은 안낫고 괜찮은것같아요,평점4,19.10.06.
7978,쫀쫀한 느낌이 너무 좋아요 한달에 한통으로 부족했는데ㅜ 이런 행사 자주하면 너무 좋을거같아요,평점5,19.10.31.
7979,"용량이 더큰게나왔으면하네요
발림성이좋아서 마구마구쓰게되서요^^",평점4,20.02.05.
7980,역시 코스알엑스 앰플 믿고 써요,평점5,19.10.30.
7981,그냥 무난템... 싸니까 괜츈해요,평점4,19.10.31.
7982,싣니님 믿고 구매해봅니다 ㅎㅎ,평점5,19.10.30.
7983,"진짜 너무 좋아요 건성추천템,,,",평점5,19.11.02.
7984,할인할때 싸게 구매해서 좋아요,평점4,19.11.08.
7985,처음 써보는데 촉촉하고 좋아요,평점5,19.10.29.
7986,세일하면 쟁여놔요 맨날써서 ㅎ,평점5,19.10.31.
7987,겨울철 에센스로 쓰기좋앙ᆢㄷ,평점5,19.11.01.
7988,후기보고 기대하며 구매했어요,평점5,19.10.31.
7989,항상 두통이상 쟁여놓고씁니당,평점5,19.10.30.
7990,"리뉴얼 전부터 썼는데
만족해요",평점5,19.10.31.
7991,좋아서 또샀네용 쟁여둘라고요,평점5,19.10.30.
7992,배송이 오래 걸리긴 했지만.. 써보니까 괜찮은 것 같아요~ 한통 다 써보고 괜찮으면 재구매 하러 올게요~,평점5,19.10.30.
7993,유튜버 영상 보고 따라 샀어용,평점5,19.11.09.
7994,딱히 트러블 안나서 잘쓰는 중,평점5,19.11.01.
7995,항상쓰는제품 ㅎㅎ 좋습니다!!,평점5,20.02.28.
7996,행사중이라 배송이 늦어도 그러려니 하려고 했는데 바로 다음날 받았어요!! 병도 기존 유리보다 더 안정적인거 같고 좋아요 가을 되면서 건조함이 커져서 1+1하는 김에 바로 구매했습니당,평점5,19.10.25.
7997,저렴하게 잘 삿어요 촉촉해요,평점3,19.10.29.
7998,항상 쓰고있어요♡ 잘쓸게요~,평점5,19.10.30.
7999,쫀쫀해 겨울에 쓰기 좋습니다,평점4,19.11.06.
8000,세통째 쓰는중이에ㅛ용 체고~,평점5,20.02.28.
8001,좋아요 잘 사용하고 있습니다,평점5,20.03.04.
8002,두통째쓰는데 순하고 좋아요!,평점5,20.02.28.
8003,프로폴리스 앰플중 무조건1등,평점5,20.02.24.
8004,트러블 없이 잘 쓰고 있어요~~,평점5,20.03.01.
8005,마음에 들어서 재구매했어요,평점5,19.11.02.
8006,솜까지 주시고 최고입니다~~~,평점3,19.11.01.
8007,촉촉하고 늘쓰던거라 좋아요,평점5,19.11.02.
8008,듣던대오 촉촉 매끄느좋아요,평점5,19.10.31.
8009,조아요 트러블도 안나고촉촉,평점5,19.10.31.
8010,속건조를 잡는데 충실합니다,평점5,19.10.30.
8011,흡수는 그저그런데 촉촉해요,평점5,19.11.03.
8012,재구매합니다. 발림성좋아요,평점5,20.02.11.
8013,"아직 안써봣는데
써볼게용 ㅋ",평점5,20.02.26.
8014,할인하길래 사뒀다가 너무 잘쓰고있어요 몇통씩 쓰고있을만큼 저랑 너무 잘맞는 제품이라서 자주자주 사서 사용할것같아용,평점5,19.11.01.
8015,"할인할때 쟁옇어요
촉촉해요",평점4,19.11.09.
8016,원래쓰던건데싸게잘샀어요!,평점5,19.10.30.
8017,생각보다 빨리 건조해지는 스타일이지만 흡수력이 좋다고 생각할래요,평점5,19.11.02.
8018,진짜 촉촉하고 찐득해서 속건조 잘잡는것같긴한데 저는 코스알엑스 프로폴리스 토너가 더 좋아서 그걸로 쭉가려고여 저는 약간 수부지?여서 그런데 악건성인 동생은 ㅍ부 광난다고 아주 좋아해여,평점5,20.02.17.
8019,아주좋습니다. 광이납닏ㆍ.,평점5,19.10.30.
8020,용량이 커져서 가장 좋아요,평점5,19.10.26.
8021,용량이 많아져서 더 좋아요,평점5,19.10.25.
8022,포장도 깔끔하게 되어있어서 좋았어요! 병도 귀엽고 쫀쫀하니 좋았슴다,평점5,19.10.30.
8023,좋아요 저렴하게 잘 샀어요,평점5,20.02.18.
8024,배송이 넘나 빠르고 좋네요,평점5,20.03.04.
8025,무난하고 괜찮은거 같아요,평점4,19.10.30.
8026,촉촉해요 항상 쓰는거에요,평점5,19.11.05.
8027,산뜻하게 발리고 촉촉해요,평점5,19.10.30.
8028,아직 안써봐서 모르겠어요,평점3,19.10.31.
8029,아직 사용전인데 괜찮겠죠,평점5,20.02.24.
8030,넘넘 좋아요 몇통째쓰는중,평점5,20.03.04.
8031,너무 좋아요 ㅋㅋ잘쓸게요,평점5,20.02.28.
8032,1+1으로 구매해서 좋아요!!,평점5,19.10.30.
8033,상품평많길래 사봤어요옹,평점5,19.11.05.
8034,촉촉해요 무향이라좋아요,평점5,19.10.31.
8035,생각보다 가벼운거같아용,평점5,19.10.31.
8036,항상 자주 잘 쓰고있어요.,평점4,20.02.26.
8037,몇 통째인지ㅗ르겠네욯ㅎ,평점5,20.02.27.
8038,빠른배송감사드립니다~ㅎ,평점3,20.02.28.
8039,it was very goof for my oily skin,평점5,19.11.01.
8040,싸게 잘 구매했어용 ㅎㅎ,평점4,19.10.30.
8041,무난하게 쓰기 좋습니다.,평점3,19.11.02.
8042,아주 좋아요. 말이 필요 x,평점5,19.10.30.
8043,좋은거 같아요 잘 쓸게요,평점5,19.10.30.
8044,바른후에 화장이 안떠요!,평점5,19.10.30.
8045,흡수가 잘되고 촉족해요,평점4,19.10.27.
8046,촉촉한데 가볍고 좋아요,평점5,19.10.31.
8047,좋아요^^ 배송 진짜 빠름,평점5,19.10.31.
8048,역시 믿고쓰는제품 ㅎㅎ,평점5,19.11.06.
8049,첨써보는데 1+1로 샀어용,평점5,19.11.02.
8050,프로폴리스 앰플 좋아요,평점5,19.11.07.
8051,촉촉하고 아주 조아요옹,평점5,19.10.30.
8052,촉촉하고 발림성 좋아요,평점5,19.10.29.
8053,늘 쓰던제품이라 좋아요,평점5,19.10.30.
8054,항상 만족합니다 좋아요,평점5,20.03.04.
8055,흡수잘대고 촉촉하네용,평점4,20.02.18.
8056,10통넘게 쓴 제품입니다,평점5,20.03.03.
8057,좋아요.. 은근 오래써요,평점5,20.02.26.
8058,이벤트해서 구매했어요,평점5,19.10.30.
8059,유튜브보고 사봤습니당,평점3,19.10.30.
8060,좋아요 부드럽습니다굿,평점5,19.11.01.
8061,이 제품은 너무 좋어요,평점5,19.10.30.
8062,소문듣고 샀어요. 촉촉,평점5,20.02.25.
8063,"끈적일줄알았는데 안끈적거리고 너무 촉촉해요
건성이라서 3스킨해도 건조한데 이건 한번만해도 촉촉하네요!!! 너무너무 좋습니당",평점5,19.11.08.
8064,시드니님 영상볼때마다 궁금햇던 제품이라 1+1일때 구매햇어용. 수부지라 너무 리치하거나 끈적이면 어쩌나 걱정했는데 전혀 그렇지않고 저녁에 쓰기 좋아요🙃,평점5,19.10.29.
8065,반값에 잘 구매했어요,평점5,19.10.30.
8066,겨울마다 써요 좋아요,평점5,19.11.03.
8067,할인해서 미리 쟁여둠,평점5,19.11.04.
8068,흡수 잘되고 괜찮네요,평점4,19.10.25.
8069,가볍게 바르기 좋아요,평점5,19.11.01.
8070,수분감 있고 괜찮아요,평점4,20.02.27.
8071,두병째예요~진짜 촉촉,평점5,20.02.25.
8072,배송은 좀 느렸지만 써보니 피부가 쫀득쫀득하고 촉촉해져요 좋아요,평점4,19.10.30.
8073,"한통 다 비웠어요 촉촉하고 좋아요
프로폴리스가 저한테 잘 맞아요♡",평점5,20.02.21.
8074,"날 쌀쌀해지면 정말 잘 쓰는 제품입니다!!!
저에게 딱 맞는 앰플이에요 너무 좋아요~
1통 사용하는데 한달도 채 걸리지 않아서..... 이벤트 많이 해주셨음 좋겠어요^^",평점5,20.02.18.
8075,배송빠르고 좋아요우,평점5,19.10.30.
8076,믿고쓰는 코스알엑스,평점5,19.10.31.
8077,완전좋어요 최고에영,평점3,19.11.01.
8078,늘쓰던거에요 좋아요,평점5,20.02.23.
8079,촉촉하니 만족합니다,평점5,19.10.31.
8080,만족합니당 조아요오,평점5,19.10.31.
8081,아주 좋습니다~~~~~~~~~,평점4,20.02.24.
8082,너무촉촉하구 좋아용,평점5,19.10.29.
8083,배송빠르고 좋아요!!,평점4,19.11.01.
8084,1+1이라니 너무 좋아 당장 구입했습니당!! 좋아요!! 이런행사 자주하길,평점5,19.10.30.
8085,너무 촉쵹 ㅎㅎㅎ 순하고 좋아요 피부도 안정되는거 같은 기분이에요,평점5,19.10.26.
8086,너무 촉촉해요 만족,평점5,19.11.07.
8087,항상 재구매합니다!,평점5,19.11.09.
