,review,point,date
943,써봤던거라  재구매했네요 ~,5,17.11.24.
944,"조아요
타사제품은 너무 물같아서 별로였는데
이건엣센스가튼느낌
촉촉하고 정말조인요",5,17.11.10.
945,좋아요 저렴한가격에 피부더 촉촉 좋으네요 담에도  구매할것,5,17.11.11.
946,이주일 써봤는데 피부에 잘 맞고 좋아요~ 너무 저렴해서 고민했는데 사길 잘했네요 ,5,17.11.09.
947,쓰자마자 얼굴에 모가 나았어요 그래두 참고 아침저녁으로 바르고 있어요 좋아질거라는 기대감으로~~~제발!!!,3,17.11.07.
948,좋다고 좋다고 들었음니다 좋은 기회에 잘샀네요 효과가 있었으면은 좋겠읍니다 ㅎ번창하십시요하하하네에,4,17.11.06.
949,"평이좋아서~~~ 평이좋아서   구매해봤어요~~
아직 사용은 안해봤지만  저렴한 가격에
원풀로 잘산것 같아요",5,17.11.08.
950,좋아서 평소쓰는거예요 전 저렴이 중 싸이닉이나 미샤보다 나은것같아요,5,17.11.07.
951,"좋을둣 꾸준히 써봐야 좋은걸 느끼겟죠 
입소문낫으니 좋을거라 생각해요
원플 좋은가격에 규매해서 졸네요",4,17.11.04.
952,사용하던 제품이라 재구매 했어요 좋아요,5,17.11.17.
953,좋아요 가격이 저렴해서 반신반의 하며 구매 했는데 생각보다 괜찮네요 가격 생각하면 꽤 좋은거 같아요,4,17.11.04.
954,항상 쓰던제품. 좋아요. 많이파세요,5,17.11.12.
955,"배송 배송빨라요 ㅎㅎ
첫날 사용감은,, 아직 모르겠고 예민피부인데 아무이상없으니 꾸준히 사용해보려구요",4,17.11.04.
956,좋아요~아낌없이 퐉퐉 쓰고있어용^0^,5,17.11.12.
957,"좋은가격에 좋은상품 구입할수있어 넘 좋네요.
꾸준한 관리로  효과있길 바라메~~",5,17.11.05.
958,좋은 모습 보여주세요 ,5,17.11.17.
959,발림도  괜찬은것같고  트러블도  안생겨  좋은듯  더 써바야 할듯함,5,17.11.10.
960,너무좋아요,5,17.11.18.
961,친구가 추천해줘서 구매하게 됐어요 감사합니다 잘 받았습니다 ^^~,5,17.11.08.
962,양도많고잘쓸께요,5,17.11.15.
963,너무 좋아요 ㅜㅜ 피부 트러블 많이 났었는데 요 며칠새 많이 가라앉았어요 ㅜㅜ 다쓰면 또 구매하려 합니다! 용량도 큰데 가격도 좋고 심지어 샘플도 보내주시구 짱이에용 짱짱,5,17.10.25.
964,완전 좋아요~ 피부 좋아 졌다는 소리 많이 들었네요~,5,17.11.08.
965,향이 별로네요,3,17.11.16.
966,부담 없이 쓰기 좋아요,5,17.11.14.
967,아주 가벼운 느낌은 아니네요,5,17.11.12.
968,배송이 진짜 빠르네요,5,17.11.13.
969,아주좋아용,5,17.11.15.
970,처음엔 조금 따가웠는데 몇번 사용후 젠틀해여,5,17.11.07.
971,늘 믿고 쓰는제품~,5,17.11.14.
972,포장상태좋고 일단 계속써봐야알겠지만 후기믿고 샀어요,5,17.11.04.
973,"나쁘진않네요..
저렴하게 구매해서 좋아요",5,17.11.04.
974,배송도 빠르고 만족스러워요,5,17.11.08.
975,앞으로도 이걸로 계속 쓰고 싶네요. 촉촉하고 부드러운 느낌 굿~,5,17.10.29.
976,샘플써봤는더ㅣ아직 트러블은없어서 괜찮아요,3,17.11.07.
977,배송 상품 좋아요,5,17.11.10.
978,진주빛 색이 특이하고 영양감도 좋아요. 잘 쓰고 있어요.  ,5,17.10.29.
979,만족합니다~,5,17.11.12.
980,이좋은제품을 두개나 ,5,17.11.07.
981,용량 많아서 좋아요,5,17.11.08.
982,피부가 맑아졌어요,5,17.11.08.
983,좋아요 잘쓸게요,5,17.11.11.
984,아직 사용전,3,17.11.09.
985,저렴한가격에 잘산것같아요 ,5,17.11.04.
986,좋은듯해요 아직 하루밖에 안써봐서 효과는 모르겠어요 피부가 엄청 민감하고 예민한데 부작용도 없고 트러블도 없네요 유분기가 살짝 있긴한데 이제 겨울이라 괜찮을듯요,4,17.10.14.
987,예상대로 좋습니다.,5,17.11.07.
988,잘받았습니다 ,5,17.11.08.
989,잘받았습니다,5,17.11.07.
990,저렴하게 구매 잘함,5,17.11.06.
991,만족합니다.,5,17.11.09.
992,클렌징 폼 세안 후 개운치 않고 뻑뻑한 느낌이라 아쉬웠어요 ,3,17.10.29.
993,만족합니다.,5,17.11.08.
994,ㅡ배송빨라 좋았어요,5,17.11.07.
995,좋아요 배송과 상품 모두 좋아요재구매 할 마음 있어요~ 다쓰게 되면 나중에 또 구매할게요감사합니닦ㅈㄱㄷㅈㄱㄷㅈㄱㄷㅈㄹㄷㅈㅎㄷㅈㅁㅎㅁㅈㄱㄷㄹㅈㄷㄹ,5,17.11.10.
996,"배송빠름
감사합니다",5,17.11.04.
997,잘받았어요,5,17.11.05.
998,잘받았습니다,5,17.11.04.
999,만족합니다,5,17.11.06.
1000,배송빨라요,5,17.11.04.
1001,만족합니다,5,17.11.04.
1002,싸게 잘산것 같네여^^,5,17.11.03.
1003,배송빨라요,5,17.11.04.
1004,좋으네요~,5,17.11.06.
1005,괜찮운거 같네요 ㅎ,5,17.11.03.
1006,"괜찮은거같아요~~ 기존 유명한 그 제품보다 향이나 발림이 가벼운거같긴한데 
가격대비 좋은거같아요~
다만 펌프가 눌렀을때 스킨이 막 앞으로 날아가요ㅋㅋㅋ",4,17.10.12.
1007,만족해요.,5,17.11.04.
1008,좋아요1+1,5,17.11.07.
1009,1+1이라 좋음,3,17.11.05.
1010,너무 만족합니다,5,17.10.31.
1011,만족합니다 플라스틱병이예요,5,17.10.21.
1012,아직잘모르겠습니다. 발린감이나 수분감은 괜찮은듯.,5,17.10.18.
1013,아직 한번 사용해봤은데 트러블은 아직 없어요 ,5,17.10.18.
1014,용량 대비 가격도 저렴하고 피부도 좋아지는거같아요~~,5,17.10.14.
1015,잘쓰고있습니다 유명한 만큼의 ㄱㅏㅂㅅ을 하는 거 같습니다 가성비도 좋아요 써도써도 남아있네요 좋은제품 감사합니다,5,17.10.13.
1016,대박이네요,5,17.10.18.
1017,좋아요 유투버 추천으로 샀는데 가성비 최고~ Sk*의 *테라 에센스랑 비슷하다고 하는데 그걸 안써봐서 모르겠네요 3~4스킨 정도 하면 왕촉촉,5,17.09.26.
1018,양도 많고 좋네요,5,17.10.15.
1019,괜찮은듯요,5,17.10.14.
1020,감하합니다,5,17.10.13.
1021,굿입니다 ㅎㅎㅎ,2,17.10.16.
1022,괜찮은거같아요~,5,17.10.12.
1023,"~ 가격대비.
만족합니다.
ㄱㄴㄷㅈㅅㅇㅂㄴㄷㅅㅇㅂㄱㄴㄷㅈㅇㅅㅂㄱㄴㄷㅈㅅㅇㅂㅅㅍㅅㅈㅅㅎㅈㅇㅅㄴㄷㄱㅅ",5,17.11.04.
1024,숩ㄱㄹㅎㄷ우소,3,17.11.04.
1025,"가격도 착하고 용량도 착해서
너무 맘에 듭니다
같이온 화장솜은 너무 얇아 사용하다보면
잘 찢어지네요 그건 좀 별루에요",5,17.09.19.
1026,만족합니다 2번 정도 썼는데 트러블 없이 촉촉합니다. 싸서 아니면 어떻하지..걱정했는데 가격대비 만족스럽습니다.,4,17.09.20.
1027,좋음좋음조음조음,5,17.10.29.
1028,"항상사용중♡ 항상사용중..
5병째에요~
펌프대용량은,
조금불편해서ㅋ병으로다시교체!!
발림도좋고,갈락토미계열에서는
탑!",5,17.09.16.
1029,잘쓰겠습니다,5,17.10.04.
1030,촉촉해요 화장솜에 묻혀서 닦는용도로쓰는데도 촉촉하고 다음 에센스바를때까지 건조한것이없어요 재구매하겠ㅅ브니다,5,17.09.13.
1031,굿입니다요,5,17.09.30.
1032,유투버 추천으로 샀어요 ,5,17.09.26.
1033,"항상쓰던거에요!벌써5병째임다..
젤좋은듯!!",5,17.09.16.
1034,대용량인데 싸고 좋은거같아서 워낙 갈락토미세스는 좋다고하니깐 그중에서 여기께 유명한거같아서 샀어요 엄마 사드렸는데 피부좋아졌음 좋겠네용 ㅎ ㅎ,3,17.09.01.
1035,빨리 잘왔어요 좋아요,5,17.09.24.
1036,잘받았습니다. 아직 사용해보진 않았지만 상품평이 좋아 기대하고있습니다. 가격대비 용량도 커서 올ㅈ가을내내 잘쓸것같아요,4,17.09.04.
1037,"향도좋고 좋아질거같은예감 배송도 하루만에 바로 담날에 왔어요 ㅎㅎ아직써보진않았지만 향도너무좋아요^^
써보고 좋으면 꾸준히 주문할게요",5,17.09.03.
1038,ㅎㅎㅎㅋㅋㅋ,5,17.10.17.
1039,좋아요 구매평이 좋아서 구매했어요..ㅇ아직 사용해보진 않았지만 좋겠죠..배송도 빠르고 맘에 듭니다.,4,17.09.05.
1040,빠른 배송 감사합니다,5,17.09.17.
1041,ㅋㅋㅋㅎㅎ,5,17.10.15.
1042,goood,5,17.10.14.
1043,좋아요8484846484,5,17.09.25.
1044,잘 받았어요.. ,5,17.09.20.
1045,"상품평이 좋아서 구입해봅니다
피부에 많은 도움이 되었으면 좋겠네요",3,17.09.08.
1046,굿굿 늘 쓰던거라 좋아요,5,17.09.16.
1047,좋아요 주문한지 하루만에 배송되서 깜놀 넘나좋아요 꾸준히 써봐야 효과를 아는거니 한번 써보고 괜찮음 재구매하겠음,3,17.09.02.
1048,진짜 좋아요 ,5,17.09.17.
1049,잘받았습니다 쓰고있는데 저한테는 잘맞고 좋습니다. 분명 물처럼보이는데 3번정도 흡수시키면 오일리한 느낌이나면서 촉촉해지네요. 그리고 은근히 써도써도 줄지를 않습니다.,5,17.08.22.
1050,오늘 처음 사용했는데 부드럽고 순한 느낌입니다,3,17.09.08.
1051,아직 사용전이지만 믿고 써보려고요,3,17.09.09.
1052,퍼프형이라서 잘쓰고있어요~~,5,17.09.10.
1053,좋아요사은품도 잘챙겨주시구~,5,17.09.03.
1054,조아 조아요~잘받았어요,5,17.09.09.
1055,좋아요 대용량이라 막씀 펌핑도 편해요,5,17.09.01.
1056,배송빠르고 아직안써봤지만 좋아질거같은예감,5,17.09.03.
1057,펌프로되어있어서 너무 편리합니다~^^,5,17.09.05.
1058,발림성도촉촉하구좋아요,5,17.09.05.
1059,만족합니다,5,17.09.08.
1060,용량이커서 맘에듭니다,5,17.09.05.
1061,부담없이 부스터 에센스로 쓰고 있어요.  ,5,17.09.03.
1062,좋아요 잘쓸것같네요,5,17.09.06.
1063,보통 나는 걍 그런데                                             인생템정도 까진 .,3,17.09.01.
1064,좋아요~^^,5,17.09.10.
1065,가격대비 좋아요~~,5,17.09.05.
1066,잘받았습니다,3,17.09.04.
1067,보통입니다,3,17.09.03.
1068,그냥그래요,3,17.09.03.
1069,좋아요~~,5,17.09.06.
1070,배송 빨라요,3,17.09.01.
1071,"친절하시네요 제품 관련으로 문의 드렸는데
친절하게 응대해주셔서 감사했어요~
이 제품은 처음 사용해보는데
이런 비슷한 다른 제품보다
유분기가 느껴지는것 같았어요
꾸준히 써 봐야죠~~",5,17.08.08.
1072,좋은듯ㅇㅇ,5,17.09.09.
1073,향은 에스케이투 향나고 원조보다 좀더 보송해서 전맘에 들어요 성분 좋다고 소문나서 구매했어요,5,17.08.12.
1074,ㄱㄷㄱㅅㄱㅅㄱㅅㄱㅅㄱㅅㄱㅅㄱㅇㄱ,5,17.09.25.
1075,좋아요~~,3,17.09.02.
1076,대용량 가격대비 짱,5,17.08.27.
1077,좋아요..,5,17.08.31.
1078,갈락세스 좋은거 알았지만 더워진 피부와 모공에 수분 충전하려 구매함~피부결 정돈에 좋네여~잘 쓸께여 ㅎㅎ,5,17.08.08.
1079,피부결 정돈용으로 구매했어요. 화장솜도 주고 잘 산것 같아요. 자극없이 편하게 쓰고 있어요. 꾸준히 쓰면서 피부관리 좀 해줘야겠어요.,4,17.07.13.
1080,빠른배송 감사합니다. 스킨구매하려고 찾아보다가 저렴한 가격에 평이 좋아서 구매했습니다.발라보니 사~악 스며드는게 괜찮아 보입니다.오랫동안 사용해봐야 효과를 알수 있으니 상품평에는 여기까지만 쓸수 있을것 갔네요.,4,17.07.25.
1081,만족합니다~,5,17.08.24.
1082,빠른배송 감사합니다. 스킨구매하면서 함께 구매했어요발라봤는데 여름에는 조금 쓰기 더울것 같네요.금방 흡수가 된다기 보다는 유분기가 조금 있는것 같아서 가을에나 쓰려구요.배송은 빠르네요,3,17.07.25.
1083,빠른배송 감사합니다. 스킨구매하면서 함께 구매했어요~앰플이라고 해서 다소 무겁지 않을까 걱정했는데 금방 스며드는게 여름에 발라도 괜찮겠어요배송빠르네요,4,17.07.25.
1084,"배송빨라요 에세스 몇통째 구매해서 쓰고있는데 대용량, 펌프형으로 나와서 바로 구매했습니다 ㅎㅎ 배송도 바르고 화장솜까지 들어있어서 너무 좋았습니다 ^^",5,17.07.26.
1085,"아직은 쓴지  얼마  안돼서  효과는  잘  모르겠어요
기냥  싼맛에  열심히  쓰고  있습니다~~",3,17.07.31.
1086,"항상쓰던거에요~! 화장솜에 묻혀서 토너후에 톡톡두들겨서 흡수시키면 피부가쫀쫀해져요~~!!다른제품도 이래저래써봤는데 에이지가 최곱니다, 가격대비 짱입니당♡항상 애용하던아이라서, 앰플이나로션크림도 다좋은데 에센스가 젤 좋아요~!",5,17.07.16.
1087,굿굿 용량이 짐승용량이라서 구매했습니다~ 촉촉하고 사용하는데 아직까지는 트러블이나 불편한것 못 찾겠어요 에스트로더도 사용해보고 했지만 피부좋은 사람은 뭐든 다 괜춘한듯? ;; ㅋ 일단은 사용하는데 큰 불편없고 잘쓰고 있습니다~,4,17.07.17.
1088,여름철에는 간단하게 이걸로 닥아내고 에센스하나만 발르면 유분도 많이 안나오고 좋아요^^ 성분이 좋아서 그런지 트러블도 없고 피부가 탱탱해지는 것 같습니다! 쟁여두고 싶어요~,5,17.07.20.
1089,"만족 아직 써본지 일주일도 안되어서 뭐 엄청 좋다 이건아니지만 평소에 에센스 잘안쓰고 해서 구매했어요
매끄럽긴하네요",4,17.07.24.
1090,여름에 쓰기에... 배송도 빨랐고 일단 받아보니 용량도 크고 사용감도 끈적이지 않아서 여름에 쓰기에 적당하더군요 가격대비 용량 품질 아주 만족합니다 요즘같이 무더운 날 에센스 잘못 바르면 땀 흘리면서  다른 화장품들이랑 같이 끈적일건데 이건 그런 걱정 없을듯~^^,5,17.07.14.
1091,펌프 펌프형이라 사용하기 편해서 정말 좋아요. 세안후 바로 사용하는 퍼스트 에센스로 사용합니다. 그래서 펌프형인게 큰 장점이였고 구매한 이유였어요,4,17.07.22.
1092,"처음 구입했는데 좋은거 같아요 엄마하고 동생거 까지 3개구입했어요 양이 많아 미스트로 써도 좋을거같고,팩으로 사용해도 좋을거같아요 세안후 닦아내는 용도로 쓸려고 구입했는데,, 몇일 사용했는데 촉촉함도 있고 막쓰기 좋네요",5,17.07.16.
1093,만족합니다,5,17.08.12.
1094,아직사용전이지만 저렴한가격에 대용량 에센스 사서 만족합니다,3,17.08.01.
1095,"넉넉한 양에 좋은 품질입니다
스킨처럼 쓰기 좋아요 만족합니다",5,17.08.02.
1096,촉촉하니 좋네요 몇일  사용하는 중인데  촉촉하게  유지되는것 같은게 좋네요 ~ 다른점은..좀더  톡톡 두드려줘야  되는거 같아요   같이 구매한 크림도 맘에 들어요~,4,17.07.19.
1097,"시원 촉촉한데 약간 끈적한 느낌도 있네요
그래도 촉촉함은 오래유지됭‥",5,17.07.27.
1098,기초화장이 떨어져서 구매해봤는데 좋아요.에센스사용후 발랐더니 피부가 좋아보여요.넘넘맘에들어 재구매의사100%입니다.,5,17.07.22.
1099,앰플 용량이 굉장히 작네요 잘쓸게여,5,17.08.05.
1100,처음 사용해봅니다~,5,17.08.08.
1101,좋아요 화장솜두 많이들어있고 용량도크고 오늘첫사용해봐서 아직까지효과를 모르겠지만 적은양을 묻혀도 충분하네요,4,17.07.17.
1102,기초떨어져서 구매해봤는데 좋네요.같이주신 화장솜도 품질이 좋아요.재구매의사100%임,5,17.07.22.
1103,써보진 않았어요 구매평 보고 좋아 구매했어요. 써보고 좋으면 재구매할께요. 광고하는 화장품이 다좋은건 아닌건 같아서 구매평으로 샀구요. 화장솜 고마워요,4,17.07.16.
1104,"에센스,플루이드,알로에수딩젤과같이 주문했는데 크림은 더워서 아직사용전인데 손에발라봤더니 촉촉해요.",5,17.07.22.
1105,"용량도 많고 발림이 매끄럽게 수분이 오래
지속되네요~  용량이 많아 아낌없이 쓸수있어
더욱 좋아요~^^  아침에 일어나면 피부가 촉촉
해져 있다는게 느껴지네요~~^^
당않",5,17.07.15.
1106,"촉촉함이~~ 용량이 많아 피부에 아낌없이 쓰네요^^~
아지까지 건조하지않고 촉촉함이 그대로 살아있어요~~^^  후회없는 에센스네요~~
마니파세요",5,17.07.15.
1107,^^ 지금부터 잘사용해볼께요..스킨같은 느낌이고..전혀 냄새는 없어요.에센스 생가하셨음 아니예요..그냥정리용,3,17.07.14.
1108,"프럼네이쳐  저는 민감피부라 잘맞지않는거 같아요 상품평이너무좋아 
기대를 너무했나봐요 역시 저렴한가격에 큰기대를 했네요",5,17.07.13.
1109,"사용편함 양이 많고 펌핑식이라 사용편리합니다
피부엔 어떤영향 주는지 잘모르겠어요
시킨대용으로 푹푹 쓰고있어요
룰루루",4,17.07.17.
1110,^^ 아직 무어라 적어야할지..이제 써볼께요..근데..스킨같이 물어서..스킨처럼 생각해야할것같아요..끈적임은,3,17.07.14.
1111,"좋아여 효모 에센스가 맞는편이라,  왠만한 브랜드 제품은 거의 써본 듯한데 프럼네이처 제품도 당연히 맞을 것으로 예상합니다.",4,17.07.16.
1112,"상품평대로좋네요 다른분들 상품평보고 구매하게 되었어요
어제 처음 사용해 봤는데 좋은것 같아요 
잘 쓸께요 ~",5,17.07.13.
1113,"로션은 유분기가 좀 있는것 같아요
가을에나 쓸까봐요",3,17.07.23.
1114,넉넉한양에.저렴하게구매해서좋았어여.아직몇번써보지는않았지만느낌이깔끔해서좋았습니다,5,17.07.12.
1115,아.. 용량도 크고 좋네요..아직 써보진 않았지만 좋을것같아요..가벽도 저렴하고..잘쓸께요..감사,4,17.07.15.
1116,"빠른배송 감사합니다~
용량대비 저렴한가격이네요~",3,17.07.23.
1117,"조금 더 사용해봐야 알겠지만
아직까진 괜찮은것 같아서요 
쭉 사용해볼께요",5,17.07.22.
1118,끈적이지 않아 좋아요ᆢ 너무 묽지도 않구요ᆢ용량도 대박ᆞ 오래두고 쓸것 같아요,5,17.07.16.
1119,^^ 재형이 엄청 물어어 그냥 스킨이예요..무향에.끈적임이 전혀없어서..효과가 좋을까?생각하며..쓰고있어ㅇᆢㄷ,3,17.07.14.
1120,처음 사용해봅니다~,5,17.08.08.
1121,좋아요 화장솜두 많이들어있고 용량도크고 오늘첫사용해봐서 아직까지효과를 모르겠지만 적은양을 묻혀도 충분하네요,4,17.07.17.
1122,기초떨어져서 구매해봤는데 좋네요.같이주신 화장솜도 품질이 좋아요.재구매의사100%임,5,17.07.22.
1123,써보진 않았어요 구매평 보고 좋아 구매했어요. 써보고 좋으면 재구매할께요. 광고하는 화장품이 다좋은건 아닌건 같아서 구매평으로 샀구요. 화장솜 고마워요,4,17.07.16.
1124,"에센스,플루이드,알로에수딩젤과같이 주문했는데 크림은 더워서 아직사용전인데 손에발라봤더니 촉촉해요.",5,17.07.22.
1125,"용량도 많고 발림이 매끄럽게 수분이 오래
지속되네요~  용량이 많아 아낌없이 쓸수있어
더욱 좋아요~^^  아침에 일어나면 피부가 촉촉
해져 있다는게 느껴지네요~~^^
당않",5,17.07.15.
1126,"촉촉함이~~ 용량이 많아 피부에 아낌없이 쓰네요^^~
아지까지 건조하지않고 촉촉함이 그대로 살아있어요~~^^  후회없는 에센스네요~~
마니파세요",5,17.07.15.
1127,^^ 지금부터 잘사용해볼께요..스킨같은 느낌이고..전혀 냄새는 없어요.에센스 생가하셨음 아니예요..그냥정리용,3,17.07.14.
1128,"프럼네이쳐  저는 민감피부라 잘맞지않는거 같아요 상품평이너무좋아 
기대를 너무했나봐요 역시 저렴한가격에 큰기대를 했네요",5,17.07.13.
1129,"사용편함 양이 많고 펌핑식이라 사용편리합니다
피부엔 어떤영향 주는지 잘모르겠어요
시킨대용으로 푹푹 쓰고있어요
룰루루",4,17.07.17.
1130,^^ 아직 무어라 적어야할지..이제 써볼께요..근데..스킨같이 물어서..스킨처럼 생각해야할것같아요..끈적임은,3,17.07.14.
1131,"좋아여 효모 에센스가 맞는편이라,  왠만한 브랜드 제품은 거의 써본 듯한데 프럼네이처 제품도 당연히 맞을 것으로 예상합니다.",4,17.07.16.
1132,"상품평대로좋네요 다른분들 상품평보고 구매하게 되었어요
어제 처음 사용해 봤는데 좋은것 같아요 
잘 쓸께요 ~",5,17.07.13.
1133,"로션은 유분기가 좀 있는것 같아요
가을에나 쓸까봐요",3,17.07.23.
1134,넉넉한양에.저렴하게구매해서좋았어여.아직몇번써보지는않았지만느낌이깔끔해서좋았습니다,5,17.07.12.
1135,아.. 용량도 크고 좋네요..아직 써보진 않았지만 좋을것같아요..가벽도 저렴하고..잘쓸께요..감사,4,17.07.15.
1136,"빠른배송 감사합니다~
용량대비 저렴한가격이네요~",3,17.07.23.
1137,"조금 더 사용해봐야 알겠지만
아직까진 괜찮은것 같아서요 
쭉 사용해볼께요",5,17.07.22.
1138,끈적이지 않아 좋아요ᆢ 너무 묽지도 않구요ᆢ용량도 대박ᆞ 오래두고 쓸것 같아요,5,17.07.16.
1139,^^ 재형이 엄청 물어어 그냥 스킨이예요..무향에.끈적임이 전혀없어서..효과가 좋을까?생각하며..쓰고있어ㅇᆢㄷ,3,17.07.14.
1140,양이 많아서 펑펑 쓰기 좋아요~빨리 진정되고 당김이 덜해졌어요,5,17.07.17.
1141,쫀쫀한 느낌? 밝아보여서 예쁘네요,5,17.07.25.
1142,만족해요~ 저렴한 비용에 피부관리 할 수 있어서 좋아요,5,17.07.17.
1143,앰플인데도 싸~악 스며드는게 맘에 드네요~,3,17.07.23.
1144,"배송빠름 평 보고 구매해봤어요 
효과보기를 바래요 ㅎㅎ 화장솜도 잘 받았습니다 배송도 빨랐어요 수고하세요",5,17.07.12.
1145,배송도 빠르고 용량도 크고 좋은거같아요 잘사용하겠습니당,5,17.07.16.
1146,좋은거같아요 화장솜도 많이주고  펌핑형이라 편하네요  다른브랜드 오래썼는데 이것도 효과있었음 좋겠어요 ㅟㅣ,4,17.07.14.
1147,평이 좋아서 구매해봤어요. 피부결 정돈용으로 구매했는데 나쁘지 않네요. ,5,17.07.13.
1148,"촉촉하니 좋아요~^^
양도 많고 가격도 싸고 배송도빠르고 
올여름 피부가 편하겠어요~♡",5,17.07.13.
1149,세안후 바로 바르니 촉촉함이 좋습니다,5,17.07.21.
1150,"일본제품보다 순한듯해요~
가성비 좋네요.",5,17.07.17.
1151,배송 겁나게 빨라서 좋은데 바르고 나니 얼굴에 광나는 듯해서 대만족입니다 빨리 쓰고 또 재구매할게요 ~~^^,5,17.07.12.
1152,"산뜻하니 좋아요..
용량도 많고 저렴하니 잘 샀어요....",5,17.07.17.
1153,대용량이라 속이 다시원하네욥 펑펑 맘껏 쓸수있을듯 ㅎ,5,17.07.17.
1154,만족합니다,5,17.07.26.
1155,피부가 촉촉하니 좋아요 양도 많고 ~^^,5,17.07.16.
1156,촉촉하고 잘흡수되니 좋네여~,5,17.07.21.
1157,"잘받았습니다.
용량도 넉넉해서 오래 쓸 것 같아요 :)",5,17.07.17.
1158,처음쓰는제품 보습에좋은거 같아요 더써보고다시,5,17.07.15.
1159,배송빨라서좋네요 효과기대보겠습니다,5,17.07.13.
1160,큰용량으로 화장솜 촉촉하게 적셔 사용할 수 있어 좋아요,5,17.07.14.
1161,끈적하니 좋아요,5,17.07.22.
1162,사은품도 잘쓸께요 3개 구매했는데 오래 쓸거같아요,5,17.07.16.
1163,만족합니다,5,17.07.24.
1164,"항상쓰던거에요,가격대비쫀쫀해서너무좋아요!!",5,17.07.16.
1165,제가 바르기전 아들이 푹 찍어서 얼굴에 발른걸 보니 촉촉하고 좋아요 ,5,17.07.12.
1166,조아요 또사야징 ㅎㅎㅎㅎ,5,17.07.19.
1167,아직 사용안했는데 용량 넉넉해서좋습니다,5,17.07.16.
1168,완젼 짱이예요. . sk2보다좋음!!!  강추,5,17.07.16.
1169,처음 사용인데 위생적이고 좋아요,5,17.07.17.
1170,촉촉촉수분감이좋은듯해  만족합니다,5,17.07.16.
1171,아직사용은 안해봐서 잘 모르겠네요,5,17.07.16.
1172,건조한피부가 개선되서 좋아요,5,17.07.17.
1173,좀 더 써봐야 알것 같아요,5,17.07.18.
1174,빠른배송  감사합니다.좋아요.,5,17.07.13.
1175,아직은  잘  모르겠는데요~~~,5,17.07.20.
1176,오 커 커 커. . 아직 써보진 않았지만 일단커어,5,17.07.13.
1177,세수하고 바로바르기 좋네요,5,17.07.17.
1178,구매평이 좋아 샀는데 한번 써보고는 모르겠어요,5,17.07.13.
1179,아직 써보진 읺았어요..배송은 빨라요,5,17.07.16.
1180,"보통 미샤꺼보단 뭔가좀더 에센스같은제형이네여.
친구소개로써보는데 아직잘모르겠어요^^",5,17.07.07.
1181,여름용으로쓰기너무좋아요~^^,5,17.07.17.
1182,수분감도많고 촉촉해요,5,17.07.17.
1183,에센스라하긴 그렇고 스킨보단 보습효과있어요,3,17.07.12.
1184,잘 바르고 있습니다~,5,17.07.19.
1185,좋은가격에 샀어요,3,17.07.17.
1186,조금 따가워요,3,17.07.19.
1187,써봐야함ㅎ잘쓸께요,5,17.07.13.
1188,순한것같아요,3,17.07.18.
1189,용량짱짱  아직 사용전인데 빨리 써보구 싶네용~~^^*,3,17.07.12.
1190,만족합니다,5,17.07.19.
1191,너무촣아요,5,17.07.18.
1192,좋아요 촉촉하고,3,17.07.17.
1193,배송빠름니다,5,17.07.17.
1194,대용량 좋아요,5,17.07.17.
1195,아직 써보지 않아서 좋을것 같아요,5,17.07.12.
1196,"아ㅜ,,

?
?
,
?
.
?
!
.
,
,
,
?
?

?
?
!
?
?
,
,
,

.아주 맘에 듭니다",5,17.07.16.
1197,아직안써봤지만 용량은 좋네요,5,17.07.12.
1198,만족합니다,5,17.07.17.
1199,아주 좋아요,5,17.07.17.
1200,만족합니다,5,17.07.17.
1201,잘받았습니다 ,3,17.07.16.
1202,감사합니다 잘 쓸게여,5,17.07.14.
1203,용량이 맘에 들어요,5,17.07.14.
1204,화장솜도 많이주네요,5,17.07.14.
1205,감사합니다 ,5,17.07.16.
1206,정말좋네요,5,17.07.16.
1207,잘받았습니다,5,17.07.15.
1208,잘받았습니다,5,17.07.15.
1209,빠른배송 감사합니다 ,5,17.07.13.
1210,촉촉하고 추천합니다,5,17.07.13.
1211,"좋아요 미스트보다는 끈적하니...그래요
촉촉해서 괜찮은것 같아요.

ㄷㄴㄷㅍᆞㄱㄷㄴㄷㅇㄷ너ᆞㄱㄴㅇㅈ",4,17.07.22.
1212,싸고 좋다길래~사은품까지~,5,17.07.13.
1213,기대중예여~,3,17.07.16.
1214,마음에 들어요,5,17.07.14.
1215,잘 받았습니다 ,5,17.07.14.
1216,촉촉하고 좋아요,5,17.07.13.
1217,만족합니다 ,5,17.07.15.
1218,양도 많구 잘샀아요,5,17.07.12.
1219,잘써볼께요,3,17.07.14.
1220,잘쓸께요..감사,5,17.07.15.
1221,좋네요ㅎㅎ,5,17.07.18.
1222,잘쓸께요~~,5,17.07.16.
1223,잘 쓰겠습니다. ,5,17.07.13.
1224,잘쓰겠습니다,5,17.07.12.
1225,프럼네이쳐,3,17.07.13.
1226,좋아요~~,5,17.07.17.
1227,빠르게 잘받았어요!^^,5,17.07.12.
1228,배송 빨라요 ,5,17.07.12.
1229,배송  빨라요  잘쓸께요,3,17.07.11.
1230,너무좋아요!! ,5,17.07.13.
1231,잘쓸께요^^,3,17.07.14.
1232,잘받았어용~~~~^^,5,17.07.13.
1233,좋아요~~^^,5,17.07.13.
