,0,date,ingre,point,review
2212,,2021-02-25,갈락토미세스,5.0,#사전체험단 확실히 수분감으로 가득찬 세럼이에요. 세럼사용하면 가끔 끈적이는 것들도 있는데 흡수 전에는 살짝 끈적하지 않을까 걱정되는 제형이었는거든요.. 그런데 흡수하고 나니까 그냥 보송하게 마무리 되어서 맘에 들어요. 흡수도 빠르게 되는편이라 발라줄때 귀찮지가 않네요. 기존에 세럼없이 스킨케어 할때랑 세럼 바른후에 스킨케어한 후 비교해보면 확실히 수분감이 오래 가고 건조함이 안느껴져서 좋은것 같아요. 개인적으로 수분이 부족한 지성분들이 사용하시면 아주 딱일 것 같은 세럼이에요!
2213,,2021-02-25,갈락토미세스,4.0,뚜껑없이 돌려서 잠기고 열려서 좋아요. 보습감도 기존제품보다 깊어졌고 좀더 촉촉해졌네요. 계속해서 업그레이드되어 제품이 나오니 좋습니다~ 한란라인 쓰는데 요거 다쓰면 한번 구매해봐야겠어요
2214,,2021-02-25,갈락토미세스,5.0,촉촉한데 끈적임이 하~~~~나도 없어서 넘 좋아요 저번거는 좀 지성인 저한텐 바르고나면 유분감이 있었던거같은데 안 그렇고 좋아요!!향도 녹차향이라 산뜻하고 좋고 속건조랑 트러블도 케어해주고 진정효과도 있다니 더 업그레이드 된거같아서 좋습니다
2215,,2021-02-25,갈락토미세스,5.0,#사전체험단 체험 해 볼 수 있어서 좋아요!!!!!
2216,,2021-02-25,갈락토미세스,5.0,#사전체험단 원래부터 그린티 씨드 세럼을 여름에는 매번 사용중이었는데요 이번에 리뉴얼 되었다고 해서 바로 체험단을 신청했어요. 첫 느낌은 기존 세럼보다 흘러내림이 적었구요. (사용하기 조금 더 편합니다 ㅎㅎ) 일단 저녁에 며칠 흡수시킨다음에 지난 제품하고 비교해 봤는데 제가 속건조가 심하게 있는편이라 리뉴얼 전 세럼은 뭔가 수분감이 약간 모자라서여름에만 사용하는 세럼이었는데 이번 제품은 수분감이 조금 더 오래유지되어서 확실히 봄부터 사용해도 좋을것 같아요!
2217,,2021-02-25,갈락토미세스,5.0,다른거 구매하려고 구경하다가 체험이벤트가 있길래 신청해서 잘받았습니다 하도좋다고 소문이 자자했는데 드디어 저도 사용해보게 됐네요 제가 피부가 워낙예민해서 모든화장품을 잘 바꾸질않아요 걱정반 설렘반으로 발라봤어요 출산후 몸도 피부도 모두 제몸이 아닌마냥 피부도 정말 잘 뒤집어지더라구요 일단 사용해봤는데 트러블 나지않는다는거에 만족입니다 끈적거리진않을까 했는데 끈적거리지않고 가벼우며 피부에 흡수력이 좋은거같아요 향은 남자스킨향같아요..ㅎ 향에 대해서는 호불호가 약간 갈릴거같아요 제품은 넘나 만족스러워요 신청해보길잘한거같아요꾸준히사용하다보면 피부가좋아지길바라며 꾸준히사용해보겠습니당~^^
2218,,2021-02-25,갈락토미세스,5.0,기존쓰던거 보다 더 쫀득한 느낌이예요 촉촉함도 더 많은것 같구요 남편이랑 같이 쓰는데 만족합니다
2219,,2021-02-25,갈락토미세스,5.0,"그린티 씨드 크림을 사용했었는데, 향이 너무 취향저격이라 세럼도 체험딜 뜨자마자 신청했어요. 역시나 그린티세럼 향이 너무 좋네요. 너무 번들거리지 않을 정도로 적당히 촉촉하기도 하구요. 양도 많아서 생각보다 오래 쓸 수 있을 것 같아요. 재구매 의사 뿜뿜하네요~ㅎ"
2220,,2021-02-25,갈락토미세스,5.0,끈적임 없이 흡수가 잘 되어서 화장할 때에 밀림이 안일어나서 좋습니다 수분감 있게 바르고 난 후 건조하지 않고 촉촉함이 유지되어서 수붐 부족현 지성인 피부에 좋을것 같습니다 확실히 꾸준히 사용하면 좁살이나 트러블이 진정되며 성분이 안좋거나 자극적이면 트러블이 났던 곳이 상처 부위가 따가운데 그런게 하나도 없었습니다
2221,,2021-02-25,갈락토미세스,5.0,가볍게 발려서 좋았습니다. 끈적이고 무거우면 사용시 크림이 밀리는 느낌이 나는데 흡수도 잘되고 건조함도 잡아줘서 좋았습니다. 재구매 의사있습니다!
2222,,2021-02-25,갈락토미세스,5.0,처음에 나온 그린티 씨드 세럼은 향이 살짝 비위상하고 얼굴에 발라도 당김이 있고 썩 좋은지 몰라서 사용을 안한지 오래됬는데 이번에 새로 나온 그린티 씨드 세럼은 너무 좋아요~~향도 적당하구 얼굴당김도 없는거같구 제품나오면 구매하구 싶어요!!!
2223,,2021-02-25,갈락토미세스,5.0,"#사전체험단 연약해진 피부의 수분 체력을 단숨에 끌어올려준다는 스킨케어 잇템😍끊임없이 건조한 악건성은 수분 부족으로부터 많은 피부 문제가 발생하기 때문에 조금이라도 심해졌다 싶을 땐바로바로 수분 충전을 해줘야 한답니다사실 수분 공급은 한 번에 해결될 수 없는 부분이라 데일리 케어가 중요한데단숨에 수분 체력을 업그레이드할 수 있다니 괜히 스테디셀러가 아닌 거죠 3세대 세럼에서는 화장품 입구에 자그마한 캡을 씌워 보관했다면, 4세대 그린티씨드세럼은 반 시계방향으로 돌려주기만 하면 돼요."
2224,,2021-02-25,갈락토미세스,5.0,너무 촉촉하고 좋아요 이거쓰고 피부 좋아졌다는 소리 많이 들었어요 ㅠㅠ 체험분 신청하길 잘한듯 재구매 의사 100%입니단
2225,,2021-02-25,갈락토미세스,5.0,제가너무 귀찮고 피곤해서 세럼한개만 바르고 잤는데 땡김이나 푸석거림도 없었고 향도 좋고 너무맘에들었습니다 대용량으로 판다면 구매욕구뿜뿜!!본품도 사서쓸께용~
2226,,2021-02-25,갈락토미세스,5.0,촉촉하도 하고 생각보다 탄력도 있는 제품이라 스킨 바르고 나서 사용하면 수분감 훨씬 오래가요!
2227,,2021-02-25,갈락토미세스,5.0,선착순 무료체험 이벤트로 오프라인 매장 방문시 그린티 씨드 세럼 신제품 30미리가 무료래서 들어왔는데 선착순이 종료되었더라구요 온라인에서 신청시는 배송비가 별도지만 원래 사용하던 에센스라서 신청해보자 했는데 만원이상 구매시 배송비도 무료여서 화장품 세일하길래 같이 샀네요 촉촉하고 끈적이지 않아서 좋아요
2228,,2021-02-25,갈락토미세스,5.0,"#사전체험단 하루만에 트러블이 진정되었습니다!! 저는 트러블 진정에는 비자시카밤을 아주 잘 사용하고 있었거든요. 이벤트의 기회로 직접 써보니 그린티씨드세럼이 더 잘 맞는 것 같아요ㅎㅎ 제형은 투명하고 묽은 제형이지만 손등에 짜면 흘러내리지 않고 모양을 제대로 갖추고 있어요. 트러블 진정은 물론이고 보습력이 뛰어난 제품인 것 같아 지성피부인 저는 아주 만족합니다. 성분도 순하고 무엇보다 제형이 묽어서 유분감때문에 피부가 답답하거나 무거운 느낌이 들 수도 있겠다는 생각을 했지만 사용해보면 전혀 그렇지 않다는 것을 아실거에요! 그리고 촉촉함도 오래가기때문에 지성, 건성 모두 사용하기 좋아용"
2229,,2021-02-25,갈락토미세스,5.0,요즘 세안후나 하루 중 자주 건조함을 느꼈는데 그린티씨드세럼을 바르니 촉촉함하고 건조함도 덜 느껴저서 좋네요
2230,,2021-02-25,갈락토미세스,5.0,이벤트 너무 좋아요 신제품 출시때마다 이니스프리가 행복을 주네요 그린티 세럼 원래 사용하는제품인데 신제품 출시해서 대용량 샘플링을 하네요 좀더 쫀쫀해지고 촉촉해 졌어요 향은 똑같구요 정품 출시되면 구입하려고 합니다. 만원이상 구입해서 무료로 받았어요
2231,,2021-02-25,갈락토미세스,5.0,신제품 그린티 씨드 세럼 출시기념 이벤트로 대용량 에센스를 무료로 받았네요 향은 너무 깔끔하고 상큼하고 발림은 촉촉하고 끈적이지 않아요 신제품은 기존제품보다 약간은 쫀쫀함은 있는거 같은데 엄청난 탄력이 있거나 하진 않아요
2232,,2021-02-25,갈락토미세스,5.0,"그린티 씨드세럼 80ml와 30ml비교하니 귀엽네요. 손등에 올렸을때 흘러내리지않고, 얼굴에 바르고나면 살짝 끈적임있지만,흡수되서 좋아요. 같이 사용하려고 더마 그린티 프로바이오틱스 크림도 주문했어요 속보습,수분진정,수분영양 모두 필요한건데 ㅎㅎ 기대하면서 꾸준히 사용해볼께요"
2233,,2021-02-25,갈락토미세스,5.0,그린티 세럼 체험 이벤트 해서 구입했어요 무료로 정품의 1/3은 되는거 같은데 아직 출시전이라 모르겠지만 30미리나 되는 대용량 체험이라니 너무 좋네요 향이 진하지 않고 순한 향이 나고 촉촉하면서 끈적이지 않아서 좋아요
2234,,2021-02-25,갈락토미세스,5.0,그린티 라인 원래 사용하는 제품인데 신제품 그린티 씨드 세럼 대용량 샘플링 중이여서 구입했어요 만원이상만 구입하면 무료배송이여서 함께 다른화장품도 구매했어요 세일기간이여서 살만한 제품들이 많았어요 그린티는 향도 진하지 않고 촉촉해서 좋아요
2235,,2021-02-25,갈락토미세스,4.0,발림성이좋고 유명한 만큼 효과가 좋아요~체험분쓰고 정품 구매예정입니다.
2236,,2021-02-25,갈락토미세스,5.0,대박 이벤트 중이라 신청했어요 그린티 라인 원래 사용하고 있는데 신제품 그린티 씨드 세럼 증정 행사중이라 신청했네요 1만원 이상만 주문하면 무료배송이고 화장품 세일기간이여서 다른제품들도 담고 에센스 대용량 무료 받아서 너무 좋네요
2237,,2021-02-25,갈락토미세스,5.0,체험분인데 용량이 많이 들어있네요~ 샤워후에 스킨 바르기 전 얼굴 건조하지 말라고 바로 발라 보았는데 촉촉하게 스며들어요 단독으로만은 당길것같고 기초 바르기 전 부스터 역할로 피부 정돈되는 느낌이에요^^ 만족합니다.
2238,,2021-02-25,갈락토미세스,5.0,양 쪽 볼에 한 번씩 눌러 손가락으로 살짝 펴 바르면 흡수가 잘되고 피부가 촉촉해요.
2239,,2021-02-25,갈락토미세스,5.0,제가 늘 사용하던 제품이라 역시는 역시! 요즘 피부가 너무 건조해서 이거 바르면 진짜 살 것 같아요 촉촉한 게 남달라요
2240,,2021-02-25,갈락토미세스,5.0,그린티 라인을 좋아해서 신청했어요. 촉촉하고 향 좋아요. 사이즈도 미니라 파우치에 쏙 들어가네요.
2241,,2021-02-25,갈락토미세스,5.0,이벤트를 늦게 봐서 현장 수령은 못하고 온라인 신청으로 그린티 세럼 신제품 신청했습니다. 정품용량의 1/3 이상은 되는것 같아 너무 좋네요 촉촉하면서 끈적이지 않고 향도 진하지 않아서 이니스 그린티 라인 좋아하는데 신제품 무료로 쓸수있어서 너무 좋아요
2242,,2021-02-25,갈락토미세스,5.0,산뜻하게 수분 채워줘서 좋아요 끈적거림도 없어요ㅐ
2243,,2021-02-25,갈락토미세스,5.0,그린티 세럼 신제품 출시로 이벤트로 무료 30미리나 증정이라 너무 좋네요 직접 수령은 이벤트가 선착순이라 끝나고 인터넷으로 신청하면서 무료배송 하려고 화장품 이것저것 담아서 1만원치 화장품도 샀는데 세일도 마침 하고 있어서 너무 좋네요
2244,,2021-02-25,갈락토미세스,5.0,#사전체험단 유분감도 거의 없는데도 산듯하고 속이 차오르는 느낌입니다.
2245,,2021-02-25,갈락토미세스,5.0,스킨만쓰다가 세럼알고나서 필수템됐는데 제가 좋아하는 브랜드인 이니스프리에서 세럼사용해봤는데 특유의 향이 좋고 제형도 좋아요!! 순하고 저건성인데 촉촉하니 넘 쓸만합니다!! :) 다쓰면 재구매각!!!!
2246,,2021-02-25,갈락토미세스,5.0,#사전체험단 겨울 필수품입니다 향도 무난하고 너무 만족하는 제품이에요
2247,,2021-02-25,갈락토미세스,5.0,항상 쓰던제품 이었는데 바뀐다하여서 바로 신청 했어요 가볍지도 않고 무겁지 않은 촉촉하고 산뜻해요
2248,,2021-02-25,갈락토미세스,5.0,전에 쓰던것도 좋아서 체험 이벤트로 구매해봤는데 전에 것에 비해 좀 더 산뜻하고 가벼운거 같아요. 발림도 좋고 흡수도 빨라서 정식 출시되면 또 구매할거 같아요
2249,,2021-02-25,갈락토미세스,5.0,촉촉하고 싸악 스며들어 끈적이지 않고 좋아요 다만 저는.. 닦토가 익숙해서.. 그게 좀 아쉽네요
2250,,2021-02-25,갈락토미세스,5.0,#사전체험단 스킨과 같이 무료체험 해보려고 잘 받았어요 정말 만족스러워요
2251,,2021-02-25,갈락토미세스,5.0,끈적임 너무 싫어하는데 흡수가 빠르고 효과도 좋아요^^
2252,,2021-02-25,갈락토미세스,5.0,가볍고 산뜻하고 향도 무난해서 쓰기 좋아요
2253,,2021-02-25,갈락토미세스,5.0,뉴!!!! 그린티 씨드 세럼 체험~ 30미리라는 대용량 샘플을 체험해볼 수 있어 행복해요. 일년전부터 볼쪽이 상당히 건조하더라구요. 수부지!!!! 겉은 지성인데 속은 말라 비틀어져가는.... ㅠㅠ 이번에 온 그린티씨드 세럼을 바르고 수분 크림 바르니깐 건조함이 많이 줄어들었어요!!!
2254,,2021-02-25,갈락토미세스,4.0,스킨사용전 제품이라 촉촉한수순감으로 얼굴전체을 감싸는 느낌이전에 사용했던 제품보다 더좋은것같아요^^ 조금더 사용해봐야겠지만 이제품으로 갈아탈것같아요^^
2255,,2021-02-25,갈락토미세스,5.0,#사전체험단 자극없구 순하네요^^ 별다른 효과는 모르겠어요ㅠㅠ
2256,,2021-02-25,갈락토미세스,5.0,#사전체험단 소문대로 좋더라고요 세럼만 발라도 촉촉합니다
2257,,2021-02-25,갈락토미세스,5.0,이벤트로 구입했어요 무료 샘플링 이벤트라 공짜로 30미리 그린티 씨드 세럼을 받았네요 만원이상만 구입하면 무료배송까지 되어서 이참에 필요한 제품 몇개 넣어서 마침 세일도 하고 있어서 저렴하게 쇼핑 잘 했어요 에센스 원래 그린티 유명해서 신제품으로 나온거지만 더 좋아요
2258,,2021-02-25,갈락토미세스,5.0,지난달 그린티 씨드 세럼 본품을 (80ml) 구입해 만족하며 사용하는 중인데..^^ 이번달 체험용량을 (30ml) 신청할수 있어 더욱 좋았어요. 체험용량이 다른 세럼 정품용량과 동일하다니..^^ 체험분을 정품처럼 선물해주는 이벤트 최고네요! 이니스프리 그린티 씨드 세럼은 사랑입니다~
2259,,2021-02-25,갈락토미세스,5.0,일단 발림성은 이전 제품처럼 부드럽고 가벼워서 좋았어요. 흡수력은 새로운게 좀 더 쫀쫀한 느낌인듯?!하구요~ 향도 자극적이지 않고 수분감도 좋네요.
2260,,2021-02-25,갈락토미세스,5.0,촉촉한 질감으로 부드럽게 흡수되어 피부가 촉촉해진 느낌입니다. 향도 강하지 않고 무난하여 호불호가 없을 것 같네요.
2261,,2021-02-25,갈락토미세스,5.0,#사전체험단 늘 쓰던 제품인데 에센스 대용으로 좋아요.
2262,,2021-02-25,갈락토미세스,5.0,건성피부라 평소에도 기초를 꼼꼼히 바릅니다. 운동하고 샤워후 피부 속당김이 심한편이라 물기가 마르기도 전에 씨드세럼을 발랐습니다. 3번 연속 흡수를 시켜보라는 글에 그리했더니 크림을 바르지 않아도 촉촉함이 유지되고 쫀쫀해지는 느낌입니다. 더 촉촉해지고 발림성도 좋아 날라가는 수분을 동여메는 기분입니다. 확실히 업그레이드가 됐네요. ㅎㅎ
2263,,2021-02-25,갈락토미세스,5.0,역시 말해뭐하나요 이니스프리 기초제품은 특히나 믿고 쓰지만 저의 첫 간증템이 바로 그린티 씨드 세럼입니다. 몇년전 평생을 건조함을 모르고 살아오다 속건조함을 처음 느끼고 뭘해도 내안의 어딘가가 쩍쩍 갈라지는 느낌을 받으며 고민할때 속부터 수분을 채워준 세럼이에요. 이번에 체험한 새로운 그린티씨드 세럼은 오 왠지 발림성부터 흡수까지 더 업그레이드 된 느낌입니다. 이것저것 바를게 많아 나누어서 오전에 세안후 바르는데요 무겁지않고 촉촉하게 하루를 보낼 수 있어요 그린티씨드 에센스 인 로션을 발라주니 더 좋네요~ 체험단으로 보내주신 용량도 정말 넉넉해서 횡재한 기분이에요 오픈날 기다립니다
2264,,2021-02-25,갈락토미세스,4.0,#사전체험단 피부탄력이 좋아지는 느낌? 플라시보 효과같기도 해요;;
2265,,2021-02-25,갈락토미세스,5.0,정말 촉촉하고 쫀쫀해여 자고 일어난 후 촉촉한게 그대로 았어요 재구매 의사 있음
2266,,2021-02-25,갈락토미세스,4.0,#사전체험단 장기간 사용해보진 않았지만 촉촉하니 좋아요
2267,,2021-02-25,갈락토미세스,5.0,"평소 그린티 라인을 애용하는데, 수분감이 많아서 좋았어요 샘플 다쓰면 새걸로 사려구요^^"
2268,,2021-02-25,갈락토미세스,5.0,예전에 사용했던 경험이 있어서 새로 나온 이 제품을 체험해볼 기회가 있기에 얼른 신청했습니다. 예전보다는 손등에 흐르는 느낌이 줄었네요 향은 예전부터 제게 역하지 않고 은은한 향이어서 좋았습니다. 제가 저녁에 주로 바르는데 운동을 하고 난 후라 얼굴에 붉은 기가 가득한 상태에서 이 제품을 바르면 붉은 기가 많이 가라앉더라구요 다른 제품까지 다 바르고 난 후에는 붉은 기가 아주 약간 남아있는 정도 제 방이 좀 건조한데 자고 일어났을 때 바르기 전보다는 그렇게 피부가 당기는 느낌은 없었어요 요즘 마스크 쓰고 다니니까 트러블도 생기는데 사용한 몇 일동안은 새롭게 올라오는 건 없어서 만족해요
2269,,2021-02-25,갈락토미세스,5.0,#사전체험단 발림성 흡수성도 좋고 저녁에 바른 다음날 정말 촉촉하고 부드러웠어요.
2270,,2021-02-25,갈락토미세스,5.0,"요즘 건조하고 탄력도 떨어지는것 같아서 고민이던 차에 그린티씨드 세럼 체험을 접하게 됐는데, 피부에 촉촉하게 스며들어 생기를 주는 듯한 느낌이 좋네요"
2271,,2021-02-25,갈락토미세스,4.0,"#사전체험단 그린티 라인은 피부가 건강해지는 느낌이라 여름에 기초라인, 4계절 클렌징폼과 클렌징오일 잘 써요. 근데 씨드세럼은 그린티 라인 중 가장 향이 강하게 느껴지는 편이라 저는 조금 부담감이 있어요. 그린티씨드세럼이 스테디셀러인걸로 알고 있는데 저는 브라이트닝 포어세럼이 더 잘 맞더라구요^^"
2272,,2021-02-25,갈락토미세스,5.0,"#사전체험단 촉촉하고 묽지않아서 피부속까지 쫀쫀하게 밀착,보습되는 것 같았어요 냄새도 거의 무향에 가까워서 호불호도 안갈릴것 같아요"
2273,,2021-02-25,갈락토미세스,5.0,#사전체험단 흡수도 잘되구 순한것 같아요 민감한편이라 트러블이 잘 올라오는데 그런것도 없구 잘쓰게 되더라구요 양이 적은편이라 아쉬운데 그만큼 잘쓰니 양이 아쉬운거겟져..?ㅋㅋ
2274,,2021-02-25,갈락토미세스,5.0,"그린티시드세럼은 원래 베스트제품이었지만 기존 제품보다 업그레이드 된 부분이 잘 느껴졌어요. 일단 개인적으로는 향이 기존제품보다 약해져서 마음에 들었고, 기존 제품보다 더 촉촉하고 흡수가 잘된다는 느낌을 받았습니다. 뭔가 겉만 촉촉한게 아니라 속까지 잘 흡수된다는 느낌이요! 마음에들어요:)"
2275,,2021-02-25,갈락토미세스,5.0,이런 체험 기회를 통해서 저의 20대의 추억을 회상하며 잠깐이나마 꼭 그때로 돌아간듯한 기분을 느꼈어요! 한창 대학생활하며 아침에 시간이없어도 이 세럼은 꼬옥 바르고 다녔었거든요! 그때보다 더 좋게 리뉴얼이 되었는지 수분감이 더 오래 지속되더라구요 텍스쳐도 조금 더 점성이 느껴지는듯해요 그러나 여전히 마무리감은 산뜻하구요~~ 이번 기회로 더 큰용량으로 구입해야겠어요오
2276,,2021-02-25,갈락토미세스,4.0,#사전체험단 민감성 피부인데 자극없이 촉촉해서 괜찮네요.
2277,,2021-02-25,갈락토미세스,5.0,그린티씨드크림을 너무 잘 쓰고 있어서 새로나온 그린티씨드세럼 체험분 행사가 있어 쓰게 되었습니다 원래 윤조에센스 쓰고 탄력에센스 크림단계의 화장을 하는데 이 세럼은 스킨이나 퍼스트에센스단계에 쓸수있는 가성비면에서 아주 훌륭한 제품이 될것으로 여겨집니다!!
2278,,2021-02-25,갈락토미세스,5.0,일단 너무 익숙한냄새쓰 옛날에 한번 써보고 처음 써보는건데 진짜 업그레이드된 느낌이에요 요거 딱 바르고 자면 촉촉크 ..❤️
2279,,2021-02-25,갈락토미세스,5.0,순하고 체험품이라 작고 귀여움ㅋㅋ 다른것과 함께 쓰기 좋아요.
2280,,2021-02-25,갈락토미세스,4.0,#사전체험단 촉촉해서 좋았습니다 밤에 주로 사용합니다
2281,,2021-02-25,갈락토미세스,5.0,촉촉하고 가볍게 사용할 수 있는 세럼이예요. 꾸준히 사용하는 제품이예요.
2282,,2021-02-25,갈락토미세스,5.0,"체험이벤트 통해 좋은 기회로 그린티 씨드 세럼을 처음 사용하게 됐는데, 사실 처음엔 별 기대 없이 사용 했는데 막상 며칠 사용해보니 흡수력도 좋고 속건조까지 채워주는 느낌이고 순해서 좋아요 체험용량 다쓰고나면 재주문 할 의사도 있어요^^"
2283,,2021-02-25,갈락토미세스,5.0,#사전체험단 휴대용으로 신청해서 외출해서 얼굴 당길때마다 바를예정입니다 ㅎ 더욱 새로워져서 기대치가 커지는 중입니다^^
2284,,2021-02-25,갈락토미세스,5.0,제 얼굴 수분을 책임지는 세럼 하루도 빼 놓지 알고 바른답니다^^
2285,,2021-02-25,갈락토미세스,5.0,다음날 피부결이 좋아보여요 지인한테도 추천함
2286,,2021-02-25,갈락토미세스,5.0,이벤트로 받았어요 뽀송뽀송 촉촉해요~~~
2287,,2021-02-25,갈락토미세스,5.0,#사전체험단 촉촉하고 좋아요ㅎㅎ마무리감은 산뜻합니다
2288,,2021-02-25,갈락토미세스,5.0,"요즘 건조한 날씨에 피부가 당기는 듯한 느낌이 있었는데, 세안 후에 바로 사용하니 잘 스며들고 당김도 잘 잡아주는 것 같네요."
2289,,2021-02-25,갈락토미세스,5.0,저에겐 없어서는 안되는 요아이^^ 아예 욕실에 비치해놓고 샤워후 바디보다도 먼저 찾게되는 아이^^입니다 속건조를 잡아주어 당김없는 피부로 만들어주고있고 씨드라인을 모두 사용중인데 정말 왠만한 고가의 제품보다도 좋은제품이라고 완전!!!자부합니다 강추함은 물론이고 무척 만족하며 사용중입니다 좋은기회로 만날 수 있었어서 더 좋아요^^
2290,,2021-02-25,갈락토미세스,5.0,부드럽게 발리고 흡수력도 좋아요 바르고 난 뒤 바로 흡수되어 끈적임없어 데일리로 부담없이 바르기 좋아요 건조할때마다 덧바르니 촉촉~~~
2291,,2021-02-25,갈락토미세스,5.0,#사전체험단 우선 끈적이지 않고 촉촉한게 가장 좋아요. 완전 건성인데 개선된 느낌입니다. 만족해요~
2292,,2021-02-25,갈락토미세스,4.0,"부드럽게 발리고 향 강하지 않네요. 펌프도 부드럽게 잘 되고 체험단으로 쓸 수 있어서 더 좋았나봐요. 마스크로 인한 트러블은 잘 케어된 것 같은데, 보습이 살짝 아쉽네요. 따로 오일 발라야하는 것 같아요. 재구입의사는 할인하면 구입할런지."
2293,,2021-02-25,갈락토미세스,5.0,보습력은 진짜 좋은 것 같아요 요새 많이 건조했는데 이거 쓰고 딱히 못느꼈어요
2294,,2021-02-25,갈락토미세스,5.0,#사전체험단 일단 제형이 너무 리치하지도않아서 흡수가 잘되는것같다 향도 크게 강하지않고 적절하게 느껴져서 좋다 용기가 유리재질인것도 좋은점 촉촉한 느낌이 잘 유지되어서 만족스럽다
2295,,2021-02-25,갈락토미세스,5.0,완전 좋아요 항상 쓰는 최애탬 이거없으면 안됩니다
2296,,2021-02-25,갈락토미세스,5.0,#사전체험단 촉촉하고 부드러워요 흡수력도 좋아요 잘쓰겠습니다
2297,,2021-02-25,갈락토미세스,5.0,#사전체험단 보정되고 얼굴이 화사해보여요 다쓰고 다시 사야겠어요
2298,,2021-02-25,갈락토미세스,5.0,속건조 겉보습 다 좋은것같아요 체험단으로 구매했지만 본품 구매 예정입니다
2299,,2021-02-25,갈락토미세스,5.0,수분감 100프로 저는 건성이라 한겨울에는 좀 부족할것 같고 여름에는 쓰기 참 좋을것 같아요~ 지성분들에게는 딱 좋을듯 합니다!
2300,,2021-02-25,갈락토미세스,5.0,#사전체험단 세수하고 바로 쓰기 좋은거같아요 세안 후 물기 다 닦지 않고 바로 바르면 건조함 없이 촉촉한 느낌이 좋습니다~
2301,,2021-02-25,갈락토미세스,3.0,#사전체험단 여행갈때 사용할려고 주문했어요. 샘플이랑 본품 같이 주문했거든요.
2302,,2021-02-25,갈락토미세스,5.0,#사전체험단 원래 사용하던 제품이라 더 만족합노다
2303,,2021-02-25,갈락토미세스,5.0,흡수가 잘되고 촉촉하게 좋았습니다. 다음에도 구매흘기오
2304,,2021-02-25,갈락토미세스,5.0,#사전체험단 빠른 흡수력에 만족하고 사용 중 입니다.
2305,,2021-02-25,갈락토미세스,5.0,체험용량이 맞나요?? 넘 크고 좋잖아요~~♡ 감사합니다
2306,,2021-02-25,갈락토미세스,5.0,이거없으면 하루가 시작이 안되네요 촉촉하고 속건조가 없어져요 새롭게 나온 점도 맘에들고 계속 애용할께요
2307,,2021-02-25,갈락토미세스,5.0,저는 씨드세럼 기초 첫단계에 사용해요^^ 촉촉하고 제형도 바르기 좋아요. 만족하고 잘쓰고 있답니다😊
2308,,2021-02-25,갈락토미세스,5.0,그린티 시드세럼 좋은거 다 알죠~~ 이번에 체험을 할수 있게 해주셔서ㅠ 감사합니다^^ 요즘같은 건조한 계절엔 속건조가 심해지죠. 아무리 꾸덕한 크림으로 속이 너무나 건조하더라구요. 이럴땐 촉촉한 세럼이 최고에서 슥 바르면 빠르게 흡수되고 속이 촉촉해지네요.겉돌지도 않고 너무 좋네요. 체험판 다 쓰고 정품으로 살려고 이벤트 할인 신청까지 해놨어요. 계속 좋은 이벤트 쭉 해주세요
2309,,2021-02-25,갈락토미세스,5.0,"기존 체험용은 펌핑용기가 아니어서 사용하기 불편했는데, 리뉴얼 체험용은 정품과 같은 펌핑용기라서 사용하기 편리해서 좋아요! 세럼 점성이 과하지도 너무 묽지도 않아 빠르게 흡수되는 피부가 건조할 틈이 없게 만들어줘요. 리뉴얼 제품이 보다 상쾌한 느낌이 들어요. 역시 수분감은 이니스프리 그린티 씨드 세럼이에요!"
2310,,2021-02-25,갈락토미세스,5.0,촉촉하고 발림성이 좋아요 체험양인데 양도 많아서 충분히 쓸 수 있네요~!
2311,,2021-02-25,갈락토미세스,5.0,촉촉해서 늘 쓰는 제품. 업그레이드되서 좋아요~
2312,,2021-02-25,갈락토미세스,5.0,마침 여행갈 일이 있어서 작은 사이즈가 필요했는데 앙증맞은 사이즈라 파우치에 쏙 들어가는게 맘에 들었어요ㅎ샘플이라지만 여행용으로 따로 나왔음 좋겠어요ㅠㅠ평소에 세안후 바로 바르려고 세럼하나는 욕실에 두고 쓰는 편인데 딴짓하다보면 방에있는 스킨로션 바르기전에 기존씨드세럼은 수분감이 없어졌는데 뉴씨드세럼은 쫀쫀하면서도 수분감이 남아있어서 너무 만족스러웠어요!
2313,,2021-02-25,갈락토미세스,5.0,아침저녁으로 세안 후 스킨 바른 후 세럼을 발라주고 있어요 촉촉하고 자극도 없어서 듬뿍발라줘도 트러블도 없고 다음날 화장도 잘먹어요~~ 체험용 다 사용하면 본품도 구매예정입니다
2314,,2021-02-25,갈락토미세스,5.0,뚜껑이 캡에서 좌우로 잠금방식으로 리뉴얼되서 사용할 때 편리하네요. 그리고 점성이 높아서 더 촉촉한 느낌이에요. 세럼은 그린티씨드세럼만 사용을 했어요. 같은 라인의 제품이라 피부에 트러블이 없어 좋네요. 체험용 다 쓰면 본품 구매해서 사용할거에요~
2315,,2021-02-25,갈락토미세스,5.0,깨끗하게 잘 지워져요 정말 너무너무 좋아요 안써보면 몰라요
2316,,2021-02-25,갈락토미세스,5.0,기전 그린티 씨드 세럼보다 확실히 업그레이드 되었네요. 끈적임이 줄고 촉촉하고 흡수도 잘 되어요!
