,날짜,평점,리뷰
1009,2020.09.18,5점만점에 3점,엄청 좋다는 친구의 추천으로 구매해서 사용해봤는데 생각보다는 아쉬웠어요 차라리 마스크팩이 더 좋은듯 합니다! 에센스 바른정도의 효과와 느낌이에요!
1010,2020.09.03,5점만점에 4점,"아직 사용해보진 않았는데
유투x보니까 좋다고해서 구입해봤어용ㅋㅋㅋ"
1011,2020.09.03,5점만점에 5점,"입소문템이라서 늘 궁금했던 제품!
수분감있어요"
1012,2020.09.01,5점만점에 3점,한 번 쓸 양이라 그런지 그닥 큰 효과는 못봤어요~ 그냥 평범한 수분 에센스 같아요
1013,2020.08.30,5점만점에 5점,좋습니다. 원데이로 하기 좋고 위생상 좋은 것 같아요
1014,2020.08.23,5점만점에 3점,좋아하는 유튜버분이 추천해서 구입했어요!! 다음날 화장이 엄청 잘먹는다했는데 드라마틱하게 달라지는 건 모르겠고 그냥 아침에 더 촉촉한 정도? 에요! 앰플로 녹이고나면 엄청 끈쩍한 앰플 제형이 되는데 바르면 촉촉하면서도 끈적이고 아침까지 수분감은 유지되는 느낌이에요! 사람마다 효과가 다르니 할인할 때 한번 써볼만한거 같아요!!
1015,2020.08.16,5점만점에 5점,세일할때 쟁여두고있다가 중요한날 하루전에 쓰면 담날 화장 잘먹음
1016,2020.08.16,5점만점에 5점,정말 촉촉하고 건조함이 사라져요! 단 2주에 한 번 정도가 딱 좋은 것 같아요!
1017,2020.08.16,5점만점에 4점,"유명하대서 샀는데 제게는 큰 효과는 없는듯 해요.
마스크팩 하고 난 다음 날 효과가 바로 보일정도로 에센스 잘 먹는 피부인데 이 에센스랑은 제가 큰 효과를 못 봤어요. 
파랑이 제일 유명하대서 샀는데.. 그때 1+1 행사할때 사서 초록색도 써봤는데 초록색도 비슷해요. 
웰라쥬 재구입은 안 할 것 같아요."
1018,2020.08.15,5점만점에 4점,"급한 보습 충전에는 제일 좋다고 생각해요
가격이 너무 사악해서 문제지만 ㅠㅠㅠ"
1019,2020.08.11,5점만점에 5점,여행갈때 팩말구 이거쓰면 진짜좋아요 ! ! 삼일에 한번씩만 써도 좋을걱같아오
1020,2020.08.10,5점만점에 5점,밤에 하고 자면 그다음날 피부가 촉촉하고 화장도 잘 먹어요!
1021,2020.08.10,5점만점에 5점,원쁠원 할 때마다 쟁여놓고 써요. 세일 안할 땐 너무 비싸ㅠ
1022,2020.08.10,5점만점에 4점,꾸준히 잘 쓰게 됩니다~ 약속 전날 밤에 사용하기 좋아요.
1023,2020.08.08,5점만점에 5점,"피부가 뒤집어져서 샀는데
진정에 좋아요 !!!"
1024,2020.08.06,5점만점에 5점,제품은 좋은데 가격이 좀 비싼편이라 세일할 때 사면 괜찮은 것 같아요
1025,2020.08.06,5점만점에 4점,히알루론산이라 얼굴에 흡수가 잘되는거같아요 ㅎㅎ
1026,2020.08.05,5점만점에 5점,항상 쓰는 제품인데 좋습니당~~!!굳궂!!!!
1027,2020.08.05,5점만점에 5점,항상 쓰는 제품인데 좋아요~~다음날 피부가 촉촉!
1028,2020.08.04,5점만점에 5점,웰라쥬 좋아서 샀습니다 가격이 비싼것 빼고 좋이요
1029,2020.08.03,5점만점에 5점,유명한 제품이라 구매해봤습니다 확실히 중요한날 쓰기딱좋아요 양도 적당하니 촉촉해요
1030,2020.07.30,5점만점에 5점,"히알루론산이 피부에 좋다고해서 캡슐앰플 사봤는데요,
제 피부가 건성이라서 잘 맞는진 몰랐는데 중요한 약속 전날에 요 아이 바르고 자니까 확실히 다른 날 보단 다르긴 달랐어요 그치만 수분이 그렇게 오래 가진않았고 그냥 잠깐? 수분 꽉 차있는 느낌이랄까 .. 다른 날엔 화장전에 요거 써봤는데 그렇게 수분을 잘 못느꼈어요ㅠㅠ 바르나 안바르나 별 차이를 모르겠어요"
1031,2020.07.30,5점만점에 5점,즉각적으로 수분을 채워주고 발랐을 때 끈적하면서도 뭔가 촉촉한..? 아무튼 수분이 많다는 게 느껴졌습니다 하지만 피부개선에 효과를 보려면 몇 번 쓴다고 효과가 나타나진 않는 것 같아요 중요한 날 전 날 사용하거나 당일 화장 전에 사용해주면 촉촉하고 화장도 잘 먹는 느낌이에요 하지만 하루가 지나고 다시 안쓰게되면 원래대로 돌아옵니다 저는 지속적으로 사용했을 때의 효과를 보기 위해서 10개 세트로 재구매한 상태구요 재구매 의사는 있었지만 가격이 좀 부담스러워서 세일할 때가 아니면 구매하진 않을 것 같아요
1032,2020.07.29,5점만점에 5점,"처음으로 사용해본 제품이었는데 1+1행사를 하길래 궁금해서 구매한 제품이에요
사용하자마자 촉촉하면서 금방 흡수되고 너무 좋아서 행사 끝나기 전까지 몇번을 가서 여러개 사서 쟁여놨어요!
바로 피부트러블이 줄었다는 등 급격한 피부변화를 겪는 건 아니지만 
피부에 수분감이 가득해지면 피부도 환해지잖아요! 피부도 환해지고 수분감이 가득하고 다음날 피부컨디션도 좋아져서 친구들에게 많이 전파했네요"
1033,2020.07.28,5점만점에 5점,"1회사용으로효과까지는모르겠고
피부가촉촉해서 좋아요"
1034,2020.07.27,5점만점에 4점,며칠씩 써도 나이가 많아서 그런지.... 그닥 큰 효과를 모르겠습니다.
1035,2020.07.26,5점만점에 5점,"피부 수분 충전 필요할때 쓰고 있어요 ㅎㅎ
좋아요 ^^"
1036,2020.07.26,5점만점에 5점,아직 사용전이나 후기보고 좋아서 구매해요 할인행사 중이여서 싸게 잘 샀어요~
1037,2020.07.26,5점만점에 3점,재구매각이에요 싸게싸게 파라두세요 다시살거같아
1038,2020.07.25,5점만점에 4점,보습효과와 시간절약 면에서는 좋지만 민감성 피부에는 약간의 자극이 있는 제품입니다..
1039,2020.07.25,5점만점에 5점,이거 바르면 바로담날 얼굴에 광이 흘러요 ! 쵹쵹
1040,2020.07.25,5점만점에 5점,"효과 있을지 궁금해서 사봤는데 효과있는것 같아요 ㅋㅋ
저녁에 팩하고 잤는데 다음날 화장잘먹었어요
캡슐에 앰플을 넣으면 캡슐이 녹아요
그 액체를 얼굴에 발라야 하는데 손으로 찍어발라야 해서 불편하긴 했어요ㅋㅋ
점성이 별로 없는 액체라서 얼굴에 그대로 부을수도 없고 ㅋㅋㅋ 아무튼 수분감은 좋은듯"
1041,2020.07.25,5점만점에 5점,진짜 촉촉해요 속건조가 심한데 건조함이 없었어요
1042,2020.07.23,5점만점에 5점,약속잇기 전날이 꼭 바르고 잡니다  피부가 쫀쫀해지는거같아요
1043,2020.07.20,5점만점에 4점,자주사용하는 앰플중 하나입니다 가격만 좀 내렸으면
1044,2020.07.20,5점만점에 4점,좋아요 수분감이 많고 촉촉해요 다음날 화장잘먹어요
1045,2020.07.20,5점만점에 5점,리뉴얼되고는 안써봤는데 그 전에 너무 좋아서 재구매
1046,2020.07.20,5점만점에 4점,사용해보고 세일 때 또 쟁여 놓습니다 안하는 것보다 좋습니다
1047,2020.07.20,5점만점에 4점,처음사용해 봅니다. 저녁에 사용하고 일어나면 뭔가 좀 더 좋아 보이네요 금액은 사악
1048,2020.07.20,5점만점에 5점,한번 하고나면 다음날. 피부가 탱탱해지고 부드러워져요
1049,2020.07.19,5점만점에 5점,수분감 있게 잘 발리고 다음날 화장 잘먹어요 조아요
1050,2020.07.18,5점만점에 5점,얘는 쓰면 완전 속건조를 잘 잡아주는것같아요 너무 둏아!!
1051,2020.07.18,5점만점에 5점,20대부터 추천하는제품! 긍데 가격대비 너무 좋은건 모르겠네요! 세일때 사서 써보세요
1052,2020.07.17,5점만점에 5점,진짜 바를때는 그냥 뭐지 했는데 담날 페부만지면 결정리기 잘되어있음을 느낌
1053,2020.07.15,5점만점에 5점,"좋아서 10개입 샀습니다
다 쓰고 또 살거에요 ㅜㅜ"
1054,2020.07.15,5점만점에 5점,"좋아서 10개입으로 재구매했습니다
또 살거에요"
1055,2020.07.15,5점만점에 5점,"좋아여 왕왕 좋아요 !!!!!!!!!
재구매 예정입니다"
1056,2020.07.15,5점만점에 5점,스킨으로 피부결 정돈하고 발라줬어요~ 단독으로 사용해도 크게 당김없이 보습 잘 되요!
1057,2020.07.14,5점만점에 4점,바르면 수분이 많아서 촉촉해요!흡수도 잘 되고 효과가 좋지만 비싸요
1058,2020.07.14,5점만점에 4점,친구가 추천해서 구매해봤어용. 촉촉하고 좋ㅇㅏ용
1059,2020.07.14,5점만점에 5점,"촉촉그자채
아주즣아요.
그만큼 비싸네요. 허허"
1060,2020.07.14,5점만점에 5점,"진짜촉촉그자채!!
맨날쓰고싶은데 비싸서참아욤ㅜ"
1061,2020.07.14,5점만점에 5점,쫜득ㅉ한득하니 수분감이 좋름 두드려서 흡수잘해줘야함
1062,2020.07.13,5점만점에 5점,예전에 대량 구매해서 사용했었는데 보습에 좋았어요
1063,2020.07.13,5점만점에 2점,엄마가 건성이여서 써보라고 사드렸는데 그저 그렇다고 하시네요
1064,2020.07.13,5점만점에 4점,수부지인데 자기전에 이것만 바르고 자도 될 정도으로 촉촉해요 다만 비싼감은 좀 있네요
1065,2020.07.10,5점만점에 5점,"ㅠㅠ너무좋아요
세일을좀더해주면 쟁여두기젛은아이템👍🏼"
1066,2020.07.10,5점만점에 3점,"원플원하길래 사봤는데 음,,, 엄청 좋은지는 모르겠어요"
1067,2020.07.09,5점만점에 5점,"가격이 안이뻐서 그렇지
제품은 너무너무 좋아요"
1068,2020.07.07,5점만점에 5점,원데이 팩으로 얘 만한 게 없다. 확실하게 수분 충전!
1069,2020.07.07,5점만점에 3점,중요한일 있을때 전날 써주고 잤는데 느낌은 좋았어요. 가격이 사악해서 쎄일할때 사려구요
1070,2020.07.07,5점만점에 4점,진정에 좋습니다 - 사용하고나면 다음날 확실히 느낄수있음
1071,2020.07.07,5점만점에 5점,피부가 건조할때 사용하면 좋아요 다음날 피부가 촉촉한게 넉넉하게 구입해서 사용하고있어요
1072,2020.07.06,5점만점에 5점,정말 좋아요 효과 만족합니다. 매번 1+1번할 때 마다 사고 있어요ㅎㅎ
1073,2020.07.06,5점만점에 5점,아직 안써봤지만.. 기대 되요!! 중요한날에 한번 써보려고 아끼는 중입니당!!
1074,2020.07.06,5점만점에 3점,유명해서 구매해봤는데 괜찮은 것 같아요. 하지만 가격은 좀 비싼 듯해요
1075,2020.07.05,5점만점에 5점,유명해서 사봤는데 유명한건 이유가 있는것 같네요.
1076,2020.07.04,5점만점에 5점,관리하는 느낌이 확 드는 제품이에요 중요한 약속 전날 바르기 좋아요
1077,2020.07.04,5점만점에 5점,원플원 마니마니해주세야!! 웰라주 뽀에버입네다
1078,2020.07.03,5점만점에 5점,피부가 건조할때마다 사용해주는데 수분감 채워주는데 좋아요!
1079,2020.07.02,5점만점에 5점,좋아용 피부결 좋아지고 피부가 맑아져용ㅎㅎㅎㅎㅎ
1080,2020.07.02,5점만점에 5점,사용후 촉촉하고 광채도 살짝 도는게 느낌이 좋네요
1081,2020.07.01,5점만점에 3점,가격에 비해서 좋은지 잘 모르겠어요. 아침에 일어나면 말라있어서 기대보다 별로였어요
1082,2020.07.01,5점만점에 5점,확실히 화장이 잘 먹고 좋아요!  1+1할 때 사서 다영하게 써볼 수 있어서 좋았어요
1083,2020.06.30,5점만점에 4점,자고 일어나면 막 드라마틱한건 아닌데 피부가 좋아진게 느껴져요
1084,2020.06.30,5점만점에 5점,"가격이 좀 나가지만 매번 구매하면사 잘 쓰고 있습니다 
원플원 행사 마감돼서 아쉬워요ㅠㅠ"
1085,2020.06.29,5점만점에 4점,"너무 간편하게 사용할 수 있어서 좋았어요!
원플원할때 쟁겨놓고 쓰는것이 국룰..ㅋㅋㅋ"
1086,2020.06.29,5점만점에 5점,좋아요 밤새고자기전이나 마스크오래쓰고 발라주면 다음날 티나요
1087,2020.06.28,5점만점에 5점,가끔 넘 건조할 때 씁니다 좋아요 약간 피부과 간 느김
1088,2020.06.28,5점만점에 3점,"이 제품 사용하면 얼굴에 뭐가 나네요ㅠㅠ
워낙 유명하길래 사봤는데 저한텐 아쉬워요"
1089,2020.06.27,5점만점에 5점,"아주아주아주아주아주 좋아요 
쓰면 다음날 피부가 확 개선되어있어요"
1090,2020.06.27,5점만점에 4점,너무 좋은 제품! 비싸긴 하지만 특별한날 전에 하면 너무 좋아요
1091,2020.06.26,5점만점에 3점,즉각적인 수분공급 이래서 샀는데 잘 모르겠아요 그냥 기름진느낌..
1092,2020.06.26,5점만점에 5점,"피부상태 꽝일때 꼭 쓰는 제품!
진정되고 촉촉해지고 정말 좋아요"
1093,2020.06.25,5점만점에 5점,"쟁여두고 사용해요
자기전에 바르고자면 다음날 광나요"
1094,2020.06.24,5점만점에 3점,저녁에 바르고 크림도 발라주면 다음날 쫜득한 느낌 좋아요. 하지만 알맹이 2: 쓰레기8
1095,2020.06.24,5점만점에 5점,회사 친구 추천받고 구매했습니다 정말 너무너무 만족스럽습니다
1096,2020.06.24,5점만점에 5점,"진짜 촉촉해요
자기전에하는데 그 이유는 끈적임이 잇기때문"
1097,2020.06.23,5점만점에 5점,중요한 날 전날 무조건 바릅니다. 다음날 피부가 정말 달라요 강추!
1098,2020.06.23,5점만점에 5점,예민한 피부인데 잘 맞아요 촉촉하고 짱이에요 계속 사야지 물론 세일할때만
1099,2020.06.22,5점만점에 5점,후기가 많길래 고민하다가 샀습니다! 보습에 좋아요!!
1100,2020.06.21,5점만점에 5점,중요한 날 전날에 발라주면 다음날 화장이 진짜 잘 먹어요 쵹쵹햐
1101,2020.06.21,5점만점에 5점,화장 잘먹어야하는 전날 사용하고 있어요 간편하게 바르기 좋네요
1102,2020.06.21,5점만점에 5점,여행갔을 때 다른 제품 필요없이 이거 하나만 있으면 충분해요.
1103,2020.06.20,5점만점에 5점,유투브에서 유명하길래 사봤는데 보습효과에 좋아요
1104,2020.06.20,5점만점에 4점,"흡수가 쏙쏙 되는듯
겉돌지않아영 •ᴥ•  
소문듣고 샀는데 성공한듯"
1105,2020.06.18,5점만점에 5점,밤에 바르고 자면 다음날 아침에도 촉촉하고 부드러워요!
1106,2020.06.17,5점만점에 5점,자주 애용하는 제품 입니다 좋아요^^^^^^^
1107,2020.06.16,5점만점에 5점,"입소문좋고 유명해서 삿느넫
너무 좋아요 가격만 저렴하면 자주살거같아요"
1108,2020.06.14,5점만점에 4점,"원데이 키트, 깔끔해서 좋은데
비싸요ㅜㅜ 세일 원합니다"
1109,2020.06.14,5점만점에 4점,부드럽고 괜찮아요 ㅎㅎ 마지막에 크림으로 마무리가 좋아요
1110,2020.06.14,5점만점에 5점,"마음에 드러요 
귀여워
작은 팩
엄청조그마해요
근데왜케비싸?ㅔ"
1111,2020.06.13,5점만점에 5점,피부 쫀쫀해지고 수분 보충에 아주 만족입니다 ㅎㅎ
1112,2020.06.12,5점만점에 3점,가격대비 별로네요... 포장만 요란하고.. 닥터자르트 앰플이 훨씬 나아요
1113,2020.06.12,5점만점에 5점,시카보다는 조금 기름..?진 편 그래도 좋아..
1114,2020.06.11,5점만점에 5점,조금 과하지 않을까 생각했는데 무겁지 않고 가벼운 사용감이라 부담없이 사용하기 좋네요
1115,2020.06.10,5점만점에 5점,원플원해서가격도좋고 보습도좋네요 정착템 찾은거같아요 드디어 ㅋ.ㅋ.ㅋ간편
1116,2020.06.10,5점만점에 5점,웰라쥬는 최고 캡슐 너무 좋아요 여러가지로 나와서 더 좋습니다. 보습에 좋아요
1117,2020.06.10,5점만점에 5점,"촉촉하고 팩하기 너무 늦었을때
써주는데 너무 좋아요.
피부가 촉촉하고 탱글탱글해져요."
1118,2020.06.10,5점만점에 5점,"세일하길래 사봤어요 
피부 진정 수분공급에 좋아요"
1119,2020.06.10,5점만점에 5점,진정라인 정말 마음에 드네요 그 다음날 바로 효과봤어요! 추천
1120,2020.06.09,5점만점에 5점,저렴하고 좋아요저렴하고 좋아요저렴하고 좋아요저렴하고 좋아요
1121,2020.06.09,5점만점에 5점,"정말 좋은상품입니다 지인들에게도 추천해주고 싶네요
재구매 의사 있습니다!"
1122,2020.06.09,5점만점에 5점,수분감 좋고 피부에서 광나요 바르고 다음날 화장이 아주 잘먹어요! 근데 넘 비쌈 ㅠ
1123,2020.06.08,5점만점에 4점,시카카밍만 사용했는데 히알루로닉도 궁금해서 구매 원플원 아니면 비쌈
1124,2020.06.08,5점만점에 5점,"세일할때 쟁여야하는 아이템.
효과도 효과지만 뭔가 특별한 날 하루 전에 써야할 것만 같음"
1125,2020.06.08,5점만점에 4점,"보습에 탁월한  것 같네요,. 다만 가격이 너무 사악해요;;"
1126,2020.06.08,5점만점에 5점,"갈바닉할때 쓰려고 샀어요
뜯고 섞는 과정이 귀찮긴한데
효과는 좋은듯요"
1127,2020.06.08,5점만점에 5점,이거 좋다고 해서 사봤는데 일단 일반 시트 팩 처럼 귀찮지 않아서 좋아요 그리고 촉촉해요
1128,2020.06.07,5점만점에 3점,항상잘쓰는제품 무난하게 쓸만함 간편해요두번째구매 좋아여
1129,2020.06.07,5점만점에 4점,닝ㄴ아아느느ㅡㄴㄴ젛아요요요요요요요오ㅗ노ㅗ옹요요요요요ㅛ요요요요ㅛㅇ허허ㅓ퍼ㅓ
1130,2020.06.07,5점만점에 5점,악건성인데 한번 사용해보고 괜찮아서 세트로 구매해야겠어요 ㅋ
1131,2020.06.07,5점만점에 5점,"하도 소문이 좋아서 구매했어요
1+1 자주해주세요~"
1132,2020.06.07,5점만점에 3점,웰라쥬 키트 좋다고 해서 샀는데 그냥 무난해요 ㅠ
1133,2020.06.06,5점만점에 5점,좋아요 키트 종류별로 다 구매중이에요 홈케어 하는 기분입니다
1134,2020.06.06,5점만점에 4점,"재구매해서 쓸정도로 좋아요
할인행사 다양해서 마니 구매하네요"
1135,2020.06.04,5점만점에 5점,안써봤는데 좋을듯 시카는 만족했삼 이것도 좋겠지 뭐
1136,2020.06.04,5점만점에 5점,좋다고 입소문나서 속는셈치고 구매했는데 속부지인 나한테 넘좋은아이템같아요
1137,2020.06.04,5점만점에 4점,엄청 유명해서 샀는데 그냥 무난하게 잘쓰고있어요~
1138,2020.06.04,5점만점에 5점,"다음날 촉촉보스 되어있어서
화장장먹어요 !! 최고"
1139,2020.06.04,5점만점에 5점,유명하길래 샀는데 완전 촉촉하네요 수분보충애 좋은듯
1140,2020.06.04,5점만점에 5점,"왜 이제서야 만났는 지 모르겠읍니다 ,,, 이제 이 친구 없는 삶은 상상도 모대요"
1141,2020.06.03,5점만점에 5점,피부가 진짜진짜진짜 쫀쫀해져요 대박 신기해요 ㅎㅎ
1142,2020.06.03,5점만점에 5점,"진정제품 살 때 같이 구매했습니당
트러블없을때 속건조 채워주는용으로 좋았어요 ㅎㅎ"
1143,2020.06.03,5점만점에 4점,저한테는 너무 무거운감이 없지않았지만 그래도 촉촉하고 화장 잘먹어요
1144,2020.06.03,5점만점에 5점,"늘 쓰던거라 좋아용 
얼굴이 좀 푸석일때 가끔 자주 사용 합니다"
1145,2020.06.03,5점만점에 4점,워낙 유명해서 써보고 싶었는데 역시 좋네요 우명한 이유가 있는 거 같아요
1146,2020.06.02,5점만점에 5점,좋아서 세일할때마다 꼭 구매해요 진짜 너무 좋아요
1147,2020.06.02,5점만점에 5점,지복합성인데 겨울엔 이것만 바르면 땡기는데 여름엔 이거 바르고 오일미스트 한번 뿌려주고 잡니다 ㅎㅎ 시술 후에 특히 효과가 좋은 것 같아서 시술 후에 사용해요 저는!
1148,2020.06.02,5점만점에 3점,생각했던 것 만큼은 좋은 효과는 못 보았어여 ㅠㅠㅠㅠ
1149,2020.06.02,5점만점에 5점,원플원하고 많이들 추천해서 써봤는데 좋았어요~!
1150,2020.06.02,5점만점에 4점,추천하도 해서 써봣는데 엄청 촉촉한 느낌이에요 너무 비싼것만 빼면 ㅠ 괜춘
1151,2020.06.02,5점만점에 5점,이거 추천 받아서 샀는데 중요한 날 쓰기 좋은 최고의 아이템입니다 ㅠㅠㅔ
1152,2020.06.02,5점만점에 5점,쓰기 편해서 좋고 저렴하게 구입해서 만족합니다.
1153,2020.06.01,5점만점에 5점,"진짜 중요한 약속전날 발라야하는 필슈템입니다
화장 잘먹어요 굿뜨"
1154,2020.06.01,5점만점에 5점,비싸서 1+1할때 무조건 쟁여야 하는......
1155,2020.06.01,5점만점에 3점,좋네요.  ㅋㅋ괜찮았어요. ㅎㅎ 많이 파세요오~
1156,2020.06.01,5점만점에 3점,피부에 바르면 되게 쫀쫀한데 뭔가 저는 약간 답답한 느낌?도 들더라구요...
1157,2020.06.01,5점만점에 4점,수부지 민감성인데 살짝 당김이 있어서 별하나 뺐습니다ㅜ
1158,2020.06.01,5점만점에 5점,자주 사는데 쓸때마다 좋아요 갠적으로 파랑이 최애
1159,2020.06.01,5점만점에 5점,워낙 유명한거라 한번 써보려고 샀는데 완전 좋네요 원플원이라 저렴히 잘샀어요
1160,2020.06.01,5점만점에 5점,1+1일때 궁금해서 사봤는데 진짜 다음날 촉촉하고 화장도 잘먹고 아주아주 만족했어요
1161,2020.05.31,5점만점에 5점,"건조할때 이거 하나면 해결되요
원플할때 꼭 구,매합니다"
1162,2020.05.31,5점만점에 5점,이거싸면 다음날 화장도 잘먹고 요즘 자주쓰고 있어요!!
1163,2020.05.31,5점만점에 5점,항상 쓴느거에여 바르고 자면 다음날 즉각적으로 촉촉함을 느껴요~~
1164,2020.05.31,5점만점에 5점,1+1해서 구매해봤는데 좋은거같아서 가격이 부담스럽지않으신 분들은 매일쓰시면 좋을듯
1165,2020.05.31,5점만점에 5점,"너무 좋아서 하나 구매하고
또 구매했네여
잘쓰고 잇어요 감사요!"
1166,2020.05.31,5점만점에 5점,원래 잘 쓰고있었는데 1+1이라서 좋은 기회로 구매했습니당
1167,2020.05.31,5점만점에 5점,"극 찬 후기가 엄청 많아서 어떨까 궁금증이 폭발하여 샀습니다!
제 친구도 같이 샀는데 저는 엄청 만족했고 친구는 별로라고 했습니당 전 복합성인 편이고 피부가 예민한 편인데 이거 쓰고 난 다음날 수분이 꽉 차 있는 듯한 느낌을 받았고 친구는 그다지 좋은 느낌을 받지 못했다고 하네요 케바케입니다 ㅠㅠㅠ 자신의 피부가 엄청 예민하고 선크림 고를 때도 신중히 골라 사용하신다면 비추, 어느정도의 화장품은 잘 맞는다 하면 한번쯤은 사용해보셔도 좋아욤"
1168,2020.05.30,5점만점에 5점,"좋아요 ㅋㅋ 원플에구매했어요 
님들도 구매하삼요 ㅋㅋ"
1169,2020.05.30,5점만점에 5점,다음날아침까지촉촉해서좋아요 만족합니다 1+1할때쟁여둬야겠어오
1170,2020.05.30,5점만점에 4점,"사용해봤는데. 
너무 좋네요 ! ^ 0 ^. ㅡ"
1171,2020.05.30,5점만점에 5점,아주아주 좋아요 가격이 비싼게 흠이지만 그래도 1+1때 사면 아주 좋아요
1172,2020.05.30,5점만점에 4점,잘 모르겠어요 이 라인 제품이 지 피부에 안맞는거 같아서
1173,2020.05.30,5점만점에 5점,완전 고농축이라서 한번 써보면 좋다는걸 알아요! 일단 써보면 계속 찾더라구요ㅎㅎ
1174,2020.05.30,5점만점에 5점,속까지 촉촉해지는 느낌 좋아요 강추!!!!!!
1175,2020.05.29,5점만점에 5점,배송 빨라서 만족해요 배송 빨라서 만족해요 좋아요
1176,2020.05.29,5점만점에 4점,"1+1 해서 샀는ㄷ 촉촉하고 좋습니다
쟁겨두려고요"
1177,2020.05.29,5점만점에 5점,"너무 좋아서 재구매
진정에 좋고 수분도 있고 건조함이 없어요"
1178,2020.05.29,5점만점에 5점,"진정과 수분에 좋아서 재구매 했어요
마스크 대용으로 좋네요"
1179,2020.05.29,5점만점에 5점,"건조함도 없어지고 진정이 너무 좋아요!
마스크 팩 대신 너무 좋아요!"
1180,2020.05.29,5점만점에 5점,"가격만 아니면 쟁여 놓고 싶을 정도로 수분감 충만~
담날 피부 화장 잘 먹어요"
1181,2020.05.29,5점만점에 5점,"웰라쥬안본사람이없을정도로넘넘좋고결과후가즉각즉각나타나너
만족감이최고네요"
1182,2020.05.29,5점만점에 4점,"다들
좋다고 하길래 한번 사봤어요. 바르니까 맨질맨질해지더라구요"
1183,2020.05.29,5점만점에 5점,이 팩이 편하면서도 효과있네요!!!!!!!!!
1184,2020.05.28,5점만점에 5점,"상품자체에 비해 쓰레기가 많이나옵니다ㅠㅠ 
효과는 너무 좋아요"
1185,2020.05.27,5점만점에 5점,효과가 좋다고 해서 행사할때 사봤는데 좋은거같아요
1186,2020.05.27,5점만점에 5점,진정되고 촉촉하고 완전 좋음 ㅠㅠ 세일할때 사야해용
1187,2020.05.27,5점만점에 4점,"이거 진짜 좋아요ㅠㅠ
사용하고 다음날 피부 보면 완전 탱글탱글
피부컨디션 진짜 최고로 끌어올려줘요
중요한 일 있는 전날밤에 바르고 자면 대박이에요
근데 전 바르기가 조금 애매했어요
손에 덜어서 바르면 뭔가 줄줄 흘리는 기분이고
바로 얼굴에 올리자니 더 흘리고...
능력껏 잘 발라줘야해요
원플원 안 할 때 사면 가격이 조금 부담되지만 잘 노려서 세일기간이나 원플원 때 쟁여둬요"
1188,2020.05.27,5점만점에 5점,"컽탄력, 속탄력, 탄성회복력 3중으로 탱탱하게
탄력케어도 좋아요...^^"
1189,2020.05.27,5점만점에 5점,"피부 보습감 좋은편입니다.  
수분감 지속력 좋은편입니다."
1190,2020.05.27,5점만점에 5점,"맑고 투명하게 반짝반짝 히알루론산 광채
피부톤 개선에 효과 있어요..^^"
1191,2020.05.27,5점만점에 5점,건조한날에 딱 발라주면 자고 다음날에 일어나면 피부가 촉촉해서 좋아요 ㅎㅎ
1192,2020.05.27,5점만점에 3점,수분 필요할때 사용하면 괜찮아요 촉촉해서 수분충전돼요
1193,2020.05.27,5점만점에 5점,수분꽉 채워지는 느낌 다음날 일어나면 피부상태 좋아용
1194,2020.05.27,5점만점에 5점,1플러스 1이잖아요..다들 안사고 뭐하는거예여...여행 가서 진짜 요기나게 쓰고 옴
1195,2020.05.26,5점만점에 3점,획기적인 효과는 당연 못봄 벗 팩하기 귀찮을때 한번씩함
1196,2020.05.26,5점만점에 5점,흡수가 더 잘되면 좋겠네요오 보습력 좋아요오 비싼게 흠
1197,2020.05.26,5점만점에 4점,흡수가 더 잘되면 좋겠네요 비싸서 자주는 못하겠
1198,2020.05.26,5점만점에 5점,처음 써보는데 자극없이 아주 촉촉하네요 추천합니다
1199,2020.05.26,5점만점에 5점,완전 좋아요. 한번 사용하기에 다소 비싼감이 있지만 효과가 좋아서 잘 사용중입니다
1200,2020.05.26,5점만점에 3점,행사하길래 조금씩 쟁이는 중이예요 너무 좋아요
1201,2020.05.26,5점만점에 5점,올리브영갈때마다 계속 쟁이고잇어요 너무 좋아요
1202,2020.05.26,5점만점에 5점,이거쓰고 자면 다음날 화장 겁나 잘먹어요!!!
1203,2020.05.26,5점만점에 5점,촉촉하고 좋아요 원플러스원 할 때 몇개씩 사놓고 쓰면 좋음
1204,2020.05.25,5점만점에 5점,비싸서 1+1할때 구매했어요 촉촉하니 좋아요!!!
1205,2020.05.25,5점만점에 4점,가격이 있어서 1+1이나 세일할때 사려고요. 여행갈때 좋을듯
1206,2020.05.25,5점만점에 4점,시카랑 화이트닝도 써봤는데 히알루론이 제일 괜찮은거 같아요.
1207,2020.05.25,5점만점에 5점,"정말 좋아요
바르자마자 수분감 느껴져서 너무 좋아요"
1208,2020.05.25,5점만점에 5점,원플러스원이라서 구매해봤어요 종류별로 써보기 좋은 것 같아요
1209,2020.05.25,5점만점에 5점,"유명해서 사본건데 진짜 좋음 한번에 하나 다쓰긴
너무많아서 두번에 나눠사용"
1210,2020.05.24,5점만점에 4점,"좋아요
보습에좋아요
신기하네요
담에또이용할께요~"
1211,2020.05.24,5점만점에 5점,한번쓸수 있는용량이라 휴대용으로도 좋은데 가격이 조금 부담되기는 하네요 ㅠ
