,날짜,평점,리뷰
1829,2018.10.12,5점만점에 4점,"구매하고나니 오늘 타임특가떴더라구요
그래서 4개더 구매했어요 스킨대신 바르니 좋은거같아요 백프로 쑥이라고 믿고 사용하고 있어요 더겨울에는 오일이랑 크림이랑 섞어 바르는데 여러번 스킨처럼 바르고 크림만 발라도 좋은거같아요 따갑지 않고 냄새도 강하지 않아요 "
1830,2018.10.12,5점만점에 3점,임블리꺼는 보습력이 없어서  쑥에센스  찾다가 발견했어요 요거는 촉촉해서 좋아요 가격도 더 착하네요.  너무 끈적이지도 않고 딱 적당해요 좋아요. 
1831,2018.10.11,5점만점에 5점,블*블* 쓰다가 갈아타봤는데요요쑥향이 거의 안나요 코박고 한참 맡아야 은은하게 나네요ㅠㅠ물이 섞인걸까요 흡수는 잘되고 촉촉합니다
1832,2018.10.06,5점만점에 5점,세일할따ㅑ 꼭 쟁여두기 자주 품절되서. 미리미리. 구입해요 유리병이라서 더 위생적이고 좋네요 한동안 잘쓸듯 합니당
1833,2018.10.03,5점만점에 3점,한병사고 좋아서 쿠폰혜택도 받을겸 쟁여놓으려고 한병더 주문했어요~ 쫀쫀해서 좋아요!!!!!!!!
1834,2018.10.03,5점만점에 5점,배송빨라요 ~ 좋다길래 구매햇는데 효과잇엇음 좋겟어용 요즘 쑥 에센스 관심 많이 가더라구용 ~~ 
1835,2018.09.29,5점만점에 5점,세일해서 샀는데 피부도 쫀쫀해지고 좋은거 같아요 :) 효과는  더 써봐야겠지만 저한테는 잘  맞는거 같아요
1836,2018.09.28,5점만점에 5점,블리블리로 쑥 에센스 입문후에 한통 다써가는데 가격대가 너무 높고 이제 겨울이라 좀 쫀득한 제형이 써보고싶어서 주문했어요. 가격도 세일기간이라 저렴해서 좋고 쑥향은 블리에 비해 은은하며 제형은 쫀득해요. 이번 추석 쿠폰 이벤트하길래 하나 더 주문하고갑니다~ 
1837,2018.09.27,5점만점에 5점,"허니마스크 사용해보고 아임프롬꺼 좋은거 같아 또 사봤어요 
처음 써봤는데 트러블도 안 생기고 좋은것 같아요 "
1838,2018.09.22,5점만점에 5점,유명해서 사봤어요 세일까지해서 좋네요 백프로 쑥이여서 믿고 쓸수있을거같아요 촉촉하고 좋습니다
1839,2018.09.21,5점만점에 5점,사실 얼마전에 샀는데 피부가 좋아지는 걸 느끼고 있었는데 특가 소식에 안 살수가.. 앖어서 또 질러버렸네요
1840,2018.09.19,5점만점에 5점,"정말 조아요~ 두통째 사용중입니다~ 블리보다  쫀쫀에센스 느낌이라 전 이게 더 사용감도 좋구요. 가성비 갑 상품입니다.
여기저기 찾아봐도 별 리뷰도 없고, 중소기업상품이라 마케팅이 안되서 안타깝다고 생각했어요~조은상품 잘 알려져서 대박나세요~
이걸로 세븐스킨법 하면서 한달에 한통 다썼는데 결도 좋고 촉촉해서 당김현상도 없어요~ 크림 살짝 덧바르고 바로 팩트하니 얼굴이 투명해보이고 좋습니다~"
1841,2018.09.18,5점만점에 5점,"요즘 쑥 에센스가 인기가 많더라고요~ 그래서 세일하는김에 사봤는데
성분도 유해한 성분도 없어서 괜찮고 발림성도 괜찮은 것 같아요"
1842,2018.09.17,5점만점에 5점,쑥이 좁쌀에 좋다고 하여 환절기에 구매해봤습니다!  꾸준히 ㅅㄹ 수 있도록 효능이 좋았으면!
1843,2018.09.15,5점만점에 5점,생각보다 그렇게 보습도가 높거나 하지믄 않구요 진짜 딱 쑥 우려낸 물 같아요..!ㅎㅎㅎㅎ 향도 진짜 약쑥!!! 나 쑥!!!! 이라고 외치는 거 처럼 한방 한약 냄시..😂😂 그래도 일단 트러블이 따로 올라오지는 않는 거 같아서 평타입니당! 
1844,2018.09.10,5점만점에 4점,"배송다음날 바로 됬구요 
받자마자 썼는데 진정효과 괜찮은거 같아요 
저는  풀냄새?같은 향 좋아해서 쓸 때마다 좋아요..
뭔가 자연적인 느낌 화장솜에 적셔서 팩으로 쓰면 좋아요 "
1845,2018.09.10,5점만점에 3점,반통넘게 쓰고 작성하는 후기입니다. 우선 임블리 인진쑥 토너랑 같은 제조원이라고 해서 알게되었고 써봤어요. 무난무난해요 딱히 좋은점 나쁜점이 없어요 ㅋㅋㅋㅋㅋㅋㅋㅋ 가격이 넘 비쌈 ㅠㅠ
1846,2018.09.03,5점만점에 4점,"일단 뷰티 테스터 당첨시켜주셔서 너무 감사해요^_^
저는 수분부족형지성피부에 예민하고 호르몬영향을 많이 받아서 뾰루지도 많이 나는 피부입니당
여러가지 제품 많이 사용해봤지만 일단 쑥이 제 피부랑 잘 맞는다는 걸 알고 있었고,  아임프롬에서 첨가물 한 개도 없는 정말 고유의 쑥성분만 주원료라는게 너무 좋았어요
세안 후에 평소에 사용하던 토너로 한 번 닦아내고 에센스로 3번 흡수시켜줬구요 2-3일에 한번씩 팩으로 관리해줬습니다:)
일단 에센스 너무너무너무 추천드려요!!!진짜 인생템
지성이지만 수분이 부족한 피부라 스킨케어할 때마다 머그워트 에센스로 3스킨 해줬구요.  일단 첫번째로 기존에 트러블들이 진정되면서 붉은기가 사라졌어요 진짜 신기하게도! 두번째로는 피부 속에서부터 수분이 충전되고 광이나요 그리고  피부자체가 너무 건강해지는 느낌입니다 피부장벽자체가 튼튼해진거 같아요!
진짜 사용해보시면 아실 꺼에요
제 피부처럼 속건조가 있으신 분이거나 트러블진정이 필요하신분은 꼭 사용해보세요!  진짜 완전 강추해요!!!!!

그리구 머그워트마스크팩도 냉장고에 넣어놓고 아침에 급할 땐 세안하고 트러블부위만 얹어놓으면 금방 진정되구요 
저녁에 관리하실 때는 세안하고 머그워트에센스 화장숨에 묻혀서 살짝 물기만 닦아내고 촉촉한 상태로 바르니까 더 좋더라구요
씻어내는게 아주 조금 힘들어서 그렇지 효과는 정~말 좋았어요. 항상 턱 주위에 나던 트러블도 지금은 거의 안나구요 피부결도 정돈되고 피부톤 자체가 밝아지는 느낌입니당!
머그워트라인 너무너무 강추드립니다! 꼭 사용해보세요 후회안하실꺼에요:D"
1847,2018.09.02,5점만점에 5점,"순하고 좋아요!  
자극적이지 않아서 올여름에 피부에 열올랐다 싶을때 에센스로 정돈해주고 마스크로 진정하는 용도로 잘썼어요.
에센스는 향이 무난하고 두번 세번 사용해도 흡수가 잘되요. 미스트 공병에 덜어서 뿌리니까 딱이네요.
마스크는 쓰면 즉각적으로 피부가 진정되는 느낌이 있어서 야외 활동이 많던날 쓰니까 좋았어요.
 같이 들어있는  실리콘 팩브러쉬도 위생적이고 좋아서 참 센스있게 느껴졌어요.
에센스, 마스크 모두 피부에 편안하게 잘 맞아서 스페셜케어 제품으로 잘쓸것같네요!"
1848,2018.08.31,5점만점에 4점,타사브랜드제품써보고팟는데  마침여기서 세일하길래 한번사봣어용 아직써보진않앗는데 궁금하네여 근데 유리인게좀 ㅠㅠ
1849,2018.08.30,5점만점에 5점,"I'm from  

슬로우 제조공법과 자연재료 그대로를 추구하는
아임프롬 머그워트 에센스&마스크를 데려왔습니다.

먼저, 아임프롬 머그워트에센스 160ml





자연 그대로의 강화 약쑥의 고유한 진정 성분과
뛰어난 항산화 효능을 온전히 담은 아임 프롬 머그워트 에센스!!
쑥차를 우려 놓은 색깔하고 똑같아요!! 정말 100% 원액 그대로!!

저는 무엇보다도 제품이 유리병에 담겨서 위생적으로도 뭔가 믿음직스러웠고
입구를 마개로 막아줘서 새지 않도록 한번 더 신경 쓴 마음을 알 수 있었어요.

확실히 붉게 올라온 뾰루지와
피부를 정화시켜줘서
안색이 한결 밝아진 느낌이었어요.

저는 에센스를 쫌 차갑게 냉장고에 넣어두었다가
솜에 묻혀서 팩처럼 간단하게도 사용하고
붉게 올라온 곳을 위주로 넉넉하게 발라줬어요^^

두번째로는, 아임프롬 머그워트 마스크

이 아이는요
진짜 강화약쑥이 2.1%가 함유 되어있고
쫀쫀하고 산뜻한 젤 제형입니다. 


이 제품도 역시나,
유리병에 담겨있어서 너무나 믿음직스럽고요
제가 너무너무 애정 하는 아이템이 되어버렸어요^^

사용방법은!!

같이 상자 안에 담겨오는 스파츌러로 얼굴에 덜어주시고,
그 다음엔 맨 오른쪽의!! 실리콘 마스크 브러시로
내용물 한 개도 남김없이 쫙쫙 펴주시고 5~10분 후에 세안하시면 됩니다!!

정말 브러시가 실리콘이라서 관리도 너무 쉽고 쓱쓱 잘 펴집니다. 강추예욥!!
이 제품은 피부가 민감한 분이나 성난 피부에 정말 제대로 추천드립니다!! 최고예요^^"
1850,2018.08.29,5점만점에 5점,향도 쎄지않고 도톰하게발라서 몇분후 세안하면 피부결도 좋아지고 트러블 진정에 아주좋아요 벌써 반넘게썼어요
1851,2018.08.26,5점만점에 5점,당첨된 기쁨에 바로 후기를 쓰고 싶었지만 효과도 같이 보기 위해 후기가 좀 늦어진 점이 없지 않아 있지만 늦어진 만큼 효과를 톡톡히 봤답니다! 저는 수부지+민감성+여드름 피부였습니다  그래서인지 얼굴이 하얗게 각질이 뜨고.. 건조한지 쩍쩍 갈라져서 홍조도 생기고ㅜㅠ 고민이 이만 저만이 아닐 때 닦토라는 걸 알게 된 후 에센스로 닦토를 해볼까 하여 화장솜에 적당히 묻혀 얼굴을 닦아냈습니다 그리고 손에 덜어서 얼굴에 톡톡 발랐습니다 이렇게 꾸준히 일주일 아니 이주는 넘게 사용해보니 세수하고 나와도 얼굴이 전혀 당김이 없고 홍조가 많이 가라앉았습니다!! 각질도 전혀 없구요 매일 아침저녁으로 이렇기 해주었더니 피부가 너무너무 괜찮았어요ㅎㅎㅎ 다 쓰면 구매해서 사용할 예정입니다!! 같이 온 수면팩도 너무 좋았어요 어머니 해드렸는데 어머니는 너무 잘 맞으신다고 하셔서 어머니 드렸습니다 어머니 얼굴에도 윤기가 흐르네요~~~ 후기를 어떻게 작성해야 하는지 제가 이런건 처음이라..ㅎㅎ 그래도 절대절대 거짓 하나 없이 효과를 정말로 봤기에 정성 가득 후기를 씁니다!! 고마워요 아임프롬!!!~~
1852,2018.08.26,5점만점에 5점,요즘 쑥에센스가 핫하길래 한번 사봣네요 가격이 그리 부담 되지않아서 좋았고 저는 유리병인것도 맘에 들어요~ 꾸준히 써볼것이고 효과 기대중!
1853,2018.08.19,5점만점에 5점,"먼저 뷰티테스터를 할 수 있도록  해주신 ""아임프롬"" 감사합니다.
저는 수분부족형지성이며, 여드름을 가지고있는 피부입니다.  평소에도 피부진정 효과가 있는 스킨케어 위주로 사용하고, 여러 제품을 찾아서 써보았습니다. 
운이 좋게도  뷰티테스터에 참여하게 되어 머그워트 에센스와 마스크를 같이 사용해 보았는데요!!  제품 받고나서 데이&나이트 루틴을  에센스와 마스크팩으로사용하여 바꾸었습니다. 낮에는 에센스를 여러번 레이어링하거나 화장솜이 뭍혀서 스킨팩 하듯이 사용했구요, 저녁에는 데이루틴 전에 마스크팩을 매일 사용하는 걸로  2주가 넘도록  진행중입니다.
에센스는 제가 알던 에센스의 제형이 아니여서 놀랐구요, 마치 토너같은데 토너보다는 깊은 수분감과 보습감을 가지고 있어서 여러번 레이어링했을때 건조한  느낌이 없어 좋았습니다. 100프로 쑥추출물로 진정효과가 있었구요, 피부가 뒤집어지는 일도 없었습니다. 그리고 피부톤이 맑아지는 느낌을 받았습니다.  향은 호불호 없이 잘 사용하실 수 있을것 같아요. 
마스크는 정말 쑥이 갈아져 있어서 각질제거 효과도 봤구요, 저는 쑥 향을 좋아하는데 .. 이건 정말 쑥향에 기분이 좋아져서 20분 넘게도 도포해놓고 있던적 많았습니다..  하루종일 먼지와 화장품에 답답했을 피부를 건강하게 만들어 주고, 진정시켜주는 느낌을 많이 받았습니다. 무엇보다 에센스와 같이 사용했을때 더 좋은 시너지가 있음을 알게되었지요.
호르몬적인 영향으로 생기는 화농성 여드름 외엔 전체적으로 여드름을 많이 잠재우는 효과를 얻었구요,  그로 인해 피부톤도 한층 맑아지는 효과도 받았습니다.
재구매의사 있구요, 쑥향 좋아하시는 분들~ 마스크팩 좋아요!! 강추!! ㅋㅋ 
제품 보내주신 ""아임프롬"" 브랜드 너무너무 감사합니다!! 계속 잘 사용하겠습니당^^ 
PS.  에센스에  (타사 카렌듈라 잎 들어간 토너처럼 ) 쑥 여러 잎 넣어주세요~ㅎㅎ  입구 막아도 잘 흔들어가면서 사용할께요~"
1854,2018.08.18,5점만점에 5점,"에센스 다 바르고 크림 바르고 있었는데 떨어지는 소리 나서 보니까 위에가 날라가 있네요... 저는 한번도 떨어트린적 없는데...
조심해서 사용하세요... 에휴"
1855,2018.08.15,5점만점에 5점,사용한 후에 얼굴 주변에 특별한 트러블이 나지 않았다는 것은 잘 맞는다는 소리겠죠? 정말 좋은 지는 꾸준히 써봐야알거같아요
1856,2018.08.15,5점만점에 4점,쑥 에센스라고 해서 냄새가 매우 강할거라고 예상하였습니다. 하지만 예상과 달리 은은하게 나면서 여름이지만 수분부족형지성인 제 피부에겐 쏙! 맞는 제품이였습니다^^ 순해서 트러블은 나지않고 발랐을때의 느낌은 완전 뽀송도 아닌 적당하게 뽀송하면서 촉촉하며 제형은 일반 스킨 느낌입니다! 마스크팩도 냄새가 역하지 않고 스킨처럼 순하며 바르는 붓이 아닌 고무붓이라서 더 위생적이고 아껴쓸 수 있는 장점이 있습니다^^ 팩을 하고 난 후에는 굉장히 피부도 하얗게 되고 노폐물이 빠지는 느낌으로 시원한 느낌을 받았습니다! 성분이나 효과나 포장지나 포장이나 뭐 하나 빠지는게 없는 아임프롬제품 이벤트로 인하여 처음 써보았는데 너무 만족스럽습니다~^^ 다쓰고 우리 3가족 이제품과 함께 하려구요^^ 이런 기회를 주신 올리브영도 감사드리며 아이프롬도 더 번창하시길 바라요! 적극 강추입니다 ㅎㅎ
1857,2018.08.14,5점만점에 4점,요즘 쑥에센스나 토너가  유명한데  할인 행사할 때 저렴하게 구매했네요~  향은 자극적이지 않고 순해요~ 발림도 좋고 피부에도 잘 흡수 되구요~  꾸준히 사용해서 피부 미인 되어볼게요~^^
1858,2018.08.13,5점만점에 5점,"★아임프롬 머그워트 에센스 & 마스크★

강화약쑥이 포함되어 있어 피부 진정 효과가 있는 아임프롬 제품을 소개해드리겠습니다.


보내주실때 상품 하나 꼼꼼히 버블랩에 씌워져서 왔을 뿐만 아니라, 선물용 종이 가방에 예쁘게 담아 주셨네요 :)


강화 약쑥 추출물이 들어가있는 제품이라 포장박스도 카키로 입혀준 센스 만점의 아임프롬!



거기다가 마스크 팩용 브러쉬와 샘플 2개 (크림/마스크) 또한 보내주셨답니다!



1. 머그워트 에센스 100ml
- 강화 약쑥 추출물을 100% 함유하고 있어 피부 진정 효과에 탁월!
- 묽은 플루이드 텍스처가 들뜬 피부에 보습막 형성
- 공병에 담아 미스트로도 사용 가능


2. 머그워트 마스크 110g
- 강화 약쑥 2.1% 함유
- 오톨도톨 잦은 화장으로 거칠어진 피부결 정돈 효과 (스크럽 기능)
- 무더운 여름 냉장고 보관 후 사용하면 피부 온도 쿨링


*총평*
우선 에센스를 바르자 마자 강화약쑥의 향기가 나서 아로마?효과 느낌이 나서 좋았어요.
그리고 제가 피부가 건성인데 건조한 느낌이 전혀 없고 바로 스며들어 피부를 촉촉하게 해주더라고요. 사용후 상품 소개내용을 보니 피부 보습막을 형성해준다고 되어 있는데, 제가 딱 그걸 캐치했나봐요!ㅎㅎ

거기다가 요새 잦은 메이크업 때문에 피부결이 오돌도톨하게 올라오고 거칠어져서 스트레스였는데 이 마스크팩으로 해결했어요! 민감하신분들은 스크럽제때문에 피부 트러블 많이 나실텐데, 이 제품은 강화 약쑥 2.1%을 함유하고 있어서 민감하신 분들에게도 딱!인 제품이랍니다. 수분공급을 해주면서 피부결을 정돈해주는 기능이 있으며, 특히 여름날엔 냉장고에 보관해두었다가 사용하며 피부 쿨링 효과까지 경험해 보실 수 있습니다 :)

★ 보너스로, 같이 동봉해준 마스크용 브러쉬로 얼굴에 도포하면 손에 묻을 염려가 없어서 좋은것 같아요!


[해당 후기는 아임프롬 뷰티테스터에 당첨에서 쓴 후기임을 밝힙니다.]"
1859,2018.08.13,5점만점에 4점,"인진쑥이 요즘 핫한 뷰티제품으로 뜨고 있어서 기대반 설렘반으로 써보게 되었습니다~
닦아내는 스킨으로  대충 닦아내고 , 머그워트에센스를  손바닥에 덜어  한번흡수시켜준 후, 이 방법으로 두번 덧발라서 사용하였는데 쑥향이 은은하게 올라오며 순해서 피부자극도  없고  흡수가 잘 됬습니다^^
지금 사용한지 2주다되가는데 피부가 많이 맑아지고 밝아졌어요~
다 사용하면 재구매의사있으며  가볍지만 전혀 건조하지않아  누구나  애장템이 될 수 있을꺼 같아요^^  "
1860,2018.08.09,5점만점에 5점,"원래는 사려고 올영 들어왔다가 체험 이벤트가 있어서 바로 신청했는데 될줄이야...ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 에센스를 너무 사고싶었는데, 일주일 이상 써보니 저는 팩이 더 마음에 들어요!





워시오프팩이라 귀찮을 수도 있지만, 요즘 같이 더운날에 냉장고에 두었다가 쓰면 진짜 진정효과에 너무 좋아요. 피부과 선생님도 인정하는...ㅠㅠ 민감성이라 걱정했지만, 성분이 너무 좋아서 그런지 8일동안 2번썼는데 여드름은 안올라왔고, 오히려 진정 효과가 있어서 좋았어요.

너무 장점만 늘어놓는거 같으니 단점은, 생각보다 한번에 쓰는 양이 좀 많아요. 첨엔 얇게 발랐더니 효과가 조금 덜한거 같아 좀더 많이 쓰니까 진정효과가 더 좋았어요. 이거 다쓰면 하나 더 구입할 예정인데... 가격ㅇㅣ...ㅎ 하지만 피부과 보단 훨씬 이득이니 사야죠


그리고 워시워프 하기 귀찮을땐 쑥 에센스를 냉장고에 넣어두었다가 스킨에 적셔서 스킨팩 해주것도 좋아요! 저같은 수부지 피부에 딱 적당한 수분감과 영양을 주는거 같아요.






 "
1861,2018.08.09,5점만점에 5점,성분이 쑥 추출물 밖에 없는데 쑥이 워낙 좋으니까 한번 구입해봤습니다. 진정에는 효과가 있는데 할인하지 않으면 가격이 너무 부담돼요.
1862,2018.08.08,5점만점에 5점,"진짜 진짜 만족스러워요!
광고홍보 할때 왠지 신뢰가 가는 이미지...?라 끌렸는데
제품은 더더 좋습니다🙂
마스크팩은 굳어져도 쩍쩍 갈라지거나 마르지않아서 좋아요
저는 건성이라 뭘해도 금방 흡수하고 마르는데
이건 조금 마른 느낌 + 씻어낼때 까지 촉촉히 유지됨
30분? 정도했었는데도 말입니다 아주 촉촉쓰

마스크팩은 쑥의 입자 그대로 갈려있습니다
강화약쑥을 직접채취해서 숙성시켜 만든 머그워트 라인이라
그자생력이 강해서 피부장벽도 강하게 해준대요🙂
생각했던것 보다 양도 많아서  징챠 최고👍🏻👍🏻

아무튼 마스크팩도, 스킨에센스도
2일 밤에만 쓰고 나왔던 뾰루지들이 들어갔어요!!
5일을 쓰고나면서 부터는 안색이 맑아지더라구요
직업상 엄청더운곳에서 일을하는데 피지랑 땀이 장난아니게 흐르거든요 늘 좁쌀을 얼굴에 달고사는데
코옆에 오돌토돌한 좁쌀들도 많이 가라앉고,
볼 아랫쪽으로 붉은기가 갑자기 생기면서 혈관도 보이기 시작했는데 붉은기를 쫙 잡아줌
피부결이 한층 부드럽게 모공과 요철까지 저한테는 완전 찰떡으로 잘맞았어요

향도 솨한듯? 질리지않는 내추럴한 한방향
마치고 자기전에 바르고 누우면 향때문에 심신이 진정되는기분ㅋㅋ!"
1863,2018.08.07,5점만점에 3점,와우~ 올리브영 온라인몰 아임프롬 머그워터 에센스와 마스크뷰티테스터 이벤트에 당첨되어 체험할수있게되어 감사합니다 ☺ 언제부터인지 홍조로 고민되어 병원다니면서 고생했는데 진정효과 탁월한 체험에 감사드리며 올리브영 팬이되었네요~
1864,2018.08.06,5점만점에 5점,"이번 뷰티테스터로 당첨되어 받게 된 아임프롬 마스크와 에센스, 요즘 인진쑥 성분 화장품에 관심이 생겨서 다양하게 써보기도 했는데 이제품은 우선 마스크에는 쑥 입자가 커서 바를때 이물감이 있을순 있지만 크게 불편한정도는 아니고 햇볕에 너무 노출되어 피부가 따끔했는데 이제품을 발라줬더니 많이 안화되고 피부톤도 한결 밝아졌다. 마스크를 한뒤에 에센스를 넉넉히 두드리듯 흡수시켜지니 피부에수분이 돌고 더쫀쫀해지는걸 느낄수 있었다"
1865,2018.08.05,5점만점에 5점,성분이 좋아서 순하게 쓸수있어요. 쑥 100프로지만 쑥향이 엄청나서 거북한 정도 아니고 은은하게 나서 도 좋아요. 4만원은 너무 비싸요ㅠㅠ 40프로 세일할때 사서 너무 좋네요.  저는 화장솜에 듬뿍 묻혀서 토너팩처럼 사용하고 있어요. 아임프롬 처음 써봤는데 피부도 환해지고 피부결도 좋아진거  같아서 세일기간에 얼릉 한병 더 삽니다~  사실 두병 더 사고싶음 ㅠㅠㅠㅠㅠㅠ  두병 다 썼을때 제발 또 세일하길바래요~~ 그럼 평생 쓰고 싶은 인생 에센스임
1866,2018.08.05,5점만점에 4점,"뷰티테스터 당첨되서 너무 기뻐요ㅎㅎ
후기를 남기기 전에 
공짜로 받았으니 당연히 좋다고 하겠지~
할 수 있잖아요ㅋㅋㅋ 
사진을 보면 아시겠지만 넘 맘에 들어서 
제 돈 주고 하나씩 더 쟁였답니다ㅎㅎ

에센스는 거의 토너처럼 묽고 가볍지만 보습력이 있어서
여름에 가볍게 쓰기도 좋고 스킨팩으로 사용하면
피부진정 시키는데 도움이 되었어요.
팩은 워시오프 타입이에요. 리얼하게 쑥 줄기 입사귀 갈은 것 같은
잔여물이 같이 들어있어요ㅋㅋㅋ 진짜 자연적인 느낌~^^
쑥 향이 호불호가 갈릴 수 있을 것 같은데 저는 자연적인 향을
좋아해서 괜찮았어요~! 
머그워트 팩은 피부가 자극 받았다 싶은 날
스페셜 케어로 해주고 있어요. 진정효과 저는 있는 것 같네요ㅎㅎ"
1867,2018.08.04,5점만점에 5점,"100퍼센트 쑥이라고 해서 쑥향이 나나했는데
향이 거의 없는것같아요
그래서 거부감없이 바르기에도 좋아요
보습은 사실 조금 떨어지는것 같은데
순해서 좋구요
유리병이라 참 묵직하네요 ㅎㅎ
배송도 빠르고 안전하게 잘 왔어요"
1868,2018.08.03,5점만점에 5점,이거 되게 좋은데 세일하길래 하나 쟁여둬ㅛ어요! 피부 진정에 좋고 화장솜에 묻혀서 슥슥바르면 피부도 좀 매끈해진 것 같고 좋아요
1869,2018.07.25,5점만점에 5점,"공병템!! 한병다쓰고 또 재구매합니다
허니마스크도 좋았는데 머그워트리인으로도 여러 제품 나왔음좋겟어요.
일단 여름내 계속 써볼생각이에요. 아임프롬 너무 좋아요"
1870,2018.07.25,5점만점에 5점,"쑥에센스 너무 써보고싶었는데 행사해서 2개쟁여놧어요.

이미 한통 다 써보고 괜찮아서 2개 추가구매 ^^
열이 많고 여드름 잘 나는 피부라 잘맞아요

솜에 적셔서 얼굴에  올려두면 향도 좋고 진정되는 느낌!
행사 자주했음좋겟어요"
1871,2018.07.22,5점만점에 5점,"부산매장에는 아직 없다고 소식을 들어서 인터넷으로 시켰는데 배송도 빨랐구요 냄새는 생각보다 강하지않아서 좋았습니다,
에센스만 화장솜에 묻혀서 닦아냈는데도 촉촉하니 마음에드네요
재구매 의사있ㅇㅓ요"
1872,2018.07.22,5점만점에 5점,3~4일 연속으로 스킨팩해주면 큰 여드름이나 뾰루지들이 잠잠해지는 것 같아요. 가격이 비싼것이 유일한 흠인듯요ㅠㅠ
1873,2018.07.18,5점만점에 5점,"에센스가 물같긴 하지만 스킨용 화장솜에 적셔서 사용하니 딱 괜찮구요 쑥 향이 아주 조금이지만 나는 거 같기도 하고  괜찮은 거 같아요
여름이라 더위에 자주 노출되니까 진정 필요할 것 같아 사용해봤고  뷰티테스터 신청했지만 발표까지 못기다리고 당첨 확률도 적고 그래서 먼저 샀는데 ㅋㅋ괜찮네요 전 이 제품"
1874,2018.07.17,5점만점에 3점,진짜 진짜 좋아요!!  촉촉하고 진정도 되는 것 같고! 무엇보다 붉은기를 잡아 주는 것 같아요 ㅠㅠ 세일 자주 했으면 좋겠네요!  스킨팩으로 사용하면 훅훅 쓰니까 쟁여놔야겠어요! 
1875,2018.07.16,5점만점에 5점, 마스크랑 같이 샀어요~ 향이 한결같이 쑥덕쑥덕이라 마음에 듭니다 ㅋㅋ 근데 사실 에센스같다는 느낌은 잘 못받았어요 ㅠㅠ 그냥 시원한 쑥 향기가 좋아 쓰는 느낌 ...
1876,2018.07.10,5점만점에 5점,너무 좋아요💕🥺다들 사세여 전 벌써 세번째랍니당ㅎㅎ
1877,2018.07.06,5점만점에 3점,"진정 잘되고 유일하게 재구매한 상품,, 짱좋아"
1878,2020.12.16,5점만점에 5점,"솜 듬뿍 적셔서 피부올려놓으면 진정효과 짱짱맨
두번째 구매예용 좋아요ㅠㅠ"
1879,2020.12.14,5점만점에 5점,여드름 피부인데 머그워터에센스 사용하면 진정되는 느낌이 있어요
1880,2020.12.11,5점만점에 5점,수분감도 좋고 요즘 좁쌀여드름이 올라와서 재구매하였어요~~!
1881,2020.12.10,5점만점에 5점,수분감도 좋고 흡수도 잘돼요 다른 에센스들보다 용량이 커서 좋아요
1882,2020.12.07,5점만점에 5점,두통째 쓰는중 ㅋㅋㅋ무난한데 자극도 없고 괜찮은 에센스같아요
1883,2020.12.07,5점만점에 5점,"엄청 킹왕짱 보습까진 아니에요,, 겉도는 것 없이 깔끔하긴 한데 보습은 부족합니다ㅠㅠ"
1884,2020.12.06,5점만점에 5점,고맙습니다. 다음에도 또 주문해서 사용할게요 감사해요
1885,2020.12.06,5점만점에 4점,쑥이 잘 맞는 피부인지 몰랐는데 이 제품을 쓰고 알게되었어요.
1886,2020.12.06,5점만점에 4점,원래 쓰던거라 세일할 때 까지 기다려서 샀어요
1887,2020.12.06,5점만점에 5점,아침 저녁으로 항상 사용하는 제품입니다 흡수도 빠르고 좋아요
1888,2020.12.06,5점만점에 5점,너무 유명해서 구매했어요 부드럽고 순해서 좋아요
1889,2020.12.05,5점만점에 5점,순하고 진정에 효과있는거 같아서 스킨대신 쓰고 있습니다 떨어지지않게 사서 쓰고 있어요 ㅋㅋㅋ 보습감도 있어서 복합성이신분들한테 추천해요
1890,2020.12.05,5점만점에 5점,샘플로 일주일정도 써봣는뎅 몇달째 진정안되던 피부가 일주일만에 좁쌀 이마 큰여드름 진정되고 피부 많이 좋아져서 바로 구매했어요 진짜 좋아요
1891,2020.12.01,5점만점에 4점,"거의 5통째 쓰고있어요
3스킨하거나 팩처럼 쓰거나 다좋앙ㅛ
환절기나 겨울에 보습용으로는 좀약하지만
봄 여름 초가을까진 정말 좋아요"
1892,2020.11.23,5점만점에 5점,좁쌀 여드름 때문에 구매했어요 효과있길 바랍니다.
1893,2020.11.15,5점만점에 5점,환절기다 마스크다 뭐다 해서 예민해진 피부를 진정시키려고 구입했어요
1894,2020.11.09,5점만점에 5점,얼굴빛이 좀 좋아지고 진정효과에 괜찮은 거 같아료
1895,2020.11.09,5점만점에 5점,"아직 오래 사용하지는 못했지만, 아주 순한것 같아요~"
1896,2020.11.08,5점만점에 4점,"몇통째 쓰고 있는 에센스
순하고 흡수 빨라서 좋아요
어느 크림보다 보습에 더 좋은거 같아요~"
1897,2020.11.07,5점만점에 5점,하도 유명해서 사봤는데 진정 효과가 좋더라구요. 수분감도 충분해서 주변 지인한테 추천하려고요.
1898,2020.11.03,5점만점에 5점,"너무좋아요 완전 인생템 ..
진짜 세일할때 2~3개 씩 쟁여야해요
여드름 요거 쓰고 진짜 완전 다 없어졌어요
진정, 홍조에도 너무좋아요"
1899,2020.11.01,5점만점에 5점,수부지 복합성이고 가을겨울엔 티존 부분이 엄청 건조해지는데 요거 바르니깐 진정되고 좋아요!
