,review,point,date,ingre
3109,4번째 에요~~~안쓰면 서운하죠~세일때 또 샀습니다!!!,5,2021-01-10,나이아신아마이드
3110,향은 순하구요. 제형은 약간 묽은 느낌이에요. 하지만 바르고나면 매우 촉촉합니다. 충분히 두드려줘서 흡수시켰죠. 스포이드타입이라서 사용하기에는 무척 편리합니다. 아침에 일어나서 보면 겨울인데도 당기는 느낌은 없어요. 잘 사용할 것 같아요.,5,2021-01-10,나이아신아마이드
3111,수부지인데 촉촉하고 속건조하지 않아요 크림과 함께 사용하니 더욱 촉촉하고 좋아요 두병째 사용중인데 세일할때 하나 더 사려고요,5,2021-01-10,나이아신아마이드
3112,앰플 샘플 이벤트로 받아 써보았습니다.정품 용량의 무려 1/3을 주시다니요!! 기존에 쓰던 앰플이 있어 두고 있다가 최근에 한파가 오면서 사용하개 되었어요. 들뜸 없이 바르자마자 쏘옥 흡수되고... 그냥 뭐 거기까진 그런가보다 하다가 다음날 촉촉해진 피부에 화장이 아주 잘 먹었습니다:) 사무실 가서도 덜 당기고 좋네요! 다른 앰플들 쟁여둔 것 쓰고 곧 한 병 구매해서 써봐야겠어요^^ 샘플에도 이리 효과를 보았으면 정품사서 오래쓰면 효과가 확실히 느껴질 것 같아요~ 30대 후반이 되니 그저 듬뿍 듬뿍 바르는 것이 최고인 듯 해요! 마무리는 블랙티 크림과 함께 앰플로!,5,2021-01-10,나이아신아마이드
3113,요즘 겨울이라더피부가 건조하고 안좋아보였는데 이거바르니 반짝반짝하네요. 촉촉하다는거죠~~^^,5,2021-01-10,나이아신아마이드
3114,블랙티 유스 인핸싱 앰플 새해 첫 구매 제품인데 쫀득하니 좋습니다~~ 자극없고 바르면 얼굴에 촤~~~~악 흡수되어 겉돌지 않네용 할인쿠폰으로 저렴하게 잘 구입했어요!! 블랙티 라인 더 생겼으면 좋겠네용ㅎㅅㅎㅆㅅㅆㅎ,5,2021-01-10,나이아신아마이드
3115,예전에 체험해봤는데 제품이 트러블없었던 것 같아 세일할 때 구매해봤어요 민감성이라 트러블 없는게 가장 중요한 요인이라 이번에 본품 쓰면서 다른 효과도 한 번 보려고 해요! 가격도 세일하면 좋고 그린티처럼 수분위주 제품 아니고 주름이나 기능성이 있는 제품이라 기대돼요 ㅎㅎ,5,2021-01-10,나이아신아마이드
3116,샘플 사용해보고 촉촉한 보습력에 만족해 구매합니다. 건조한 피부에 부드럽게 감싸줘서 좋네요.,4,2021-01-10,나이아신아마이드
3117,샘플 사용해보고 구입하게 됐는데 촉촉해요. 건성인데 샘플만 써보고 구입하는게 손에 꼽는데 블랙티 유스 인핸싱 앰플 좋네요. 사실 크림과 같이 사용하기는 했지만 아직 사용하는게 있어서 우선 앰플 사용해보고 구입하려고요. 아침에 건조하지 않아 좋네요!,5,2021-01-10,나이아신아마이드
3118,"한 세네번째 재구매한 최애 앰플 중 하나입니다~~~ 우선 다방면의 기능성을 갖췄다는게 제일 맘에 들어요 수분, 미백, 주름, 안티에이징 등 다양하게 효과가 있어 너무 좋아요 질감은 그리 끈적하지않고 건성인 제 피부엔 잘맞아요~",4,2021-01-10,나이아신아마이드
3119,사용감이 좋고 미간주름쪽에 바르면 주름이 옅어지는 느낌이 조금은 보여요1,5,2021-01-10,나이아신아마이드
3120,필요한거 주문하는데 블랙티 앰플 샘플 증정 이벤트까지 있어서 득템했네요.... 미니사이즈인데도 스포이드 딸려있는 바틀이라 사용하기 편해서 아주 만족합니다.... 마저 다 써보고 만족스러우면 본품으로 구매해야겠어요...,5,2021-01-10,나이아신아마이드
3121,블랙티 앰플이 출시되었다고 해서 알림만 기다리고 있었는데 이렇게 구매하게 되었습니다 뭔가 블랙티가 무거워서 피부에 흡수되는 시간이 오래걸리는건 아닌지 혹은... 너무 끈적거리지는 않을까 걱정했는데 그럴 필요가 없이 흡수도 잘되고 향기도 순해서 저한테 딱 맞는 제품 같아요 추천합니다!,5,2021-01-10,나이아신아마이드
3122,"블랙티 앰플 체험해 볼수 있어 좋았습니다. 부드럽게 발리며, 촉촉합니다.",4,2021-01-10,나이아신아마이드
3123,"이니스프리에서 아이브로우 4호, 브로우카라 3호, 네일 에모리 보드, 아이섀도우 브러쉬 함께 구매했습니다. 신년 이벤트로 저렴한 가격에 구매하게 되서 너무 좋구요. 빠른 배송도 감사드립니다. 블랙티 앰플 체험분 아직 사용전이지만 이니스프리 기초는 워낙 좋아서 믿고 씁니다. 체험할수 있는 기회가 생겨서 기쁘네요^_^",5,2021-01-10,나이아신아마이드
3124,겨울이 되고 많이 건조해져서 다른 제품 주문하면서 이벤트 하길래 같이 주문해봤어요. 나이트케어 제품이라 밤에 바르는데 끈적거리지 않고 산뜻하게 마무리 돼서 맘에 들어요. 한가지 아쉬운건 앰플 발라도 시간 지나면 ㅈㅓ는 건조해서 크림 발라줘야해요. 겨울 제외하고 나머지 계절에 사용하기 좋을 것 같아요,4,2021-01-10,나이아신아마이드
3125,"자기전에 바를 앰플이 필요해서, 마침 좋은 기회가 있길래 신청했어요! 깔끔하게 바를수 있고 발림도 쫀쫀하니 좋네요!! 자고 일어나면 촉촉하니 좋아요~~",5,2021-01-10,나이아신아마이드
3126,체험분인데 용랴안 작지 정품이랑 똑같이 스포이드로 제대로 된 제품이여서 감동이네요. 제품은 정말 좋아요. 농도 짖고 묵직해서 애플답게 고농축이네요. 도포했을때 흡수성도 생각보다 빨라서 놀라웠네요. 바르니 광채가 나는것이 코팅된 느낌이예요,5,2021-01-10,나이아신아마이드
3127,i기대되요~ 배송빠른건 언제나 만족스럽구 새로나온거라 기대하고 있어요~ 인스프리는 순하고 부담없어서 기능성라인도 도전해봅니다! 스포이드 형식은 사용하기 편리해서 좋아요~ 앞으로 꾸준히 써보려구요! 효과가 기대됩니다,5,2021-01-10,나이아신아마이드
3128,겨울철 유수분영양까지 챙길수 있어 좋아요 저녁에 바르고 손으로 맛사지 하듯 눌러 흡수시켜 주니깐 금새 스며들어가서 아침에 광채나는 얼굴을 볼수 있어요,4,2021-01-10,나이아신아마이드
3129,잘받았어요.아직사용전인데좋타해서함써보려고주문했어요.저에게도잘맞았음좋겠네요.잘쓸게요.,4,2021-01-10,나이아신아마이드
3130,연초에 할인쿠폰 받으니 가격이 괜찮은거 같아서 주문했어요. 겨울엔 수분보충 충분히해도 난방 때문인지 오후엔 건조해지는데 이 앰플 바르니 속건조를 잡아주는지 많이 건조하진 않네요. 많이 건조할 땐 두번정도 덧발라주니 좋네요.,5,2021-01-10,나이아신아마이드
3131,블랙티 앰플 배송비 체험있어서 본품이랑 같이 주문했어요.겨울엔 수분보충 충분히해도 난방 때문인지 오후엔 건조해지는데 이 앰플 바르니 속건조를 잡아주는지 많이 건조하진 않네요. 많이 건조할 땐 두번정도 덧발라주니 좋네요.,5,2021-01-10,나이아신아마이드
3132,"후기보고 좋아보여 큰맘먹고 구매했었는데 쓰다보니 어느새 바닥이 보였어요ㅠ 가격땜에 살짝 고민하다가 나를 위한 투자를 했죠^^ 흡수가 잘되고, 얼굴에서 윤이 납니다. 사용할때마다 기분이 좋은 제품이예요. 마지막까지 알뜰하게 잘사용할 수 있는 용기구조도 맘에듭니다~",5,2021-01-10,나이아신아마이드
3133,앰플이 정말 농도가 진해요. 굉장히 무거워서 흡수가 안될듯했는데 그렇지않네요. 발랐을때 광채가 납니다~ 체험용 샘플임에도 스포이드로 되어있네요 굿이예요. 굉장히 좋은제품 같아요. 이니스프리에 대한 이미지도 더욱 개선되었답니다.,5,2021-01-10,나이아신아마이드
3134,어제받아서 저녁에 써봤는데 정말 구경하고 났을때의 피부처럼 뽀성뽀송해졌어요. 앰플이라 기름이 마니 지지않을까 했는데 전혀 그렇지않네요~ 아침세안후에도 발라도 될거같아요. 가격도 할인받아서 사서 진짜 좋네요^^ 근데 가격대비 양이 좀 적은 느낌이예요~,5,2021-01-10,나이아신아마이드
3135,피부가 건조한편인데 촉촉하게 마무리됩니다 가을 겨울에 사용하기 좋아요~,5,2021-01-10,나이아신아마이드
3136,좋은 기회로 체험 이벤트에 참여할 수 있어서 10미리 샘플을 사용해 볼 수 있었어요. 향도 거슬리지 않고 보습력도 괜찮은 것 같아요. 믿고쓰는 이니스프리 기초. 몇 번 반복해서 사용해 볼 수 있는 양이라 더욱 구매에 도움될 것 같아요.,5,2021-01-10,나이아신아마이드
3137,써보고 좋아서 이번엔 친구에게 선물하려고 구매했어요! 블랙티 유스 인핸싱 앰플은 끈적이지않는 가벼운 사용감에 속당김까지 해결할 수 있는 보습감이 좋아요. 할인쿠폰도 적용되서 착한 가격에 구매했네요. 다쓰고 재구매할거에요!,5,2021-01-10,나이아신아마이드
3138,미샤 보라색병 쓰다가 궁금해서 열시에 광클해서 사은품으로 받았는데 왠걸 너무 좋아요 이거 다 사용하면 본품도 써보고 싶어요. 샘플도 정성껏 만들어주셔서 너무 좋네요 하지만 끝까지는 못쓸 것 같아서 파우치 샘플이었어도 좋았을 것 같아요.,5,2021-01-10,나이아신아마이드
3139,새해부터 이니스프리 이벤트가 좋네요~~^ ^ 블랙티 라인 재품들을 예전부터 써보고 싶었었어요. 그러다가 이번 기회에 샘플 무료체험으ㄹ 하게 되어 좋아요. 블랙티 앰플 0원 체험 이벤트라니 좋네요 촉촉하고 진정효과 있어요,4,2021-01-10,나이아신아마이드
3140,밤에 바르면 다음날에 피부가 좋아져요 본품도 사용하고파요,5,2021-01-10,나이아신아마이드
3141,주문하면서 체험해보려고 같이삿어요 괜찮은걱 같아요,5,2021-01-10,나이아신아마이드
3142,앰플사용중인데 보들보들 효과가 느껴지내요,5,2021-01-10,나이아신아마이드
3143,샘플 써보고 구매할까말까 망설이다 결국 구매하게 되었어요 겨울철 보습관리에 좋은것 같아요 항산화작용도 있다하니 기대해봅니다,5,2021-01-10,나이아신아마이드
3144,뾰루지가 올라오는 시기였는데 앰플 오자마자 발랐더니 다음날 아침 뾰루지가 많이 가라앉고 피부도 촉촉해 졌어요. 한 번 사용으로 이런 효과를 보니 이번 앰플도 쟁여야 겠어요!,5,2021-01-09,나이아신아마이드
3145,블랙티앰플 득템했어요 이벤트때 구매해서 체험해봤는데 겨울에 딱이고 제 피부에도 찰떡이에요 저는 예민한 피부여서 한번 써보고 구매해야하는데 이벤트 감사했어요 이니스프리가 순한 성분으로 제품을 만들어서 그런지 기초뿐만아니라 저에겐 블랙티앰플도 만족도가 높아요 쫀쫀하고 겨울에 필수죠! 제 피부에 잘 맞는 앰플이 있다니 신기했구요 다 쓰면 바로 새 제품으러 결제할 예정이에요 친구들에게도 소문 냈답니다,5,2021-01-09,나이아신아마이드
3146,좋은 후기도 많고 샘플 써봤을 때 느낌이 좋아서 본품 구매했어요!,5,2021-01-09,나이아신아마이드
3147,블랙티 유스 인핸싱 앰플 평이 좋아서 써보고 싶었는데 구매하면서 앰플 체험 이벤트가 있길래 같이 주문해서 더 좋네요~~ 처음 발랐을때 느낌이 부들부들 발림성이 좋더라고요~ 흡수도 빨리되며 고농축이라 바른후에 당김도 없고 만족스러워요~,4,2021-01-09,나이아신아마이드
3148,이건 좋다고 말만들었지 써보지는 않아서 이번기회에 한번 써보려고 같이 시켰어요. 정품을 샀는데 안맞을 수도있기때문에 이런 기회가 좋은것 같아요. 쪼그만하지만 한번 사용시 많이 사용하는게 아니라 꽤 오래 쓸것같고 아직까지는 촉촉하고 영양가득한 느낌이긴합니다. 다 써보고 좋으면 구매하려구요,5,2021-01-09,나이아신아마이드
3149,체험 이벤트라 좋네요~~ 본품 구매전에 사용해 볼 수 있어서 만족스러워요~ 겨울이라 날씨가 너무 추워서 피부가 거칠고 수분이 부족 한데 처음 발랐을때 부드럽고 흡수가 빨리되더라고요~ 다 바른후 피부가 매끄러운게 느껴져요~,4,2021-01-09,나이아신아마이드
3150,블랙티 유스 인핸싱 앰플 40ml짜리 무료샘플 써보고 너무 좋아서 본품도 구입했어요 저녁에 이거 바르고 자면 다음날 피부가 보들보들해져 있어요 얼굴 전체적으로 다 얇게 바르고 눈가쪽은 한번 더 바르는데 낮동안 속당김도 별로 못느껴지고 피부가 편안해지는거 같아 맘에 듭니다. 스포이드 용기도 위생적이라 좋네요,5,2021-01-09,나이아신아마이드
3151,샘플 사용해본 후 구매하려다 본품에 카드 할인까지 있어 샀어요. 조금씩 발라도 촉촉하고 보습력 좋습니다. 앰플 잘 사용할게요~,5,2021-01-09,나이아신아마이드
3152,샘플 사용해본 후 구매하려다 본품에 카드 할인까지 있어 샀어요. 조금씩 발라도 촉촉하고 보습력 좋습니다. 앰플 잘 사용할게요~,5,2021-01-09,나이아신아마이드
3153,샘플 써보고 괜찮아서 본품 구매했어요 저는 낮에는 한겹만 바르고 저녁에는 두세번 레이어드 해서 흡수 시킨 다음에 로션이나 수분크림 바르는데 확실히 보습이 잘되고 속건조도 많이 잡히는 것 같아요 가격도 저렴하고 향도 좋고 제형도 좋아서 꾸준히 사용하게 될 것 같네요 용기 재질만 재활용 하기 쉽게 바뀌면 더할나위 없겠어요,5,2021-01-09,나이아신아마이드
3154,체험분 사용해본 후 3통째입니다. 빨리흡수되고 피부결 정돈도 잘되네요...크림도 세트로 사용해볼까 고려중입니당..향은 제가좋아하는 티( tea)향이 나면서 온몸을 릴렉스 시켜주는듯해요..앰플 인생템을 만난것같아용♡♡♡,5,2021-01-09,나이아신아마이드
3155,"피부결에 닿는 감촉과 향, 그리고 흡수력이 좋습니다",5,2021-01-09,나이아신아마이드
3156,수부지라 수분 보충할겸 사봤는데 만족해요 탄력도 부족해서 둘 다 해결할수잇어서 좋아요 용량도 생각보다 많고 낮이나 밤에 다 써도 되니 피부 좋아짊거같아오 꾸준히 써보고 만족하면 또 사서 써야겠어요 잘 써보겠습니다~~,5,2021-01-09,나이아신아마이드
3157,후기가 너무 좋아서 사봣는데 촉촉하고 좋아요 아직 몇일 안썼지만 꾸준하게 쓰면 피부 좋아질꺼같아요 체험해보고 본품 사보는게 좋을꺼같아서 신청했는데 만족해요 본품도 미리 사뒀는데 오래오래 잘 쓸거같아요 가끔 생각나면 바르고있어요,5,2021-01-09,나이아신아마이드
3158,블랙티 유스 인핸싱 앰플 샘플을 써보고는 좋아서 구매했어요. 요즘 마스크 사용으로 피부가 많이 예민해졌는데 저녁에 앰플을 바르고 나면 촉촉하니 좋아요. 겨울철에 마스크에 내 피부를 위해 블랙티 앰플 열심히 발라야겠어요.,5,2021-01-09,나이아신아마이드
3159,일단 아침에 일어났을때 광택이 돌고 속건조가 엄청심한데 바르고 나서 당김없고 아침까지 좋으네요~,5,2021-01-09,나이아신아마이드
3160,쌤플로 써보고 좋아서 본품을 구입했습니다 피부에 부드럽게 스며들고 촉촉함이 오래가서 팩을 한 것 같아요 꼭 써 보세요 ~♡,5,2021-01-09,나이아신아마이드
3161,발림성 좋고 촉촉하고 무겁지않아 좋아요 본품 제구매 하고 싶네요^^,5,2021-01-09,나이아신아마이드
3162,간편한 스포이드식이라 좋고 촉촉함이 오래가서 좋아요,5,2021-01-09,나이아신아마이드
3163,"기존에 언니에게 선물했던 제품, 이번엔 제가 사용하려고 구매했어요 제품이 너무 좋다고 칭찬하길래 온라인 구매했는데 35프로 할인 받을 수 있어서 가격도 착하게 구매해서 좋았는데 제형도 잘 흡수되어서 좋네요 한병 써보고 좋으면 꾸준히 사용해 볼랍니다",5,2021-01-09,나이아신아마이드
3164,건조한 요즘 볼쪽에 각질이 들뜨고 피부가 건조해지면서 푸석푸석하다는 느낌이 많이 들었습니다. 이 제품이 들뜬 각질도 잠재워주고 다음날 피부가 좋아보인다는 리뷰들을 보고 반신반의하며 구매했는데요~ 정말 소문대로 좋더라구요. 밤에 바르고 자면 다음날 피부컨디션이 상당히 좋아지는걸 느끼고있습니다. 꾸준히 바를수록 속당김이나 들뜨는 각질 고민들이 사라져서 다쓰면 재구매할 의사 100%인 제품입니다.,5,2021-01-09,나이아신아마이드
3165,2번째구매에요 대용량 구매못한게 아쉽네요,5,2021-01-09,나이아신아마이드
3166,향기가 너무 좋아요! 우디한 향도 나고 홍차향을 잘 블랜딩한 느낌의 묵직한 향인데 너무 좋습니다. 에센스 바를 때마다 기분이 좋아요. 스파 받는 기분이기도 하고 ㅎㅎ 오릴리한 느낌이 조금 있어서 건성분들에게 추천합니다. 샘플 써보고 마음에 들어서 정량제품 추가 구입했어요~^^,4,2021-01-09,나이아신아마이드
3167,"진짜 쫀득한 느낌 앰플인데, 흡수도 바로바로 잘되고 조아요 ㅎㅎ",5,2021-01-09,나이아신아마이드
3168,블랙티 앰플 미니 사이즈 행사해서 배송비 아끼려구 본품도 할인 중이라 같이 겸사겸사 구입했네요 향도 나쁘지 않고 좋아요 사용하니까 끈적이지 않아 더욱 마음에 들어요 ㅎㅎ 저녁마다 잘 사용 하겠습니당 이니스프리는 제품은 거의 실망시키지 않아요,5,2021-01-09,나이아신아마이드
3169,이니스프리 불랙티 앰플 사이즈 미니 미니 하고 귀엽고 좋아요 휴대용으로도 좋겠어요 이벤트 덕분에 득템 했네요 촉촉하니 잘 스며들고 끈적이지 않아 좋고 향도 무난하니 괜찮아요 배송도 느릴 줄 알았는데 생각보다 빨리와서 좋네요,5,2021-01-09,나이아신아마이드
3170,피부가 쫀쫀해지는느낌을받아서 좋은거 같네용 더 사용해볼께요~^^,5,2021-01-09,나이아신아마이드
3171,블랙티 앰플 체험 이벤트로 사용해보고 좋아서 정품 구매했습니다. 지친 피부의 컨디션을 빠르게 회복시켜주어 숙면한듯 건강한 피부로 만들어주는 나이트 집중 케어 앰플입니다. 강력한 피부 컨디션 회복효과와 함께 피부 피로 흔적을 케어하여 활력있고 건강한 피부로 만들어주는 블랙티 앰플 기대한만큼 좋아요. 주름개선과 미백에 도움을 주니 일석이조네요.,5,2021-01-09,나이아신아마이드
3172,예전에 샘플 써보고 정말 좋다고 생각했는데 이번에 이니스프리 앱에서 쿠폰도 주고 10미리 샘플을 또 줘서 구매했습니다. 점성이 있지만 끈적거리지도 않고 흡수가 잘되며 보습력도 좋습니다. 지성이지만 만족하며 쓰고 있는데 피부타입에 상관없이 특히 겨울에는 최고인듯 합니다.,5,2021-01-08,나이아신아마이드
3173,본품 구매하면서 첫구매자 이벤트 하길래 이것도 같이 주문했습니다. 점성이 있으면서도 끈적거리지 않고 흡수가 잘 됩니다. 지성 피부인데도 잘 쓰고 있습니다. 피부 타입에 상관없이 특히 겨울에 정말 좋은 에센스인듯합니다.,5,2021-01-08,나이아신아마이드
3174,흡수가 빠르고 좋음 촉촉하고 좋음. 재구매,5,2021-01-09,나이아신아마이드
3175,좋은기회에 이벤트에 잘 참여했었네요~,5,2021-01-09,나이아신아마이드
3176,"적당히 촉촉하고 좋은데, 드라마틱한 변화나 기대했던 만큼의 변화는 없어요ㅎㅎ그래도 잘 쓰고있어요.",4,2021-01-09,나이아신아마이드
3177,이게 무료였던가 암튼 엄청 저렴하게 샀던것 같은데 이런 이벤트 너무너무 좋은것 같아요.예전에 아모레퍼시픽몰 이용하다가 귀찮아서 끊었는데 다시 사용해야 할것 같아요 이것저것 이벤트도 많고 넘나 좋으네요 ㅎㅎ 베리굿 나이스 좋슺니다,5,2021-01-08,나이아신아마이드
3178,"지금도 사용하는 제품인데, 얼마 전 신한 행사때 쿠폰 포함 1만원대로 살 수있어 미리 주문했어요.",5,2021-01-08,나이아신아마이드
3179,쓰고나면 피부 결이 정돈된 느낌 민감한 피부에 자극이 되지 않아서 좋아요,4,2021-01-08,나이아신아마이드
3180,요즘 건조하고해서 에센스를 찾던중 마침 세일을해서 구입했는데요 우선 향도 무난하고 괜찮더라구요 바르고나면 촉촉하고 아침에 일어나도 촉촉함이 유지되는 느낌이예요 세일까지해서 좋은가격에 구입해서 좋구요 다쓰고나면 또 구매할 생각입니다 같은 라인에 다른제품도 구입해보고싶네요,5,2021-01-08,나이아신아마이드
3181,쓰던게 너무 좋아서 이번에 선물하려고 두 병 더 샀어요.,5,2021-01-08,나이아신아마이드
3182,지금 사용하고 있는데 무지 촉촉해요 조금 더 사용해보고 주문할려구요☺️,5,2021-01-08,나이아신아마이드
3183,겨울철 당기는 피부에 앰플쓴 다음날 아침세안할때 바로 촉촉한 피부를 확인할수 있었어요 유분과수분을 함께채워주는 느낌~~강추입니다.,5,2021-01-08,나이아신아마이드
3184,블랙티 앰플 0원 체험 이벤트 블랙티 앰플 0원 체험 이벤트 블랙티 앰플 0원 체험 이벤트 블랙티 앰플 0원 체험 이벤트 블랙티 앰플 0원 체험 이벤트 블랙티 앰플 0원 체험 이벤트 블랙티 앰플 0원 체험 이벤트 블랙티 앰플 0원 체험 이벤트,5,2021-01-08,나이아신아마이드
3185,아직 사용전이지만 좋을거같네요 잘사용.,5,2021-01-08,나이아신아마이드
3186,다른 제품도 같이 시키면서 무료로 받을 수 있었네요~ㅎㅎ블랙티 앰플 좋아서 냉큼 같이 주문해봤어요 조그만 스포이드 앰플병이 귀엽네요ㅋ끈적이지 않고 바로 흡수잘되고 두번 레이어링해도 되겠어요 향도 괜찮고 사용감도 좋아요ㅎ,5,2021-01-08,나이아신아마이드
3187,향이없어서 좋구요 꾸덕한 크림형태는 아닌데 바르면서 촉촉하네요,5,2021-01-08,나이아신아마이드
3188,아직 사용전인데 인기가 좋아 구매했습니다,5,2021-01-08,나이아신아마이드
3189,행사해서 잘 구입했어요 촉촉하게 잘 스며드네요,5,2021-01-08,나이아신아마이드
3190,"0원 이벤트로 10ml 사용해봤는데, 정말 이거 물건이라고 생각해요. 기본적으로 1차로 바르는 앰플은 촉촉하고 속당김 없는 것을 선호하는데 그런것들은 기본적으로 해주면서 피부결도 정리해주는 느낌이 정말 좋았어요. 아직 새로 구매는 안했지만 추후에 구매생각 있습니다.",5,2021-01-08,나이아신아마이드
3191,무료 샘플 이벤트로 사용해 봤습니다. 산뜻하고 촉촉합니다. 여름에 사용하면 좋을 것 같아요. 겨울에 쓰기에는 보습이 살짝 아쉬운 느낌입니다. 근데 30ml에 35000원은 가격이 좀 ㅎㄷㄷ하다는 생각이 듭니다...,4,2021-01-08,나이아신아마이드
3192,촉촉하고 부드럽게 스며들어요 재구매할듯요,4,2021-01-08,나이아신아마이드
3193,건조한피부에 좋은듯합니다.건조해서 주름이 신경쓰여 구입해서 사용중이예요,5,2021-01-08,나이아신아마이드
3194,입농순 자자한제품 좋은기회에 구입하게되서 사용해봤어요~쫀쫀하고 흑수력도좋아요~,5,2021-01-08,나이아신아마이드
3195,앰플 체험할 수 있어서 너무 좋아요 배송잘되었습니다 포장은 언제나 깔끔하게 잘 되어있어요 필요한 제품 저렴하게 구매할 수 있어서 좋아요 제품 종류가 다양해서 필요한 제품 골고루 구매할 수 있어 좋네요 이벤트도 다양해서 저렴히 구매할 수 있어서 좋아요,5,2021-01-08,나이아신아마이드
3196,그린티 라인 깔끔하고 향도 좋아요 배송잘되었습니다 포장은 언제나 깔끔하게 잘 되어있어요 필요한 제품 저렴하게 구매할 수 있어서 좋아요 제품 종류가 다양해서 필요한 제품 골고루 구매할 수 있어 좋네요 이벤트도 다양해서 저렴히 구매할 수 있어서 좋아요,5,2021-01-08,나이아신아마이드
3197,건조한 피부에 좋을것 같아요. 잘사요하겠습니다.,5,2021-01-08,나이아신아마이드
3198,"샘플 써보고 좋아서 다시 산 제품입니다 이번이, 두번째 구매입니다 지성에도 기름기 없이 잘 스며들고 촉촉하니 좋습니다 샘플 써보고 좋아서 다시 산 제품입니다 이번이, 두번째 구매입니다 지성에도 기름기 없이 잘 스며들고 촉촉하니 좋습니다",5,2021-01-08,나이아신아마이드
3199,배송이 빨라요 하루 이틀 만에 왔어요 샘플 받아서 3일째 써보고 있는데 트러블 안나고 좋아요 약간 기름기가 있고 시간이 지날수록 더 올라오는 느낌이라 아침보다는 저녁에 바르고 자기 좋을 것 같아요 모공막는 성분들이 여러 개 들어가 있는 게 좀 아쉬워요,4,2021-01-08,나이아신아마이드
3200,"감사합니다 너무 잘사용하고있어요 할인해서,이벤트해서,,저렴히사서 감사합니다 ~~~ 가족들도 함께 이용중입니다!! 언제나 좋은행사 많이 부탁드려요~~ 누구나 사용하기좋은 제품입니다,,, 다 사용후 또 구매하러 오겠습니다 ~~",5,2021-01-08,나이아신아마이드
3201,쓱고있는제품인데 대용량으로 나와서 넘좋은거 같아요,5,2021-01-08,나이아신아마이드
3202,극건성 초민감인데 이 제품 사용 후 덜 건조해요 쿠폰도 있고 저렴하길래 대용량 미리 사 두었어요,5,2021-01-08,나이아신아마이드
3203,사용해보니 왜 극찬앰플인지 알겠어요 올겨울 한파에 상한 피부 회복되겠어요 강추합니다,5,2021-01-08,나이아신아마이드
3204,블랙티유스 인핸싱 앰플 저녁세안후 몇방울 취해 얼굴 전체에 발라주고 있어요,5,2021-01-08,나이아신아마이드
3205,평소에 앰플을 써보면 번들거려서 사놓고 안썼는데 블랙티 앰플 체험이벤트가 있길래 다시 한번 도전해 봤어요~ 생각보다 용량이 많아 오래쓸것같고.. 이건 번들거리지 않고 흡수가 빠르고 좋네요~ 촉촉하고 끈적이지 않고 좋아요~,5,2021-01-08,나이아신아마이드
3206,가장 만족스러운 부분은 바로 끈적임이 없다는 것입니다. 기존 사용하는 앰플은 끈적임이 강해 취침 전에만 발라야 했는데 이니스프리 블랙티 앰플은 끈적임이 거의 없습니다 향은 살짝 진한편이나 거부감은 없습니다. 꾸준히 사용해보고 재구매 할 예정입니다,5,2021-01-08,나이아신아마이드
3207,샘플용량이라서 다 써봐야 알 것 같아요. 엄청 유명한 제품이라 기대하고 있어요. 괜찮으면 본품용량 살 의향있습니다,5,2021-01-08,나이아신아마이드
3208,학창시절 늘 사용하던 이니스프리. 어느 순간부터 좀 더 기능성 화장품을 찾게 되면서 이니스프리 제품 구매가 뜸해졌는데요. 금번 행사로 리스테이 제품를 구매하고 블랙티 앰플을 사용하며 다시 이니스프리 제품에 관심을 갖게 됩니다. 속당김 해결되면서 너무 좋네요! 꾸준히 사용해보렵니다.,5,2021-01-08,나이아신아마이드
3209,이걸쓰고나서 피부톤이 화사해진것 같애요 추천합니다!!,5,2021-01-08,나이아신아마이드
3210,체험 이벤트 당첨으로 써보네요. 바르고 나서 톡톡 두들겨주면 피부가 쫀쫀해지는게 느껴져요.,5,2021-01-08,나이아신아마이드
3211,배송이 빠르게 온것 같구요 원래 쓰던 제품이구요 친환경 포장방법으로 뽁뽁이 없이도 파손없이 온 이니스프리 칭찬합니다 제품은 부드럽고 향도 은은하고 좋아요 다음에 또 구매하도록 하겠습니다 이니스프니 다음에도 할인 또 해주세요,5,2021-01-08,나이아신아마이드
3212,이벤트 신청하고 품절되서 아쉬웠지만 할인가로 저렴히 구입했어요 이니스프리는 워낙 제품 좋고 가격도 착해서 믿고 구입해요,5,2021-01-08,나이아신아마이드
3213,체험 이벤트로 무료배송 받아서 사용해 보았는데 정말 좋네요!샘플이지만 용량도 10ml로 생각보다 넉넉해서 마음에 들었어요! 저녁때 잠자기전 요제품을 바르고 자면 아침에 달라진 얼굴 피부가 느껴져요! 저녁때 몇방울을 떨어뜨려 얼굴에 바르고 두손으로 살며서 꼭 누르고 있으면 흡수가 더 잘 되는거 같아요~,5,2021-01-08,나이아신아마이드
3214,피부에 착착 감기고 흡수가 잘되는게 예민한 제 피부에도 잘 맞네요! 건성이라 늘 피부가 땅기고 갈라지는 편이었는데 이 앰플을 사용해보니 지금은 많이 개선된 것 같아요. 좋은 체험의 기회를 얻어서 나중에는 본품을 구매하고 싶네요.,5,2021-01-08,나이아신아마이드
3215,발림성 좋고 끈적임 없이 촉촉해서 좋아요 저녁에 바르고 아침에 물세안만 하는데 피부가 마니 좋아진걸 느껴진달까요!ㅎㅎ새병째 쓰고 있고 쟁여놓고 쓰고 있는 제품이예요,5,2021-01-08,나이아신아마이드
