,review,point,date,ingre
3866,순하고 좋아요~!!, 5,2021-02-17,히알루론산
3867,좋아요!!! 만족합니다, 5,2021-02-17,히알루론산
3868,"이전애 써보고 만족하누경험있어서 다시 구매험
가격이 엄청 싼건 아니지만 가격값은 하는 앰플", 5,2021-02-17,히알루론산
3869,"리뷰보고 구매했는데 생각보다 쫀쫀한 느낌은 덜함
스포이드가 감질나게 나와서 답답함
히알루론산 캐나다 제품 오디너리랑 비교핬을때 가성비 떨어지는 편", 3,2021-02-17,히알루론산
3870,미끌거리는점액 금방흡수되요 3번째사용중 순한제품, 3,2021-02-17,히알루론산
3871,써보고 좋아서 재구매 촉촉한거 같아요 계속 쓸거 같아요 배송빠르고 우체국이라 좋음 ㅎ, 5,2021-02-17,히알루론산
3872,앰플이 생각보다 용량이 적은 느낌이지만 촉촉해서 쓰기 좋아요 지성 피부인데 만족스럽게 ㅅㅏ용하고 있습니다, 4,2021-02-17,히알루론산
3873,첫날사용했을때는 약간의 끈적임후 바로 흡수되는 느낌입니다 다들 좋다는 후기보고사서 기대가됩니다, 5,2021-02-17,히알루론산
3874,"마스크 때문에 입가 주변 피부가 난리인데 ㅜ
확실히 하고 나면 좋ㅇㅏ요", 3,2021-02-17,히알루론산
3875,앰플사용해보고너무좋아서크림도구매했어요, 5,2021-02-16,히알루론산
3876,"촉촉하고 좋아요
한가지 단점은 용량이 너무 작다는것 그것빼곤 너무 좋아요", 5,2021-02-16,히알루론산
3877,"배송 잘 왔어요
종이 포장재로 보내주셔서 그점도 좋아요
아직 사용은 안해봤어요
보내주신 샘플도 감사합니다", 5,2021-02-16,히알루론산
3878,저렴하게 잘 구매 했 어 요, 5,2021-02-16,히알루론산
3879,디렉터파에 보고 구매했어요. 향은 거의 안 나서 좋아요. 수부지는 촉촉하게 한 뒤에 바르는게 안답답하더라구요., 5,2021-02-16,히알루론산
3880,사용전이지만 만족할것 같습니다 입소문이 좋아서요, 5,2021-02-16,히알루론산
3881,그냥그래여그닥 별로, 1,2021-02-16,히알루론산
3882,건성이라 아주 잘 사용하고 있어요!, 5,2021-02-16,히알루론산
3883,건성이라 아주 잘 사용하고 있어요!, 5,2021-02-16,히알루론산
3884,사용전이지만 만족할것 같습니다 입소문이 좋아서요, 5,2021-02-16,히알루론산
3885,이번에 메르비 갈바닉 사면서 같이 쓰려고 주문했는데 신랑이 쓰더니 촉촉하고 쫀쫀해서 좋다고 하네요 ♡ 잘쓸게요!, 5,2021-02-16,히알루론산
3886,처음 써보는데 촉촉하고 잘 흡수되고 좋네요, 5,2021-02-16,히알루론산
3887,스포이드로 한번에 추출되는 양이 조금적어서 여러번 뽑아야해요 제형은 끈적이지않고 적당히 촉촉한것 같아요, 4,2021-02-16,히알루론산
3888,앰플사용해보고너무좋아서크림도구매했어요, 5,2021-02-16,히알루론산
3889,아주 만족스럽습니다., 5,2021-02-16,히알루론산
3890,늘 쓰던 상품이고 좋아요, 5,2021-02-15,히알루론산
3891,만족해서 항상 이것만 씁니다, 5,2021-02-15,히알루론산
3892,배송 너무 빨리오고 두통째쓰는중입니다 ㅎㅎ쫀쫀해용, 5,2021-02-15,히알루론산
3893,꾸준히 쓰면 좋아질것같은 느낌이예요, 5,2021-02-15,히알루론산
3894,"항상 쓰는 제품입니다
쓰다보니 속당김까지 개선되네요
너무 촉촉하고 좋아요", 5,2021-02-15,히알루론산
3895,쫀쫀~해요 바른 즉시 흡수되는건 아닌데 그래도 금방 흡수돼요 속보습에 좋은 듯합니다, 5,2021-02-15,히알루론산
3896,항상사용해요 ㅎㅎ쫀쫀, 3,2021-02-15,히알루론산
3897,두번째 구매입니다. 건성은 2-3 회 발라야 건조하지않아요., 5,2021-02-15,히알루론산
3898,쫀쫀~해요 바른 즉시 흡수되는건 아닌데 그래도 금방 흡수돼요 속보습에 좋은 듯합니다, 5,2021-02-15,히알루론산
3899,수분1도 안채워지고 있던 각질 하나도 안사라지고 딱히 좋은점도 모르겠어요..., 1,2021-02-15,히알루론산
3900,좋다해서 사봤어요~ 잘맞았으면 좋겠어요, 5,2021-02-15,히알루론산
3901,늘 쓰던거에요 ~ 촉촉함이 부족하긴한데 무난해요, 4,2021-02-14,히알루론산
3902,스킨바른 후에 씁니다. 피부에 자극이 없고 괜찮은 것 같아요, 5,2021-02-14,히알루론산
3903,좀 끈적한 제형이지만 촉촉하니 좋아요, 5,2021-02-14,히알루론산
3904,촉촉하고 쫀쫀한 느낌이 낭ㅛ!, 4,2021-02-14,히알루론산
3905,촉촉하니 좋아요 겨울에 찬 바람 맞아서\n건조하고 속이 당겼는데 많이 좋아진 것 같아요, 5,2021-02-14,히알루론산
3906,"촉촉하고 좋아요! 심지어 포장재도 비닐이나 뽁뽁이 아닌 종이포장재 활용 너무 좋습니다!!

제품 면에서는 무난하고 좋아요. 향도 없고 모든 피부에 잘 맞을 것 같아요. 다만, 흡수 후 약간의 끈적임이 있는데 위에 화장을 하게 되면 파운데이션이 약간 뭉침..? 이 있는데 그거 제외하면 넘 좋습니다!", 5,2021-02-13,히알루론산
3907,피부가 건조할수록 잘 스며드는거 같네요, 5,2021-02-13,히알루론산
3908,"더랩바이블랑두 제품들은 하나같이 다 촉촉하고 보습력, 흡수력이 좋아서 다 좋은데 가장 좋아하는 제품 꼽으라면 앰플이에요 :)
앰플만 듬뿍 발라줘도 건조함이 사라지더라구요 :)", 5,2021-02-13,히알루론산
3909,매 번 잘 쓰고 있어요, 5,2021-02-13,히알루론산
3910,화장대에 없으면 불안한 아이에요, 5,2021-02-13,히알루론산
3911,쫀쫀하게 촉촉합니다! 흡수력이 좋아 위에 다른 제품을 바르기에도 좋아요. 속건조가 조금은 완화된 것 같아요., 5,2021-02-13,히알루론산
3912,토너후에 사용하면 피부가 더 촉촉하고 좋아서 계속 사용하고 있어요, 5,2021-02-12,히알루론산
3913,속건조 때문에 구매했는데 피부 건조한거 잘 잡아줘서 좋아요! 재구매 의사 있습니다ㅎㅎ, 5,2021-02-12,히알루론산
3914,그전에 닥토랑 크림은 더랩바이블랑두꺼쓰다가 앰플이 필요 할거 같아서 같은 라인으로 샀더니 촉촉합니다, 5,2021-02-12,히알루론산
3915,디렉터 파이님 영상보고 샀는데 흡수력 좋고 아주 쫀쫀해요 다 바르고 나면 엄청 찐덕한데 느낌 되게 신기해요 ㅋㅋㅋ, 5,2021-02-12,히알루론산
3916,좋아요 추천합니다 ㅎㅎ 감사합니다, 5,2021-02-11,히알루론산
3917,되게 촉촉하고 순해요 개만족함, 5,2021-02-11,히알루론산
3918,기초써도 효과 잘 못느끼는 피부인데 이 제품은 진짜 속까지 촉촉해지는 느낌을 받았어요 :), 5,2021-02-11,히알루론산
3919,쓰던 좋은 상품 싸게 사서 좋습ㄴ다, 5,2021-02-11,히알루론산
3920,"건조한 계절에는 에센스까지 같이 써줘야해요. 건조한 날에는 두방울, 평소엔 한방울씩 써줍니다. 계속쓰니 좋아요. 얼굴이 건조하면 바를때 바로 말라서 약간 끈적대긴 하는데 피부가 촉촉하면 스무스하게 물바르듯 발라집니다. 만족하며 쓰고있어요. 추천!", 5,2021-02-11,히알루론산
3921,매번쓰던거라 그냥사요, 5,2021-02-11,히알루론산
3922,괜찮네요 아주 좋아요, 5,2021-02-11,히알루론산
3923,그냥 무난히 잘쓰는제품 배송완전빠름, 5,2021-02-10,히알루론산
3924,배송도빠르고아직써보진않지만믿고주문합니다., 4,2021-02-10,히알루론산
3925,수부지라 겨울에도 땡기고 난리였는데 요거 셋트로 바르니까 싹 나아졌어요!!, 5,2021-02-10,히알루론산
3926,아주 잘 사용하고있어요~, 4,2021-02-10,히알루론산
3927,"여드름 피부에 잘 사용중이에요
촉촉하고 흡수력 좋아요", 5,2021-02-10,히알루론산
3928,피부속 수분을 채워주는듯해서 약간 보톡스 맞은듯 채워주는 느낌이 들어요 피부결이 좋아지거나 화사지는건 없는것 같아요 부담없이 막 바를수 있어 좋네요, 5,2021-02-10,히알루론산
3929,생각보다 건조합니다 트러블케어는 안되요, 5,2021-02-10,히알루론산
3930,계속 사용중입니다. 좋은것 같아요, 5,2021-02-10,히알루론산
3931,배송도빠르고아직써보진않지만믿고주문합니다., 4,2021-02-10,히알루론산
3932,민감한 피부에 잘맞는 제품 항상 잘쓰고 재구매 해요., 5,2021-02-10,히알루론산
3933,민감한 피부에 잘맞는 제품 항상 잘쓰고 재구매 해요., 5,2021-02-10,히알루론산
3934,속건조를 채워줘요~~, 5,2021-02-09,히알루론산
3935,계속 쓰고 있는데 좋아요, 3,2021-02-09,히알루론산
3936,흡수력도 좋고 괜찮아서 3번째 구매한는제품입니다. 많이 파세요, 3,2021-02-09,히알루론산
3937,속건조를 채워줘요~~, 5,2021-02-09,히알루론산
3938,가격도 만족스럽고 건조해서 구매했는데 이주 촉촉해요, 5,2021-02-09,히알루론산
3939,가격도 만족스럽고 건조해서 구매했는데 이주 촉촉해요, 5,2021-02-09,히알루론산
3940,대용량으로 하나 나왔으면 좋겠네요, 5,2021-02-09,히알루론산
3941,항살 요것만써요 좋아요!, 5,2021-02-09,히알루론산
3942,네통째쓰고있어요 ㅋㅋㅋ 만족, 5,2021-02-08,히알루론산
3943,한번 써보고싶어서 샀어요 처음발랐을때 너무 가벼워서 수분이 충전되나 싶었는데 바르고 나니 빨리 흡수되서 좋아요 같이 들어있던 토너랑 크림이랑 바르니 수분광이 뿜뿜하네요, 5,2021-02-08,히알루론산
3944,확실히 촉촉하고 좋아요-, 5,2021-02-08,히알루론산
3945,몇년 전부터 꾸준리 쓰고 있네용 ㅎ, 5,2021-02-08,히알루론산
3946,촉촉해서 건성에 아주 좋아용!!, 5,2021-02-08,히알루론산
3947,저렴하게 세일할때 잘샀어요, 3,2021-02-07,히알루론산
3948,흡수도 잘 되고 피부가 바로 촉촉해지는 느낌이에요, 5,2021-02-07,히알루론산
3949,히알루론산 원액 함량이 높은것 같아요! 물처럼 흐르는 제형이 아니라서 좋아요 ~ 그렇다고 너무 꾸덕하거나 밀리지 않으면서 흡수가 사르르 됩니다., 5,2021-02-07,히알루론산
3950,토너 크림이랑 같이 사용중인데 내용물은 묽은 액체에 가깝고 토너 사용후 스포이트 3번정도 해서 넉넉히 바르고 있어요. 바르면 바로 촉촉해지는 느낌인데 에센스 사용후 크림발라주면 좋아요. 생각보다 크기가 작고 용량도 작네요ㅜ, 4,2021-02-07,히알루론산
3951,유명한 제품이라 믿고 삽니다., 4,2021-02-07,히알루론산
3952,"디렉터파이 영상보고 구매했는데
받고나서 쓰고나니 톤이 밝아졌다는 이야기 많이들었어요
근데 받고나니 2+1이벤트를해서 재구매했습니다", 5,2021-02-07,히알루론산
3953,촉촉해서 좋아요 필수품이에요, 5,2021-02-07,히알루론산
3954,저렴하게 세일할때 잘샀어요, 3,2021-02-07,히알루론산
3955,기초 여기 브랜드 제품으로 다 바꾸고 한 달 썼는데 왼쪽 피부에만 뾰루지가 좀 올라오긴 하는데 이게 정확히 여기 제품때문인지는 모르겠으나...피부는 좀 맑아졌다고 해야하나 그런걸 느꼈습니다. 너무 만족해요!, 5,2021-02-07,히알루론산
3956,1주 정도 사용 했는데 트러블도 나지 않고 흡수도 잘 되요, 5,2021-02-06,히알루론산
3957,또구매했어요!! 쓰고나서얼굴이촉촉해졌어요, 5,2021-02-06,히알루론산
3958,사용해 봤는데 바를 땐 끈적이긴 하는데금방 흡수되더라구요~~, 5,2021-02-06,히알루론산
3959,늘 쓰던제품 좋아요~, 4,2021-02-06,히알루론산
3960,아직 별로 안써봤지만 찐득함이없어 만조합니다😊😊, 4,2021-02-06,히알루론산
3961,"항상 떨어지면 재구매해서 쓰고있어요
끈적이지않고 산뜻해서 좋아요", 5,2021-02-06,히알루론산
3962,아직 써보지 않아서 좋으면 재구매할게요 ㅎㅎ배송빠르고 포장 꼼꼼해요, 5,2021-02-06,히알루론산
3963,기능성제품은 아니지만 촉촉하고 부담없이 쓰기좋아요, 4,2021-02-06,히알루론산
3964,세트라거 더 만족 자주 이용 아침에 좋아요 고마워요, 5,2021-02-05,히알루론산
3965,"남편이 마스크 때문에 턱과 볼에 트러블이 너무 많이 나서 스킨케어를 바꿔볼까 하고 고민하다, 평이 좋아서 주문했습니다.

저희 남편은 제가 보기엔 전형적인 수부지 피부고요, 오일리하고 너무 촉촉한 스킨케어는 피부 속으로 흡수되지 못하고 번들거리며 더 여드름을 유발하는 것 같다고 생각했어요.

그렇다고 .
참 까다로운 피부입니다.

유튜브에서도 유명하고 화해 앱에서도 유명한 더랩바이블랑두 스킨케어를 살펴보니, 건성 분들도 민감성 분들도 만족하신 제품이더라구요.
번들거리지 않는다 하여 토너와 앰플을 구입해보았습니다.

남편의 마스크 트러블의 원인이 마스크 속 습기 때문인 것 같아서 최대한 유분은 자제하면서 수분 보충을
열심히 해봐야 할 것 같아서요. 하여 기대하며 구입했습니다.

오늘 , 앰플도 걱정과는 달리 끈적임 없이 싹 흡수되는 걸 느꼈습니다.

알려줬는데, 남편도 조금이나 트러블이 완화되고 피부결이 개선되길 기대한다고 합니다.

아직 트러블 개선은 알 수 없지만, 무엇보다도 수부지 피부이고 요즘들어 . 열심히 사용해보고 후기 더 남겨볼게요.", 5,2021-02-05,히알루론산
3966,"트러블케어는 잘 모르겠어요! 근데 이 부분은 속건조를 잡아야 나아지는거겠죠? ㅎㅎ
일단 향도 무향이라 예민하신분들도 사용 가능할것같고,
화장품 자체가 순하고 수분감도 너무 빵빵해요!
재구매 할 것 같아요!", 5,2021-02-05,히알루론산
3967,스킨 후에 계속 바르고 있는데 촉촉하고 좋습니다~트러블도 안나고 좋은 것 같아서 계속 사용 할 예정입니다~, 5,2021-02-05,히알루론산
3968,아주 만족하고 있습니다, 5,2021-02-05,히알루론산
3969,히알루론산이제일잘맞아요, 5,2021-02-05,히알루론산
3970,아직 안써봤는데 기대중ㅎㅎ, 4,2021-02-04,히알루론산
3971,유튜브 시청하고 구매하였습니다. 다양한 제품 중에서 성분과 효과가 단연 눈에 띄었습니다. 잘 쓰겠습니다., 5,2021-02-04,히알루론산
3972,엄청 예민하고 악건성인데 전혀 자극없고 촉촉해요, 5,2021-02-04,히알루론산
3973,촉촉하고 좋네요 ㅎㅎ, 5,2021-02-04,히알루론산
3974,배송 상당히 빠름 제품 만족, 5,2021-02-04,히알루론산
3975,제 인생탬....., 5,2021-02-04,히알루론산
3976,너무 촉촉하고 만족하며 쓸 거 같습니다, 5,2021-02-04,히알루론산
3977,배송도 상품도 빠르고 맘에 들어요 :), 5,2021-02-04,히알루론산
3978,역시 순하고 촉촉한앰플입니다, 5,2021-02-04,히알루론산
3979,진짜 엄청 민감한 피부여서 대부분 지금까지 쓴 화장품들이 트러블이나 여드름이 생겼는데 이거는 엄청 순해서 좋은거 같네요, 4,2021-02-04,히알루론산
3980,늘쓰던제품입니다 한 열통가까이 쓴거같습니다 피부자극없고 건성인 제 피부에 수분을 꽉 채워주었습니다 감사합니다, 5,2021-02-04,히알루론산
3981,엄청 예민하고 악건성인데 전혀 자극없고 촉촉해요, 5,2021-02-04,히알루론산
3982,예전에 사용했을때 만족하며 다쓴 기억이 있어서 재구매 했어오, 5,2021-02-04,히알루론산
3983,너무 촉촉하고 만족하며 쓸 거 같습니다, 5,2021-02-04,히알루론산
3984,늘쓰던제품입니다 한 열통가까이 쓴거같습니다 피부자극없고 건성인 제 피부에 수분을 꽉 채워주었습니다 감사합니다, 5,2021-02-04,히알루론산
3985,"디렉터파이보고 샀는데 사실 잘 모르겠어요 ㅋㅋ
근데 이거 쓰고 트러블 난 건 없어서 무난합니다용
근데 좀 비싸고 용량 작아서 재구매는 띵킹 해봐야할듯", 4,2021-02-04,히알루론산
3986,"생각보다 양이 적은 느낌이지만, 화장품연구원들 사이에 칭찬이 자자하다는 말을 믿고 구매했습니다. 좋아요~~~~! 전 히알루론산 세트로 사용중", 5,2021-02-03,히알루론산
3987,몇번째 재구입인지 좋습니다, 5,2021-02-03,히알루론산
3988,만족스러워요~~~~, 5,2021-02-03,히알루론산
3989,이거 쓰다가 다른것도 써봤는데 결국 다시 돌아오왔어요, 5,2021-02-03,히알루론산
3990,너무 촉촉하고 속건조도 해결해주고 좋아요 그래서 매번 구매하는데요 대용량으로 만들어주셨으면 좋겠어요제발ㅠㅠ 양이적어서 저녁에만 씁니다.., 5,2021-02-03,히알루론산
3991,촉촉하고 순해요~~~ 강추!!, 5,2021-02-03,히알루론산
3992,진짜 촉촉하고좋은데 양이 너무 적어서 저녁에만써요ㅠㅠㅠ대용량으로 출시되었으면 좋겠습니다!!, 5,2021-02-03,히알루론산
3993,끈적임 없이 흡수되고 사용감이 좋았어요., 5,2021-02-03,히알루론산
3994,제형이 쫀쫀하고 보습력이 좋아요, 5,2021-02-03,히알루론산
3995,제형이 쫀쫀하고 보습력이 좋아요, 5,2021-02-03,히알루론산
3996,디렉터파이 추천이라 주문해봤어요 효과 좋으면 다시 주문할거에요, 5,2021-02-03,히알루론산
3997,큰 효과는 모르겠지만 트러블은 없었어요, 5,2021-02-03,히알루론산
3998,촉촉하고 순해요~~~ 강추!!, 5,2021-02-03,히알루론산
3999,"추천받아 주문한 앰플인데요
깔끔한 용기에 스포이드로 되어있어
사용하기 참 좋네요
아주 촉촉한 타입이에요
고농축같은 느낌의 제형이에요
발림성은 워낙 촉촉해서 요
메이크업전에는 충분히 흡수시켜야 밀림이 없을듯해요 앰플이 딱 필요한 계절에
수분이듬뿍 담긴 착한성분에 제품을 찾아서 좋아요
약간의 끈적임은 있지만 특별한 향은 없는듯해요
아직까지 트러블은 없어요
오래동안 쓸수 있을거 같아요", 5,2021-02-03,히알루론산
4000,특별히 끈적거리지도 얼굴에서 물처럼 주르륵 흐르지도 않아요 아주 딱 알맞은 느낌입니다!, 4,2021-02-02,히알루론산
4001,항상 사용하는 제품이에요 저렴하게 잘 샀어요, 5,2021-02-02,히알루론산
4002,세통째 쓰고 있는 제품입니다~ 전 더랩 시리즈로 스킨부터 보습까지 쓰고 있는데 제 수부지타입엔 딱인것같아요 보습은 주면서 아침에 기름지지않아요 쭉 사용할 예정입니다, 5,2021-02-02,히알루론산
4003,"무난하고 순해서 누구나 쓰기 좋다고 생각해요
예민한 편인데 트러블 없이 잘 사용하고 있습니다~~", 5,2021-02-02,히알루론산
4004,항상 사용하는 제품이에요 저렴하게 잘 샀어요, 5,2021-02-02,히알루론산
4005,사용하면 아주 쫀쫀하게 발려요 ㅎㅎ 가격대비 좋습니다, 5,2021-02-02,히알루론산
4006,"토너 주문하면서 같이했는데
건조한피부에 좋은거같아요", 5,2021-02-02,히알루론산
4007,좋아요 졸은데 건조해지는게 빠른거 같아요, 3,2021-02-02,히알루론산
4008,"기대한 것 보다는 보습력이 약합니다. 나인위시스 앰플을 줄곧 써왔었는데 상대적으로 비교가 되어서 그런지.. 속건조 잡아주는 템으로 유명한데, 저는 효과 잘 모르겠네요..!", 3,2021-02-02,히알루론산
4009,디렉터파이님 추천으로 샀어요~ 엄청 수분감이 있는지는 더 써봐야 알것 같아요, 4,2021-02-02,히알루론산
4010,3번째구매입니다 두말할것없이 촉촉하고 산뜻하고 최고입니다.~, 5,2021-02-02,히알루론산
4011,"유투버보고구매했어요
촉촉하다해서구매했는데 사실잘모르겠어여ㅜㅜ", 5,2021-02-02,히알루론산
4012,너무 순하고 좋아요!!! 써보고 재구매 하겠습니다 택배 엄청 빨라요 !!!, 4,2021-02-02,히알루론산
4013,진짜 좋아요~ 이번이 두통째인데~~ 다른 앰플많이 써봤지만 이건 순하고 흡수잘되고 가격착하고~~ 안쓸 이유가 없이 모든게 좋은제품입니다~~^^, 5,2021-02-01,히알루론산
4014,순하고 촉촉하고 흡수도 잘 돼서 사계절내내 사용하고있어여, 5,2021-02-01,히알루론산
4015,트러블나면서 건성인데 동생의 앰플을 써봤는데 괜찮아서 이제품을 써봤어요 그런데 약간 진득한 액인데 원래 그런거 맞나요? 처음 이제품을 써봐서요 ㅎㅎ̆̈, 5,2021-02-01,히알루론산
4016,민감피부에 수부지인데 잘 맞아요 로션이나 크림을 같이 써야겠지만 진정도되고 엄청 만족합니다, 5,2021-02-01,히알루론산
4017,민감한 피부에 쓰기 좋은 젶ㅜㅁ, 3,2021-02-01,히알루론산
4018,처음엔 좀 끈적거리나 싶었는데 금방 흡수되넹ᆢㄷ, 5,2021-02-01,히알루론산
4019,"왜 꼭 화장품은 한번에 다 떨어지나요? ㅠㅠ
전에 쓰던 제품들이 너무 부담 스러워 바꿨는데 하나 가격에 세개를 사고 또 품질도 너무 좋습니다 발림성은 무겁지 않은데도 속 당김도 없고 정말 촉촉해지는 느낌이더라구요 댓글순위1등 이유가 있었네용^^", 5,2021-02-01,히알루론산
4020,갈바닉과 함께 쓰는데 촉촉하고 좋습니다! 성분도 착해서 좋아요~!, 5,2021-02-01,히알루론산
4021,"계속 잘 사용하고 있는 제품입니다.
수분감 좋은거 같아요", 5,2021-02-01,히알루론산
4022,엄청 건조해서 힘들었는데 라방보고 구매해서 몇일 사용 하니 완전 좋아졌어요, 5,2021-02-01,히알루론산
4023,지인추천 구매! 제친구들 사이에서 어엄청 유명해요 !, 5,2021-02-01,히알루론산
4024,몇번째 재구매인지 몰라요, 4,2021-01-31,히알루론산
4025,끈적임이 많아요~~~, 3,2021-01-31,히알루론산
4026,"촉촉함과 흡수력 좋아요!
좁쌀 트러블 올라왔을때 가라앉아요!!
재구매 의사 있어염", 5,2021-01-31,히알루론산
4027,약간 쫀쫀한 느낌의 앰플~ 트러블 없고 당김도 덜한거 같아서 대용량 있음 사고 싶네요, 5,2021-01-31,히알루론산
4028,"늘 사용하던 제품 세일해서 저렴하게 구매했네요~
바를 땐 촉촉하고 쫀쫀해지는 느낌이 저는 좋아하지만 아침 화장시에는 사용하비 않고 저녁에만 사용해요^^", 4,2021-01-31,히알루론산
4029,엄청 촉촉하네요 ㅠㅠ, 5,2021-01-31,히알루론산
4030,"잘 쓸게요
많이 파세요", 5,2021-01-31,히알루론산
4031,지난번에 써봤을때 제 피부에 잘받는다는 느낌을 받았던 제품이에요~~ 다 쓰고 다른 제품 써보다가 만족 못하고 다시 돌아왔어요!! 크림 전 단계에서 피부 촉촉하게 해주는 좋은 제품입니다~~ 남은 용량이 보이는 용기면 더 좋을거같아요😄, 5,2021-01-30,히알루론산
4032,언제나 믿고 바르는 제품, 5,2021-01-30,히알루론산
4033,"촉촉하고 쫀든한 느낌이에요
배송도 빠르고 포장도 맘에 듭니다", 4,2021-01-30,히알루론산
4034,아침에 많이바르면 화장 밀리는구 빼고 다좋아요, 5,2021-01-30,히알루론산
4035,좀 지난후 촉촉함이 금방 가시네요.., 3,2021-01-30,히알루론산
4036,배송도 빠르고 너무 좋아요, 5,2021-01-30,히알루론산
4037,"늘 그렇듯이 다 쓰기 전에 주문했어요
건조한 피부로 오랫동안 고생하다가 재작년 겨울에 피부가 심하게 아파서 화장도 못했는데
블랑두 에센스 추천 받아서 써보고 지금까지 계속 쓰고 있어요
택배도 종이포장이라 좋아요", 4,2021-01-30,히알루론산
4038,사용하던제품이예요 좋아요~, 5,2021-01-30,히알루론산
4039,두번째 구매입니다^^ 수분감이 좋아 만족하며 사용하고있습니다. 촉촉해요~, 5,2021-01-30,히알루론산
4040,"디렉터파이님 추천으로 샀구요
원래 토너랑 크림두 잘쓰고있어서
앰플도 주문했습니다 :)
친환경적인 종이포장, 샘플 다 마음에 듭니다!", 5,2021-01-29,히알루론산
4041,"발써 네 통째 사용하는 제품이에요~
민감성 피부라서 화장품 잘못쓰면 트러블 올라오로 그러는데 이 제품은 전혀 자극적이지 않아요
한 가지 단점이라면 용량이 적어서 금방금방 사용해버린다는 거 같아요
더 큰 용량 나왔으면 좋겠어용", 5,2021-01-29,히알루론산
4042,넘 촉촉해여 재구매각, 5,2021-01-29,히알루론산
4043,촉촉해요 속당김 없어요, 5,2021-01-29,히알루론산
4044,점도가 어느정도 있는 앰플아라 처음에 바른 직후엔 찐득해서 별로인줄 알았는데 시간 지나니 보송해지네요 약산성이라서 샀는데 아주 만족합니다 !, 4,2021-01-29,히알루론산
4045,배송이 무척 빨라요 흡수 충분히 시키면 끈적이는게 없어져요, 5,2021-01-29,히알루론산
4046,"바르면 금방 흡수되서 끈적임이 없네요
자기전에 바르고 자니까 정말 촉촉해요", 5,2021-01-29,히알루론산
4047,촉촉하니 좋아용 근데 아직 쓴지 얼마 안되서 트러블 케어는 잘 모르겠네요~, 3,2021-01-29,히알루론산
4048,점도가 어느정도 있는 앰플아라 처음에 바른 직후엔 찐득해서 별로인줄 알았는데 시간 지나니 보송해지네요 약산성이라서 샀는데 아주 만족합니다 !, 4,2021-01-29,히알루론산
4049,가격도 저렴하고 흡수도 잘 되고 가성비 만점 에센스네요, 5,2021-01-29,히알루론산
4050,부지런한 편이 아니라서 기초라인은 다쓰지 않아도 토너와 요 부스팅 앰플은 잘 쓰고있어요^^, 4,2021-01-29,히알루론산
4051,"진짜 촉촉해요
두번째 구매하는데 완전 강추입니다
이 제품쓰다 다른건 못 쓸것 같네요", 5,2021-01-29,히알루론산
4052,피부에 너무 잘 맞고 좋습니다ㅠㅠ, 5,2021-01-29,히알루론산
4053,흡수가 잘돼서 촉촉함이 오래가요~, 5,2021-01-29,히알루론산
4054,"앰플을 다 써서 여기저기 알아보다가 검색해서 구매하게 됐어요 제가 t존은 지성이고 나머지는 속당김이 많이 심한데 몇일 사용해보니 얼굴에 속당김이 많이 나아진것 같아서 좋더라구요 바르고 난뒤에 약간 끈적거림을 별로 좋아하지 않는데 잘 스며들기도 하고, 여러모로 만족하며 쓰고있어요! 다 써보고 피부에 정말 잘 맞는다 싶으면 정착해볼까 해요~
근데 딱 한가지 아쉬운건 보통 앰플들은 병이 투명해서 용량이 얼마나 남아있는지 확인이 가능한데 이건 투명하지 않아서 확인이 어렵더라구요 재구매 시기를 가늠하기 어려운게 살짝 단점이랄까? 그것말고는 몇일 써본 결과 만족중입니다🙂", 5,2021-01-29,히알루론산
4055,항상 쓰는거라 너무 좋습니다., 5,2021-01-28,히알루론산
4056,항상 쓰는제품이라 세일할때 쟁여두고있어요~ 다 좋은데 에센스는 용량 큰거 만들어주시면 좋겠어요~, 5,2021-01-28,히알루론산
4057,빠른배송에 사은품까지 감사해요. 원래 호감인 브랜드라 더 기대되요., 4,2021-01-28,히알루론산
4058,겨울에 쓰기 좋아요!!, 5,2021-01-28,히알루론산
4059,끈적임이 적고 엄청 촉촉해요, 4,2021-01-28,히알루론산
4060,향이 없어 좋고 촉촉하고 좋아요, 5,2021-01-28,히알루론산
4061,좋아요~너무좋아요 너무좋아요~~~~~~~, 5,2021-01-28,히알루론산
4062,두번째 구매해서 지속적으로 사용중인데 역시 좋아요. 피부염이 갑자기 생겨서 피부가 약하고 너무 예민했는데 수분 공급도 자극없이 잘 되고 피부상태에 많이 도움 되었습니다. 꾸준히 써보려고 합니다., 5,2021-01-28,히알루론산
4063,토너 정착템이고 항상 샘플로 챙겨주시는 크림도 써봤는데 너무좋아요 이번엔 크게 세일하길래 앰플이 필요해서 사봤는데 이것도 정착템되겠네요 써본앰플중에 제일 보송하지만 쫀쫀합니다 그리고 박스테이프랑 충전재가 종이인부분에서 친환경적인 포장이 마음에들었습니다, 5,2021-01-28,히알루론산
4064,"항상 쓰는 제품이에요
저는 스킨 대신 이 앰플을 발라서 대용량으로 나왔으면 좋겠어요!", 5,2021-01-27,히알루론산
4065,"확실히 속건조는
잡아주는거같아요", 5,2021-01-27,히알루론산
4066,촉촉하고 좋아용 할인해서 싸게 사서 더 조아용, 5,2021-01-27,히알루론산
4067,더랩 토너+앰플+크림 같이쓰면 더 촉촉함 !, 5,2021-01-27,히알루론산
