,0
445,비슷한 성분으로 유명한 폴라도 써보고 디오도 써봤단 사람으로서 리즈너뷰티의 앰플이 최고 만족도가 높아요!
446,처음 써보는데 나쁘지 않은거 같아요
447,많이 안써봐서 모르지만 자극은 없는거같아오
448,사실 큰 효과는 못봤어요 ㅇㄷㄹ유튜브를 통해서 구매했는데 모르겠네요.. 톤이라도 균일해지면 괜찮을텐데 그런거 없어요... 흠..그냥 저한테 안맞는거겠죠? 아 어쩌지 한번에 2통을 사서 넘 아깝네요.. 아직 한통도 다 못쓴상태에요..
449,"아직 며칠 안써봤는데 ,우선 트러블은 없습니다. 제피부가 왕 예민해서 트러블이 안났다는것 만으로도 만족하구요
스킨 뒤에 단독 따갑구
스킨 앰플 뒤엔 괜찮았어요
적응기라.그런거같구
크림에 섞어쓰는중이에요"
450,가격도 저렴하고 타사의 제품 대비 제품 용기가 좋습니다.
451,바를때 촉촉하고 잘 스며듭니다.  얼굴에서 빛이나네요. 얼굴이 밝아져서 그런가봐요. 다쓰고 재구매할거예요~
452,"두통째 쓰고잇는데 많은양 바르면 밀려서
밤에쓰는게좋아요"
453,아직 사용한지는 얼마 되지는 않았지만 효과 좋은거 같아요
454,그대로 쓰니깐 좀 자극되는거 같아서 크림에 섞어써요.
455,아직 하루밖에 사용을 안해봐서 잘 모르겠어요. 기대하고 소량씩 시작해봅니다. 한달후 후기 올릴께요.
456,로션에다 한두방울씩 섞어서 발랐는데 제 피부랑은 안맞는지 바르고 나서 오히려 트러블이 많이 생기고 민감해져서 얼굴에 조금만 자극이 가도 그 자리가 빨갛게 달아오르네요
457,몸에도 바를려고 6개 샀어용ㅎㅎ 효과있었으면 좋겠습니당
458,흡수가 잘 돼서 좋아요!! 농도가 높아서 매일보단 격일이나 믹스해서 사용하는게 좋을 것 같습니드
459,피부가 편안한 느낌이에요
460,3번째 구매입니다 잘쓰겠습니다
461,더 써 봐야 알 것 같아요
462,"큰 효과는 나오지 않았지만  가벼운 색소침착 등등에 2~3방울씩 국소부위에 사용해요.

일단 사용하는 용기가 편리해요.
다른 제품들은 스포이드 형식이라서  다소 개인적으로 불편한데   이 제품은 튜브형식으로  바로 바로 사용."
463,"이렇게 저렴한가격에 성분 좋은제품 받아서 너무 좋아요ㅠ
판매자님도 너무 친절하셔서 다음에 다른제품도 사려구요!! 감사합니당
사용하고 한달후기 또 쓰러올게요🍒"
464,효과는 조금 더 써봐야알겠지만 트러블나거나 그런건 전혀 없어요~~
465,"8개 재구매!!! 
항상 믿고 맏기는 제품.
단종되면 절.대. 안 됩니다."
466,재구매한 제품입니다 너무 좋아요 ㅠㅠㅠ 꼭 써보세요!!
467,저렴한 가격에 잘 산거 같아요
468,"항상 쓰는제품라 믿고 씁니다 
바른 직후 찐뜩거리는거 빼고 모두 만족입니다"
469,기대하며 사용중입니다
470,언제나 만족하고 잘쓰고 있는 제품.
471,재구매한 제품입니다 정말 쟁여두고 쓸 정도로 강추합니다!!
472,원료찾다가 저렴하게 구매해서 너무 좋습니다
473,용기가 아주 괜찮은거 같아요 그리고 제품 자체가 좀 찐득한 그런게 잇는데 그것도 잠깐이고 스며들면 괜찮아져요 피부도 나아지는 느낌도 들고 이가격에 가성비짱인거같아요
474,잘 받 았 습 니 다
475,만족해요 효과가좋네여 재구매의사있어요
476,쫀쫀하고 피부결정리가 잘되는거같아요ㅎ
477,유용하게 사용중입니다
478,"이틀째쓰는중
꾸준히 써봐야 알겠지만 일단 트러블 전혀 안나고 흡수 엄청 잘되네요~
맑은피부 기대하며 꾸준히 써볼께요!! 착한가격이라 좋으면 평생여기올듯"
479,배송 빠르고 좋습니다~~
480,굿굿좋아요 용기도 좋아요
481,배송빠르고좋어요~~
482,이거 쓰고 나서 피부 뒤집어졌어요.. 진짜 태어나서 이렇게 심하게 뒤집어진건 처음이라 당황스럽네요. 근데 목에 바르면 괜찮길래 목에만 발라요
483,"남편이 꾸준히 사용하는 제품이에요~
화장품을 몇번이고 바꾸는데 이건 맞나봐요^^
잘 사용하겠습니다!!"
484,써봐야 알겠지만 디자인부터 신경 쓴 느낌이 나고 쓸데없이 용기가 화려하기 보단 딱 내용물 보존에 신경 쓴 느낌이에요 한달 써보고 또 후기 남기겠습니다~
485,뭐가 나네요ㅠㅠㅠ.
486,기대 안했는데 좋았어요.
487,이거 덕분에 색소침착과 전처적으로 피부톤이한층 밝아졌어요 재구매예정이에요
488,좋아용 ㅎㅎ택배도 빠르고 가격듀 좋구 품질두 좋구 만족
489,매우 좋아요 재입고 기다려서 사서 그런가 더 좋은 느낌이네요 많이 파세요~
490,가격도 저렴하고 혀과도 좋아서 잘씁니당
491,엄마랑 여자친구한테 선물 줬는데 다들 괜찮다고 하네요
492,"굉장히 끈적거리고 건조하며 트러블 생깁니다.

무엇보다 너무 끈적 거려서 이물질 피부에 다 달라붙는 것 같아요"
493,다른 화장품에 섞어 쓰고 있어요 저렴해서 좋네요
494,"처음 사용했을 때 끈적임이 남아서 좀 불편했는데 막 자기전에 바르고 자면 좋은 것 같더라구요! 
근데 계속 쓰니 각질 정돈이 안 되는 것 같아서 일주일에 한번만 사용하고 있어요
그래도 저렴하고 효과도 좋은 제품인 것 같아요 
저는 아하앤바하 홈필링 리퀴드랑 같이 쓰는데 잘 맞았습니다!"
495,트러블 없고 저는 목까지 다 발라요
496,유튜브보고 주문했네요
497,잘받았어요 꾸준히 해볼깨요
498,아직 안써봐서 모르겠어요 써보고 좋으면 더 구매할게여!
499,용기가 정말 사용하기 좋게 되있네요 잘 쓰겠습니다~
500,케이스 뭐에요 ㅠㅠ 대박 진짜 신경써서 만들었다는게 느껴짐. 발랐을때 휴기에서 본 만큼 끈적이지 않아요 흡수도 잘 되는 편이구요 트러블있는 민가썽지성피부인데 이거쓰고 트러블자국 옅어지길 바라면서 열심히써볼게요  대박나세요
501,따가운거없고 좋아요
502,써보고 좋아서 또 주문 하려고합니다 진짜 좋아요 너무너무 만족 합니다 마음에 들어요 피부도 잘먹고 촉촉해요 스킨이나 로션에 1방울 정도 같이 바르시는게 좋아요 자세한 설명은 판매자분에게 통화해보고 구매하는것도 좋습니다 설명잘해주시고요 꼼꼼히 잘 알려주셔주실거에요 진짜 친절하시고 정말 좋으신 분입니다 다쓰면 또 재구매 할게요 감사합니다 ㅎㅎ
503,트러블 없고 저는 잘맞는것같아요 잘쓰고있음
504,좋아질거란 믿음을 갖고 쓰고잇어용
505,배송 빨라서 좋았어요
506,"추천받아서
써보려하는데
좋은거같아용!!"
507,촉촉하고 효과고 만족하긴 하는데 너무 끈적여서 사용감이 최악이라 밤에만 바릅니다. 제발 안끈적이게 리뉴얼좀 해주세요 ㅠㅠ 사용감외엔 매우 만족합니다
508,"아직 안써봤는데 배송 빠르고 가격이 착하네요
오늘부터 사용하고 한달 후기 남길게요^^"
509,"촉촉하고 피부톤이 밝아지는 느낌이예요.
잘쓸께요"
510,"18년 3월부터 꾸준히 써오고 있습니다
정말 좋아요"
511,미백효과는 잘 모르겠지만 트러블 자국이랑 잡티가 개선되는 느낌을 받았어요~ 아직 한통 덜 썼는데 더 사용해보려고 합니다 제형은 섞어쓰면 괜찮은데 단독으론 끈적해요!
512,농담안하고 너무좋습니다 피부트러블갑자기 너무심해져서 문의후 샀는데 오일째만에 많이 사그라들었어요 개꿀입니다 사진은 혐입니다
513,"민감트러블 피부인 저도 자극없이 잘 사용하고 있습니다. 매일 저녁 진짜 아낌없이 듬뿍 바르는데 쫀쫀함이 어후 장난아니예요ㅎㅎ 수분크림 혹은 진정크림 필수로 발라주세요 :)
미백 효과는 다른 그 어떤 제품들보다 체감하는게 남다릅니다! 핵강추예요 >.<"
514,너무좋아요~~감사합니다
515,잘쓸게요~ 효과있었으몬 좋겠습니당!
516,용기도 사용감도 좋습니다
517,나쁘지 않아요 언니하나 주려고 2개 구매했는데 효과는 계속 써봐야지 알꺼 같네요
518,아주좋아요쿠구구키기툭
519,"가성비 진짜 좋은듯 쫀쫀하게 마무리됨
로션이랑 섞어서 얼굴 마사지용 으로 쓰는데 엄청 쫀쫀해서 그때 쓰기 딱이에요 ㅎㅎ"
520,쓰기너무편하고좋으네요 추천해뇨
521,조금 많이 끈적하지만 전 딱히 트러블 안나고 피부가 좀 밝아진거 같아 좋아요
522,나이아신 굿! 이쪽이 좋으거같아요
523,트러블케어는아직모르겠네요 가격은합격
524,"배송빠르고, 진짜좋아요~"
525,아직까지 드라마틱한 효과는 없지만 꾸준히 사용해볼려고 합니다
526,하루 두번 발라서 여러개 샀어요^^ 오래오래 쓰다보면 나도모르게 피부가 이뿌겟됴
527,만족.           만족
528,아직은 어떤지는 잘모르겠지만^^ 잘써보려구요~~!
529,계속 재구매해요 너무너무좋아요!!
530,"좋아요~ 일단 가성비갑입니다! 좀 끈끈하긴해도
보습력이 좋아서 괜찮아요"
531,다른 회사 나이아신아마이드도 너무 잘 써서 이것도 잘 맞겠다 싶었는데 역시 잘 맞아요 전에 쓰던 제품보다 용기도 편하고 저렴해서 이것만 꾸준히 쓰고 싶어요 용기 리뉴얼 안 하시면 좋겠어요ㅠㅠ 이 상태로 꾸준히 이어가주세요ㅠㅠ
532,몇일 더 써봐야 판단할수있을꺼같네요
533,"열흘정도 사용했는데 만족해요.
리치 크림에 섞어서 사용중인데 궁합이 잘 맞는거 같아요.
좁쌀이 조금 줄었고 피부결도 부드러워진 거 같아요. 꾸준히 사용해보겠습니다."
534,"발림성만 아쉬웠어요 자극이 있을 수 있다고 적혀 있어서 처음 섞어서 발랐을 땐 괜찮았습니다 근데 적응되고 단독으로 바르니 끈적함이 꽤 길게 남아있네요
그래도 이 가격에 성능까지! 정말 좋아요
몇 번 안 발랐는데 칙칙했던 피부가 개선된 게 보여요 꾸준히만 쓰면 확실히 효과가 있을 제품입니다"
535,오늘 제품을 받아서 아직은 써보지는 않았는데요 용기도 친환경적 생각한용기라서 마음에 들어요 그런데 ㅠㅠ 매일 쓰는 제품인데 양이너무 작아요 ㅠㅠ 그래서 제가 리즈너 뷰티 사장님께서 직접 전화를 걸어서 제품 큰거를 사고 싶다고 했거든요 시간은 조금 걸리지만 제품 큰용량도 만들고 계신다고  하시더라고요 ㅎㅎ 사장님께서 친절하게 설명잘해주시고요 꼼꼼히 잘 알려주시고 저처럼 성분이며 피부에 맞게 설명도 잘주셔서 강추합니다  제품을 처음 사용 할때는 우선 예민한 곳에 발라보고 사용하신다음 이상이 없을경우 그냥 발라도 된다고 하시더라구요  예민하신 분들은 꼭 크림이나 오일을 썩어서 얼굴  전체에 골고루 잘 발 라주시면 괜찮다고 하시더라구요 저도 꾸준히 써보면  잡티 주끈께 좀 갈아 않지 않을까 하는 마음에 구매해봤구요 제품을 써보고 좋으면 또 구매하려고요 꾸준히 사용하면 이뻐지지 않을까 하는마음에 ㅎㅎ 제품 성분이 너무 깨끗하고 마음에 들어서 꾸준히 사용하려 합니다 ㅎㅎ 사장님께서 설명잘해주시고요 꼼꼼히 잘 알려주셔서 감사드립니다 많이 파시고 건강 하세요 ㅎㅎ 감사합니다
536,너무좋아요 진짜좋음
537,"가격도 저렴하고 용기도 위생적이고 좋네요 피부가 예민한편이라 우선 크림에.섞어썼어요 
피부가 엉은  환해졌음좋겠네용"
538,유투브 리뷰보고 구매합니다 확실히 피부 개선은 되나 너무 끈적거려서 그건 쫌 불편해요
539,살짝 끈적임이 있지만 나이아신아마이드 너무 잘썼기에 이것도 꾸준히 써볼게요~
540,안색이 밝아지는 것 같아서 좋아요. 나이아신아마이드가 잘 맞는편이라 따갑거나 한 느낌 없이 잘 쓰고 있어요. 가격도 저렴해서 만족스럽게 사용중입니당
541,최고치괴초고최고가고
542,촉촉하고 효과가 있어서 좋습니다~
543,"촉촉하고 색이 이뻐요 ㅎ
트러블케어는 별로 도움이 안되고 미백도 큰 차이는 없어요~"
544,디오니너리 썼었는데 바꿔봤어요!! 가격 너무 착해서 좋아요 ㅠㅠ
545,아직 이틀밖에 안써봤습니다 조금 끈적이긴 하는데 아직 트러블없고 나중에 효과 어쩔지 기대돼요
546,가성비 갑!!! 좋은 브랜드 알게되어서 기뻐요ㅎㅎ
547,기대 이상으로 좋았어요 트러블도 안 나고 둘 다 순한 것 같아 좋아요 각질제거 따로 안해너 안해도 좋인요
548,초대박 이거 꼭 사요
549,좀 찐득한 부분이 아쉬워요. 흡수력이 더딘 것 같지만 순해서 좋아요!
550,배송이 빠르고 가격이 저렴하네요 유툽보고 주문하게 되었는데 한번 써보고싶어 구매하게 되었어요 나이아신이 10%가 들어갔지만 크게 자극적이진 않습니다
551,"촉촉하고 좋아요
바르고나면 살짝 끈적거려서 밤에 발라요
살짝 자극적이긴해도 좋은거같아요"
552,언제나 촉촉해요♡ 그리고 피부결도진짜좋아요
553,성분대비 가격이싸서좋어요
554,리뉴얼 되기.전에도 썼었는데 확실히 옷ㅇ기 입구에도 덜 묻어나고 깔끔하게 사용할 수 있어서 좋습니다~~
555,"오우 대박입니다^^
점성있는 앰플이네요.발림성과흡수성 모두 만족스러워요
자극은없었구요 고무팩용 바이알앰플을 늘 샀어요..
바싸게..ㅠㅠ 이젠 안사도 되겠어요 요거랑비타민c앰플 바르고 고무팩 해야겠어요 ~~"
556,피부가 맑아지는게 조금씩 보이는 것 같지만 아직 더 쓰고 판단 예정!
557,꾸준히 써봐야 알겠지만 뭔가 믿음이 가는 제품이네요~~
558,배송도 빠르고 좋아요~ 선물도 해야겠어요~
559,ㅗㅣ고최고최고최고최거
560,좋아요좋아요좋아요좋아요
561,"일단 두개 시켜서 써보려고 샀어요~
집에서 모델링팩을 자주하는데 베이스로 밑에바르기넘 좋네요~
처음 바를시만 약간 따끔거리고
팩한후는 순간 얼굴이 환해짐을 느꼈어요~
꾸준히 써보고 또 구매할께요~
느낌이 좋네요~^^"
562,"오대리님에게 추천받아서 사게됬는데
기존 화이트닝 제품들의 단점이 밀리는게
아쉬웠는데 이제품은 밀림도 없고
흡수가 조금 느리긴 하지만 마무리감은
딱 좋습니다.!! 앞으로 정착할것같습니다.!
그리고 제품 입구가 독특해요!!"
563,"미백효과는 아직 모르겠지만 (10일 이상 씀)
성분함량이 높으니 그리고 가격도 저렴하니
뭐
아직까지는 특별한 것없음
싸니깐 용서됨"
564,10대건성트러블피부 /// 전에 타사 나이아신아마이드10프로를 써 보았는데 자극이 좀 있더라고요 이 제품은 자극이 아예 없어서 신기했어요 색깔도 핑크색인게 이쁘고요ㅠ 이 가격에 구매할 수 있어서 좋아요!!!
565,여윽시 리즈너뷰티시다
566,"하얘진거같아서재구매하ㄴ
러옴"
567,나이아신나마이드 함량이 높다고 해서 구매해봤습니다
568,나쁘지 않은 거 같아요
569,"비타민이 포함된 제품은 보통 밤에만 쓰라고 추천하는데 이제품은 낮,밤 아무데나 다 사용할수있어서 좋아요~ 그리고 흡수도 잘되는 편인것같아요 바르고 나서 끈적함이 있긴하지만 다 사용하고 나면 재구매할 의향있습니다!!"
570,가성비 하나는 대한민국 최체고
571,일단 잘 쓰고 있습니다
572,아직 일주일은 안됐지만 그럭저럭 나쁘지 않게 쓰고 있습니다!! 얼렁 효과좀 봤으면 좋겠어요 !!
573,좋습니다 저녁에바르고 자면 아침에 촉촉해요 ^^
574,어제 써봤는데 트러블은 안났어요 촉촉했음
575,배송빠르고 상품도 좋네요 스킨 앰플제품은 미백은 효과잇는거 같은데 트러블 관리는 잘 모르겟습니다 ㅠ
576,"저녁에만 발라선지 꽤 오래 사용중이에요~
디자인 성분 발림성 모두 만족해요!"
577,"화장품 성분 하나하나 깐깐하게 확인하고 테스트까지 거쳐 신중히 구매해야하는 민감 트러블 피부입니다. 피부관리에 예민해 유튜브에서 많은 정보를 얻고 제품을 알아보는 편인데, 평소 즐겨 보는 유튜버의 추천으로 리즈너뷰티 브랜드를 알게되었어요. 성분도 가격도 너무 착해서 우선 테스트고 뭐고 사보자! 해서 망설임없이 구매하였습니다 :)
나이아신아마이드 제품은 디오디너리로 처음 접하였는데 리즈너뷰티 제품이 저에게는 훨씬 더 맞는 것 같아요. 사용성과 위생측면 모두 고려한 제품 용기 디자인에서부터 체감효과면에서 모두 만족하며 사용중입니다.
좋은 성분에 착한 가격으로 이런 멋진 제품 만들어주셔서 감사합니다 :)"
578,다른 앰플에 섞어서 쓰고 있어요 흡수가 잘되네요
579,나이시나마이드 함량이 높아서 구매했습니다. 크림에 섞어서 사용해 볼까합니다.
